,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,1,0.25,0.6666666666666666,0.5,0.75,0.3076923076923077,0.5,0.625,0.2962962962962963,0.5,0.5,0.75,0.4,0.017777777777777778,0.25,0.2857142857142857,0.5714285714285714,0.4444444444444444,0.625,0.0,0.07692307692307693,0.75,0.0,0.21428571428571427,0.6153846153846154,0.0068906115417743325
2016greenironhack-lheston,0.25,1,0.16666666666666666,0.5,0.3333333333333333,0.07692307692307693,0.5,0.4,0.07407407407407407,0.5,0.5,0.3333333333333333,0.1,0.0044444444444444444,1.0,0.07142857142857142,0.14285714285714285,0.4,0.4,0.0,0.022222222222222223,0.3333333333333333,0.0,0.2222222222222222,0.15384615384615385,0.0017226528854435831
2016greenironhack-dengc,0.6666666666666666,0.16666666666666666,1,0.3333333333333333,0.5,0.4074074074074074,0.3333333333333333,0.4166666666666667,0.39285714285714285,0.3333333333333333,0.3333333333333333,0.5,0.5238095238095238,0.01762114537444934,0.16666666666666666,0.42857142857142855,0.7333333333333333,0.3076923076923077,0.4166666666666667,0.0,0.0851063829787234,0.5,0.0,0.16666666666666666,0.9230769230769231,0.0103359173126615
2016greenironhack-lostkuma,0.5,0.5,0.3333333333333333,1,0.6666666666666666,0.15384615384615385,1.0,0.8,0.14814814814814814,1.0,1.0,0.6666666666666666,0.2,0.008888888888888889,0.5,0.14285714285714285,0.2857142857142857,0.8,0.8,0.0,0.044444444444444446,0.6666666666666666,0.0,0.3,0.3076923076923077,0.0034453057708871662
2016greenironhack-crloflin,0.75,0.3333333333333333,0.5,0.6666666666666666,1,0.23076923076923078,0.6666666666666666,0.8333333333333334,0.2222222222222222,0.6666666666666666,0.6666666666666666,1.0,0.3,0.013333333333333334,0.3333333333333333,0.21428571428571427,0.42857142857142855,0.5714285714285714,0.8333333333333334,0.0,0.06666666666666667,1.0,0.0,0.25,0.46153846153846156,0.00516795865633075
2016greenironhack-meetalivaidya,0.3076923076923077,0.07692307692307693,0.4074074074074074,0.15384615384615385,0.23076923076923078,1,0.15384615384615385,0.19230769230769232,0.9629629629629629,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3939393939393939,0.048458149779735685,0.07692307692307693,0.2857142857142857,0.42857142857142855,0.14814814814814814,0.19230769230769232,0.0,0.22105263157894736,0.23076923076923078,0.0,0.34615384615384615,0.4444444444444444,0.02239448751076658
2016greenironhack-sabrina-hsu,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.15384615384615385,1,0.8,0.14814814814814814,1.0,1.0,0.6666666666666666,0.2,0.008888888888888889,0.5,0.14285714285714285,0.2857142857142857,0.8,0.8,0.0,0.044444444444444446,0.6666666666666666,0.0,0.3,0.3076923076923077,0.0034453057708871662
2016greenironhack-aterriqu,0.625,0.4,0.4166666666666667,0.8,0.8333333333333334,0.19230769230769232,0.8,1,0.18518518518518517,0.8,0.8,0.8333333333333334,0.25,0.011111111111111112,0.4,0.17857142857142858,0.35714285714285715,0.6666666666666666,1.0,0.0,0.05555555555555555,0.8333333333333334,0.0,0.2727272727272727,0.38461538461538464,0.004306632213608958
2016greenironhack-prachitamane,0.2962962962962963,0.07407407407407407,0.39285714285714285,0.14814814814814814,0.2222222222222222,0.9629629629629629,0.14814814814814814,0.18518518518518517,1,0.14814814814814814,0.14814814814814814,0.2222222222222222,0.42424242424242425,0.04835164835164835,0.07407407407407407,0.30952380952380953,0.4642857142857143,0.14285714285714285,0.18518518518518517,0.0,0.21875,0.2222222222222222,0.0,0.3333333333333333,0.42857142857142855,0.023255813953488372
2016greenironhack-mgogte,0.5,0.5,0.3333333333333333,1.0,0.6666666666666666,0.15384615384615385,1.0,0.8,0.14814814814814814,1,1.0,0.6666666666666666,0.2,0.008888888888888889,0.5,0.14285714285714285,0.2857142857142857,0.8,0.8,0.0,0.044444444444444446,0.6666666666666666,0.0,0.3,0.3076923076923077,0.0034453057708871662
