,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,0.125,0.0,0.3,0.07142857142857142,0.06666666666666667,0.0,0.2222222222222222,0.4444444444444444,0.0,0.0,0.25,0.12121212121212122,0.03,0.0,0.0,0.0,0.46153846153846156,0.0,0.4444444444444444,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.03488372093023256
2016greenironhack-lheston,0.5,0.0,0.1111111111111111,0.125,0.1111111111111111,0.0,0.25,0.4,0.0,0.0,0.2857142857142857,0.03333333333333333,0.021052631578947368,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.011764705882352941
2016greenironhack-dengc,0.07142857142857142,0.0,0.391304347826087,0.10526315789473684,0.2222222222222222,0.04,0.21428571428571427,0.35714285714285715,0.09523809523809523,0.0,0.5,0.13157894736842105,0.02830188679245283,0.0,0.0,0.0,0.3888888888888889,0.0,0.35714285714285715,0.14285714285714285,0.0,0.12,0.0,0.0,0.0,0.05142857142857143
2016greenironhack-lostkuma,0.0,0.0,0.061224489795918366,0.1388888888888889,0.024390243902439025,0.06976744186046512,0.027777777777777776,0.05405405405405406,0.13157894736842105,0.0,0.05128205128205128,0.7027027027027027,0.19444444444444445,0.023809523809523808,0.0,0.0,0.046511627906976744,0.0,0.05405405405405406,0.0,0.0,0.2,0.0,0.0,0.0,0.18604651162790697
2016greenironhack-crloflin,0.1111111111111111,0.0,0.22727272727272727,0.14285714285714285,0.5454545454545454,0.05,0.3333333333333333,0.4,0.125,0.0,0.6,0.08571428571428572,0.0297029702970297,0.0,0.0,0.2727272727272727,0.3333333333333333,0.0,0.4,0.2222222222222222,0.0,0.09523809523809523,0.0,0.0,0.0,0.03468208092485549
2016greenironhack-meetalivaidya,0.00684931506849315,0.0,0.018633540372670808,0.02,0.019867549668874173,0.046357615894039736,0.006756756756756757,0.02027027027027027,0.019736842105263157,0.0,0.033783783783783786,0.15894039735099338,0.6394557823129252,0.006493506493506494,0.0,0.0,0.01948051948051948,0.0,0.02027027027027027,0.006802721088435374,0.0,0.059602649006622516,0.0,0.0,0.0,0.6458333333333334
2016greenironhack-sabrina-hsu,0.0,0.0,0.2222222222222222,0.1,0.2,0.0,0.75,0.5,0.08333333333333333,0.0,0.5714285714285714,0.06451612903225806,0.020618556701030927,0.0,0.0,0.0,0.25,0.0,0.5,0.2,0.0,0.058823529411764705,0.0,0.0,0.0,0.017543859649122806
2016greenironhack-aterriqu,0.1,0.0,0.4,0.13333333333333333,0.125,0.0,0.18181818181818182,0.5,0.05555555555555555,0.0,0.3076923076923077,0.14705882352941177,0.029411764705882353,0.0,0.0,0.0,0.4,0.0,0.5,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.04046242774566474
2016greenironhack-prachitamane,0.022222222222222223,0.0,0.14545454545454545,0.061224489795918366,0.08163265306122448,0.05555555555555555,0.06666666666666667,0.1111111111111111,0.058823529411764705,0.0,0.15555555555555556,0.32142857142857145,0.28440366972477066,0.018867924528301886,0.0,0.0,0.16666666666666666,0.0,0.1111111111111111,0.044444444444444446,0.0,0.09259259259259259,0.0,0.0,0.0,0.2215909090909091
2016greenironhack-mgogte,0.25,0.0,0.2222222222222222,0.2222222222222222,0.2,0.0,0.4,0.8,0.08333333333333333,0.0,0.5714285714285714,0.1,0.03125,0.0,0.0,0.0,0.25,0.0,0.8,0.0,0.0,0.125,0.0,0.0,0.0,0.023529411764705882
2016greenironhack-Christyyy,0.0,0.0,0.1111111111111111,0.125,0.1111111111111111,0.0,0.25,0.4,0.1,0.0,0.2857142857142857,0.06896551724137931,0.010416666666666666,0.0,0.0,0.0,0.08333333333333333,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.011764705882352941
2016greenironhack-pmittal115,0.2,0.0,0.15,0.2,0.08333333333333333,0.0,0.3333333333333333,0.42857142857142855,0.0,0.0,0.3333333333333333,0.0967741935483871,0.030927835051546393,0.0,0.0,0.0,0.23076923076923078,0.0,0.42857142857142855,0.0,0.0,0.11764705882352941,0.0,0.0,0.0,0.029411764705882353
2016greenironhack-ankitbatheja,0.05,0.0,0.35714285714285715,0.038461538461538464,0.037037037037037035,0.0,0.09523809523809523,0.19047619047619047,0.0,0.0,0.125,0.11363636363636363,0.045454545454545456,0.03571428571428571,0.0,0.0,0.24,0.0,0.19047619047619047,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.04395604395604396
2016greenironhack-patrickherrod,0.001851851851851852,0.0,0.0035971223021582736,0.0055147058823529415,0.0018281535648994515,0.0018148820326678765,0.0018450184501845018,0.003683241252302026,0.0,0.0,0.003669724770642202,0.044036697247706424,0.17375231053604437,0.016666666666666666,0.0,0.0,0.0036429872495446266,0.0,0.003683241252302026,0.0,0.0,0.01651376146788991,0.0,0.0,0.0,0.23050259965337955
2016greenironhack-pjt90,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.2857142857142857,0.03333333333333333,0.021052631578947368,0.0,0.0,0.0,0.18181818181818182,0.0,0.4,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.011764705882352941
2016greenironhack-cgrieger12,0.016129032258064516,0.0,0.15942028985507245,0.06153846153846154,0.06060606060606061,0.027777777777777776,0.04838709677419355,0.08064516129032258,0.04411764705882353,0.0,0.11290322580645161,0.28169014084507044,0.24603174603174602,0.014285714285714285,0.0,0.0,0.140625,0.0,0.08064516129032258,0.03225806451612903,0.0,0.08571428571428572,0.0,0.0,0.0,0.2275132275132275
2016greenironhack-wluan,0.09090909090909091,0.0,0.38095238095238093,0.058823529411764705,0.1875,0.045454545454545456,0.2727272727272727,0.3333333333333333,0.05263157894736842,0.0,0.5,0.1111111111111111,0.02912621359223301,0.0,0.0,0.0,0.6923076923076923,0.0,0.3333333333333333,0.18181818181818182,0.0,0.13636363636363635,0.0,0.0,0.0,0.046242774566473986
