,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,1,0.25,0.6153846153846154,0.15384615384615385,0.75,0.0547945205479452,0.5,0.625,0.17777777777777778,0.5,0.5,0.75,0.4,0.017777777777777778,0.25,0.26666666666666666,0.5714285714285714,0.11428571428571428,0.625,0.0,0.07692307692307693,0.75,0.0,0.21428571428571427,0.6153846153846154,0.006878761822871883
2016greenironhack-lheston,0.25,1,0.15384615384615385,0.09090909090909091,0.3333333333333333,0.0136986301369863,0.5,0.4,0.044444444444444446,0.5,0.5,0.3333333333333333,0.1,0.0044444444444444444,1.0,0.06666666666666667,0.14285714285714285,0.06451612903225806,0.4,0.0,0.022222222222222223,0.3333333333333333,0.0,0.2222222222222222,0.15384615384615385,0.0017196904557179708
2016greenironhack-dengc,0.6153846153846154,0.15384615384615385,1,0.20689655172413793,0.46153846153846156,0.08904109589041095,0.3076923076923077,0.38461538461538464,0.28888888888888886,0.3076923076923077,0.3076923076923077,0.46153846153846156,0.5,0.017582417582417582,0.15384615384615385,0.43333333333333335,0.6875,0.15789473684210525,0.38461538461538464,0.0,0.08421052631578947,0.46153846153846156,0.0,0.15789473684210525,0.8571428571428571,0.01117798796216681
2016greenironhack-lostkuma,0.15384615384615385,0.09090909090909091,0.20689655172413793,1,0.16666666666666666,0.1506849315068493,0.18181818181818182,0.17391304347826086,0.4888888888888889,0.18181818181818182,0.18181818181818182,0.16666666666666666,0.13513513513513514,0.04424778761061947,0.09090909090909091,0.13043478260869565,0.125,0.7096774193548387,0.17391304347826086,0.0,0.23076923076923078,0.16666666666666666,0.0,0.4090909090909091,0.16666666666666666,0.018916595012897677
2016greenironhack-crloflin,0.75,0.3333333333333333,0.46153846153846156,0.16666666666666666,1,0.0410958904109589,0.6666666666666666,0.8333333333333334,0.13333333333333333,0.6666666666666666,0.6666666666666666,1.0,0.3,0.013333333333333334,0.3333333333333333,0.2,0.42857142857142855,0.12121212121212122,0.8333333333333334,0.0,0.06666666666666667,1.0,0.0,0.25,0.46153846153846156,0.005159071367153913
2016greenironhack-meetalivaidya,0.0547945205479452,0.0136986301369863,0.08904109589041095,0.1506849315068493,0.0410958904109589,1,0.0273972602739726,0.03424657534246575,0.29931972789115646,0.0273972602739726,0.0273972602739726,0.0410958904109589,0.09210526315789473,0.30701754385964913,0.0136986301369863,0.08641975308641975,0.08108108108108109,0.14193548387096774,0.03424657534246575,0.0,0.2553191489361702,0.0410958904109589,0.0,0.06164383561643835,0.08904109589041095,0.12553740326741186
2016greenironhack-sabrina-hsu,0.5,0.5,0.3076923076923077,0.18181818181818182,0.6666666666666666,0.0273972602739726,1,0.8,0.08888888888888889,1.0,1.0,0.6666666666666666,0.2,0.008888888888888889,0.5,0.13333333333333333,0.2857142857142857,0.12903225806451613,0.8,0.0,0.044444444444444446,0.6666666666666666,0.0,0.3,0.3076923076923077,0.0034393809114359416
2016greenironhack-aterriqu,0.625,0.4,0.38461538461538464,0.17391304347826086,0.8333333333333334,0.03424657534246575,0.8,1,0.1111111111111111,0.8,0.8,0.8333333333333334,0.25,0.011111111111111112,0.4,0.16666666666666666,0.35714285714285715,0.125,1.0,0.0,0.05555555555555555,0.8333333333333334,0.0,0.2727272727272727,0.38461538461538464,0.004299226139294927
2016greenironhack-prachitamane,0.17777777777777778,0.044444444444444446,0.28888888888888886,0.4888888888888889,0.13333333333333333,0.29931972789115646,0.08888888888888889,0.1111111111111111,1,0.08888888888888889,0.08888888888888889,0.13333333333333333,0.27450980392156865,0.08315098468271334,0.044444444444444446,0.25,0.2826086956521739,0.4074074074074074,0.1111111111111111,0.0,0.3917525773195876,0.13333333333333333,0.0,0.2,0.28888888888888886,0.03869303525365434
2016greenironhack-mgogte,0.5,0.5,0.3076923076923077,0.18181818181818182,0.6666666666666666,0.0273972602739726,1.0,0.8,0.08888888888888889,1,1.0,0.6666666666666666,0.2,0.008888888888888889,0.5,0.13333333333333333,0.2857142857142857,0.12903225806451613,0.8,0.0,0.044444444444444446,0.6666666666666666,0.0,0.3,0.3076923076923077,0.0034393809114359416
