,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,1,0.25,0.29411764705882354,0.024390243902439025,0.21428571428571427,0.013157894736842105,0.2,0.6363636363636364,0.08163265306122448,0.3333333333333333,0.1111111111111111,0.3,0.3333333333333333,0.003663003663003663,0.25,0.1111111111111111,0.35714285714285715,0.07692307692307693,0.3125,0.0,0.0065040650406504065,0.5,0.0,0.13333333333333333,0.14285714285714285,0.005267118133935289
2016greenironhack-lheston,0.25,1,0.14285714285714285,0.0,0.2222222222222222,0.006802721088435374,0.2,0.2,0.044444444444444446,0.5,0.0,0.4,0.1,0.0018484288354898336,0.3333333333333333,0.03225806451612903,0.18181818181818182,0.058823529411764705,0.15384615384615385,0.0,0.0032733224222585926,0.2857142857142857,0.0,0.1,0.05,0.0015060240963855422
2016greenironhack-dengc,0.29411764705882354,0.14285714285714285,1,0.06666666666666667,0.35294117647058826,0.03225806451612903,0.2857142857142857,0.4117647058823529,0.18,0.2857142857142857,0.14285714285714285,0.26666666666666666,0.21428571428571427,0.0036231884057971015,0.14285714285714285,0.22580645161290322,0.5625,0.09090909090909091,0.5882352941176471,0.0,0.017915309446254073,0.4,0.0,0.09523809523809523,0.14893617021276595,0.009781790820165538
2016greenironhack-lostkuma,0.024390243902439025,0.0,0.06666666666666667,1,0.04878048780487805,0.16883116883116883,0.05555555555555555,0.047619047619047616,0.27419354838709675,0.05555555555555555,0.058823529411764705,0.05405405405405406,0.038461538461538464,0.041742286751361164,0.02857142857142857,0.24675324675324675,0.022727272727272728,0.3333333333333333,0.11904761904761904,0.0,0.04878048780487805,0.025,0.0,0.19444444444444445,0.2542372881355932,0.02252252252252252
2016greenironhack-crloflin,0.21428571428571427,0.2222222222222222,0.35294117647058826,0.04878048780487805,1,0.026490066225165563,0.4444444444444444,0.26666666666666666,0.125,0.4444444444444444,0.2222222222222222,0.2727272727272727,0.11538461538461539,0.003656307129798903,0.2222222222222222,0.09230769230769231,0.3333333333333333,0.10256410256410256,0.29411764705882354,0.0,0.009771986970684038,0.23076923076923078,0.0,0.125,0.08888888888888889,0.00677710843373494
2016greenironhack-meetalivaidya,0.013157894736842105,0.006802721088435374,0.03225806451612903,0.16883116883116883,0.026490066225165563,1,0.013513513513513514,0.0196078431372549,0.24836601307189543,0.02040816326530612,0.0136986301369863,0.013422818791946308,0.024691358024691357,0.24500907441016334,0.006802721088435374,0.2235294117647059,0.026143790849673203,0.1320754716981132,0.032467532467532464,0.0,0.2369281045751634,0.013245033112582781,0.0,0.05442176870748299,0.23178807947019867,0.10329341317365269
2016greenironhack-sabrina-hsu,0.2,0.2,0.2857142857142857,0.05555555555555555,0.4444444444444444,0.013513513513513514,1,0.2727272727272727,0.08888888888888889,0.6,0.5,0.2857142857142857,0.09090909090909091,0.001841620626151013,0.5,0.06451612903225806,0.25,0.08571428571428572,0.21428571428571427,0.0,0.006546644844517185,0.2222222222222222,0.0,0.08333333333333333,0.047619047619047616,0.0030120481927710845
2016greenironhack-aterriqu,0.6363636363636364,0.2,0.4117647058823529,0.047619047619047616,0.26666666666666666,0.0196078431372549,0.2727272727272727,1,0.12244897959183673,0.4,0.2,0.25,0.42857142857142855,0.0036496350364963502,0.2,0.16129032258064516,0.4,0.1,0.35294117647058826,0.0,0.00975609756097561,0.5454545454545454,0.0,0.11764705882352941,0.13636363636363635,0.006772009029345372
2016greenironhack-prachitamane,0.08163265306122448,0.044444444444444446,0.18,0.27419354838709675,0.125,0.24836601307189543,0.08888888888888889,0.12244897959183673,1,0.08888888888888889,0.044444444444444446,0.06382978723404255,0.1016949152542373,0.06170598911070781,0.044444444444444446,0.671875,0.21739130434782608,0.38596491228070173,0.13725490196078433,0.0,0.0718954248366013,0.10638297872340426,0.0,0.2,0.7708333333333334,0.030007501875468866
2016greenironhack-mgogte,0.3333333333333333,0.5,0.2857142857142857,0.05555555555555555,0.4444444444444444,0.02040816326530612,0.6,0.4,0.08888888888888889,1,0.5,0.5,0.14285714285714285,0.0036900369003690036,0.5,0.06451612903225806,0.25,0.11764705882352941,0.3076923076923077,0.0,0.006546644844517185,0.375,0.0,0.18181818181818182,0.07317073170731707,0.0030120481927710845
2016greenironhack-Christyyy,0.1111111111111111,0.0,0.14285714285714285,0.058823529411764705,0.2222222222222222,0.0136986301369863,0.5,0.2,0.044444444444444446,0.5,1,0.16666666666666666,0.047619047619047616,0.0018484288354898336,0.3333333333333333,0.03225806451612903,0.08333333333333333,0.058823529411764705,0.15384615384615385,0.0,0.0032733224222585926,0.125,0.0,0.1,0.024390243902439025,0.0015060240963855422
2016greenironhack-pmittal115,0.3,0.4,0.26666666666666666,0.05405405405405406,0.2727272727272727,0.013422818791946308,0.2857142857142857,0.25,0.06382978723404255,0.5,0.16666666666666666,1,0.13636363636363635,0.003683241252302026,0.4,0.08064516129032258,0.23076923076923078,0.11428571428571428,0.38461538461538464,0.0,0.008183306055646482,0.3333333333333333,0.0,0.16666666666666666,0.0975609756097561,0.0030097817908201654
2016greenironhack-ankitbatheja,0.3333333333333333,0.1,0.21428571428571427,0.038461538461538464,0.11538461538461539,0.024691358024691357,0.09090909090909091,0.42857142857142855,0.1016949152542373,0.14285714285714285,0.047619047619047616,0.13636363636363635,1,0.007194244604316547,0.1,0.17142857142857143,0.24,0.08,0.17857142857142858,0.0,0.017741935483870968,0.2857142857142857,0.0,0.11538461538461539,0.1320754716981132,0.007473841554559043
2016greenironhack-patrickherrod,0.003663003663003663,0.0018484288354898336,0.0036231884057971015,0.041742286751361164,0.003656307129798903,0.24500907441016334,0.001841620626151013,0.0036496350364963502,0.06170598911070781,0.0036900369003690036,0.0018484288354898336,0.003683241252302026,0.007194244604316547,1,0.0018484288354898336,0.05799648506151142,0.0036429872495446266,0.05514705882352941,0.003629764065335753,0.0,0.553306342780027,0.003669724770642202,0.0,0.014787430683918669,0.0603290676416819,0.35755813953488375
2016greenironhack-pjt90,0.25,0.3333333333333333,0.14285714285714285,0.02857142857142857,0.2222222222222222,0.006802721088435374,0.5,0.2,0.044444444444444446,0.5,0.3333333333333333,0.4,0.1,0.0018484288354898336,1,0.03225806451612903,0.18181818181818182,0.058823529411764705,0.15384615384615385,0.0,0.0032733224222585926,0.2857142857142857,0.0,0.1,0.05,0.0015060240963855422
2016greenironhack-cgrieger12,0.1111111111111111,0.03225806451612903,0.22580645161290322,0.24675324675324675,0.09230769230769231,0.2235294117647059,0.06451612903225806,0.16129032258064516,0.671875,0.06451612903225806,0.03225806451612903,0.08064516129032258,0.17142857142857143,0.05799648506151142,0.03225806451612903,1,0.15873015873015872,0.3150684931506849,0.19047619047619047,0.0,0.0733652312599681,0.09523809523809523,0.0,0.12698412698412698,0.6451612903225806,0.03731343283582089
2016greenironhack-wluan,0.35714285714285715,0.18181818181818182,0.5625,0.022727272727272728,0.3333333333333333,0.026143790849673203,0.25,0.4,0.21739130434782608,0.25,0.08333333333333333,0.23076923076923078,0.24,0.0036429872495446266,0.18181818181818182,0.15873015873015872,1,0.07142857142857142,0.3333333333333333,0.0,0.016339869281045753,0.5,0.0,0.17647058823529413,0.13333333333333333,0.006766917293233083
2016greenironhack-MegamindHenry,0.07692307692307693,0.058823529411764705,0.09090909090909091,0.3333333333333333,0.10256410256410256,0.1320754716981132,0.08571428571428572,0.1,0.38596491228070173,0.11764705882352941,0.058823529411764705,0.11428571428571428,0.08,0.05514705882352941,0.058823529411764705,0.3150684931506849,0.07142857142857142,1,0.11904761904761904,0.0,0.04538087520259319,0.07894736842105263,0.0,0.22857142857142856,0.39622641509433965,0.02329075882794891
2016greenironhack-abelal16,0.3125,0.15384615384615385,0.5882352941176471,0.11904761904761904,0.29411764705882354,0.032467532467532464,0.21428571428571427,0.35294117647058826,0.13725490196078433,0.3076923076923077,0.15384615384615385,0.38461538461538464,0.17857142857142858,0.003629764065335753,0.15384615384615385,0.19047619047619047,0.3333333333333333,0.11904761904761904,1,0.0,0.01794453507340946,0.3333333333333333,0.0,0.1,0.15217391304347827,0.009029345372460496
2016greenironhack-jeffkeilmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0
2016greenironhack-ishwetasingh,0.0065040650406504065,0.0032733224222585926,0.017915309446254073,0.04878048780487805,0.009771986970684038,0.2369281045751634,0.006546644844517185,0.00975609756097561,0.0718954248366013,0.006546644844517185,0.0032733224222585926,0.008183306055646482,0.017741935483870968,0.553306342780027,0.0032733224222585926,0.0733652312599681,0.016339869281045753,0.04538087520259319,0.01794453507340946,0.0,1,0.00980392156862745,0.0,0.014729950900163666,0.06199021207177814,0.27733860342555994
