,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,1,0.25,0.6153846153846154,0.23529411764705882,0.8888888888888888,0.3076923076923077,0.5,0.8,0.2962962962962963,0.5,0.25,0.3,0.4,0.013133208255159476,0.25,0.19047619047619047,0.7272727272727273,0.3333333333333333,0.7272727272727273,0.0,0.0299625468164794,0.875,0.0,0.21428571428571427,0.30434782608695654,0.006069802731411229
2016greenironhack-lheston,0.25,1,0.15384615384615385,0.058823529411764705,0.2222222222222222,0.07692307692307693,0.5,0.2,0.07407407407407407,0.5,1.0,0.4,0.1,0.0037593984962406013,1.0,0.047619047619047616,0.18181818181818182,0.25,0.18181818181818182,0.0,0.00749063670411985,0.2857142857142857,0.0,0.2222222222222222,0.09090909090909091,0.0015174506828528073
2016greenironhack-dengc,0.6153846153846154,0.15384615384615385,1,0.3055555555555556,0.6923076923076923,0.39285714285714285,0.3076923076923077,0.7692307692307693,0.3793103448275862,0.3076923076923077,0.15384615384615385,0.2857142857142857,0.5,0.0148975791433892,0.15384615384615385,0.30952380952380953,0.8461538461538461,0.23529411764705882,0.8461538461538461,0.0,0.04477611940298507,0.5384615384615384,0.0,0.15789473684210525,0.2962962962962963,0.009863429438543247
2016greenironhack-lostkuma,0.23529411764705882,0.058823529411764705,0.3055555555555556,1,0.2647058823529412,0.6666666666666666,0.11764705882352941,0.29411764705882354,0.6486486486486487,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.2558139534883721,0.05794392523364486,0.058823529411764705,0.49019607843137253,0.2857142857142857,0.13513513513513514,0.3235294117647059,0.0,0.12734082397003746,0.20588235294117646,0.0,0.2647058823529412,0.6470588235294118,0.025796661608497723
2016greenironhack-crloflin,0.8888888888888888,0.2222222222222222,0.6923076923076923,0.2647058823529412,1,0.34615384615384615,0.4444444444444444,0.9,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.2727272727272727,0.45,0.013108614232209739,0.2222222222222222,0.21428571428571427,0.8181818181818182,0.3076923076923077,0.8181818181818182,0.0,0.033707865168539325,0.7777777777777778,0.0,0.2,0.2916666666666667,0.006828528072837633
2016greenironhack-meetalivaidya,0.3076923076923077,0.07692307692307693,0.39285714285714285,0.6666666666666666,0.34615384615384615,1,0.15384615384615385,0.38461538461538464,0.9629629629629629,0.15384615384615385,0.07692307692307693,0.10714285714285714,0.3939393939393939,0.03910614525139665,0.07692307692307693,0.6190476190476191,0.4230769230769231,0.13333333333333333,0.37037037037037035,0.0,0.09737827715355805,0.2692307692307692,0.0,0.34615384615384615,0.7777777777777778,0.019726858877086494
2016greenironhack-sabrina-hsu,0.5,0.5,0.3076923076923077,0.11764705882352941,0.4444444444444444,0.15384615384615385,1,0.4,0.14814814814814814,1.0,0.5,0.5,0.2,0.007518796992481203,0.5,0.09523809523809523,0.36363636363636365,0.5,0.36363636363636365,0.0,0.0149812734082397,0.5714285714285714,0.0,0.3,0.18181818181818182,0.0030349013657056147
2016greenironhack-aterriqu,0.8,0.2,0.7692307692307693,0.29411764705882354,0.9,0.38461538461538464,0.4,1,0.37037037037037035,0.4,0.2,0.25,0.5,0.013084112149532711,0.2,0.23809523809523808,0.9090909090909091,0.2857142857142857,0.9090909090909091,0.0,0.03745318352059925,0.7,0.0,0.1875,0.28,0.007587253414264037
2016greenironhack-prachitamane,0.2962962962962963,0.07407407407407407,0.3793103448275862,0.6486486486486487,0.3333333333333333,0.9629629629629629,0.14814814814814814,0.37037037037037035,1,0.14814814814814814,0.07407407407407407,0.10344827586206896,0.42424242424242425,0.03903345724907063,0.07407407407407407,0.6428571428571429,0.4074074074074074,0.12903225806451613,0.35714285714285715,0.0,0.10112359550561797,0.25925925925925924,0.0,0.3333333333333333,0.75,0.0204855842185129
2016greenironhack-mgogte,0.5,0.5,0.3076923076923077,0.11764705882352941,0.4444444444444444,0.15384615384615385,1.0,0.4,0.14814814814814814,1,0.5,0.5,0.2,0.007518796992481203,0.5,0.09523809523809523,0.36363636363636365,0.5,0.36363636363636365,0.0,0.0149812734082397,0.5714285714285714,0.0,0.3,0.18181818181818182,0.0030349013657056147
