,2016greenironhack-taycurt17,2016greenironhack-lheston,2016greenironhack-dengc,2016greenironhack-lostkuma,2016greenironhack-crloflin,2016greenironhack-meetalivaidya,2016greenironhack-sabrina-hsu,2016greenironhack-aterriqu,2016greenironhack-prachitamane,2016greenironhack-mgogte,2016greenironhack-Christyyy,2016greenironhack-pmittal115,2016greenironhack-ankitbatheja,2016greenironhack-patrickherrod,2016greenironhack-pjt90,2016greenironhack-cgrieger12,2016greenironhack-wluan,2016greenironhack-MegamindHenry,2016greenironhack-abelal16,2016greenironhack-jeffkeilmann,2016greenironhack-ishwetasingh,2016greenironhack-huayifang,2016greenironhack-ccand93,2016greenironhack-shiboo18,2016greenironhack-tanmayee123,2016greenironhack-sauravn
2016greenironhack-taycurt17,1,0.25,0.5714285714285714,0.23529411764705882,0.8888888888888888,0.0547945205479452,0.5,0.8,0.17777777777777778,0.5,0.25,0.3,0.4,0.012939001848428836,0.25,0.12903225806451613,0.7272727272727273,0.10526315789473684,0.6153846153846154,0.0,0.01309328968903437,0.875,0.0,0.21428571428571427,0.17073170731707318,0.006024096385542169
2016greenironhack-lheston,0.25,1,0.14285714285714285,0.058823529411764705,0.2222222222222222,0.0136986301369863,0.5,0.2,0.044444444444444446,0.5,1.0,0.4,0.1,0.003703703703703704,1.0,0.03225806451612903,0.18181818181818182,0.058823529411764705,0.15384615384615385,0.0,0.0032733224222585926,0.2857142857142857,0.0,0.2222222222222222,0.05,0.0015060240963855422
2016greenironhack-dengc,0.5714285714285714,0.14285714285714285,1,0.2972972972972973,0.6428571428571429,0.08843537414965986,0.2857142857142857,0.7142857142857143,0.2826086956521739,0.2857142857142857,0.14285714285714285,0.26666666666666666,0.4782608695652174,0.014652014652014652,0.14285714285714285,0.22580645161290322,0.7857142857142857,0.14285714285714285,0.8,0.0,0.022913256955810146,0.5,0.0,0.15,0.22727272727272727,0.010542168674698794
2016greenironhack-lostkuma,0.23529411764705882,0.058823529411764705,0.2972972972972973,1,0.2647058823529412,0.21621621621621623,0.11764705882352941,0.29411764705882354,0.5192307692307693,0.11764705882352941,0.058823529411764705,0.14705882352941177,0.2558139534883721,0.0570902394106814,0.058823529411764705,0.4117647058823529,0.2857142857142857,0.4782608695652174,0.34285714285714286,0.0,0.05564648117839607,0.20588235294117646,0.0,0.2647058823529412,0.48,0.025602409638554216
2016greenironhack-crloflin,0.8888888888888888,0.2222222222222222,0.6428571428571429,0.2647058823529412,1,0.06164383561643835,0.4444444444444444,0.9,0.2,0.4444444444444444,0.2222222222222222,0.2727272727272727,0.45,0.012915129151291513,0.2222222222222222,0.14516129032258066,0.8181818181818182,0.10256410256410256,0.6923076923076923,0.0,0.014729950900163666,0.7777777777777778,0.0,0.2,0.16666666666666666,0.00677710843373494
2016greenironhack-meetalivaidya,0.0547945205479452,0.0136986301369863,0.08843537414965986,0.21621621621621623,0.06164383561643835,1,0.0273972602739726,0.0684931506849315,0.29931972789115646,0.0273972602739726,0.0136986301369863,0.027210884353741496,0.09210526315789473,0.2564102564102564,0.0136986301369863,0.2682926829268293,0.07534246575342465,0.13924050632911392,0.08163265306122448,0.0,0.23895253682487724,0.04794520547945205,0.0,0.06164383561643835,0.2653061224489796,0.10993975903614457
2016greenironhack-sabrina-hsu,0.5,0.5,0.2857142857142857,0.11764705882352941,0.4444444444444444,0.0273972602739726,1,0.4,0.08888888888888889,1.0,0.5,0.5,0.2,0.007407407407407408,0.5,0.06451612903225806,0.36363636363636365,0.11764705882352941,0.3076923076923077,0.0,0.006546644844517185,0.5714285714285714,0.0,0.3,0.1,0.0030120481927710845
2016greenironhack-aterriqu,0.8,0.2,0.7142857142857143,0.29411764705882354,0.9,0.0684931506849315,0.4,1,0.2222222222222222,0.4,0.2,0.25,0.5,0.01289134438305709,0.2,0.16129032258064516,0.9090909090909091,0.1,0.7692307692307693,0.0,0.016366612111292964,0.7,0.0,0.1875,0.16279069767441862,0.007530120481927711
2016greenironhack-prachitamane,0.17777777777777778,0.044444444444444446,0.2826086956521739,0.5192307692307693,0.2,0.29931972789115646,0.08888888888888889,0.2222222222222222,1,0.08888888888888889,0.044444444444444446,0.08695652173913043,0.27450980392156865,0.06946983546617916,0.044444444444444446,0.7258064516129032,0.24444444444444444,0.38596491228070173,0.2608695652173913,0.0,0.07364975450081833,0.15555555555555556,0.0,0.2,0.8478260869565217,0.0338855421686747
2016greenironhack-mgogte,0.5,0.5,0.2857142857142857,0.11764705882352941,0.4444444444444444,0.0273972602739726,1.0,0.4,0.08888888888888889,1,0.5,0.5,0.2,0.007407407407407408,0.5,0.06451612903225806,0.36363636363636365,0.11764705882352941,0.3076923076923077,0.0,0.006546644844517185,0.5714285714285714,0.0,0.3,0.1,0.0030120481927710845
2016greenironhack-Christyyy,0.25,1.0,0.14285714285714285,0.058823529411764705,0.2222222222222222,0.0136986301369863,0.5,0.2,0.044444444444444446,0.5,1,0.4,0.1,0.003703703703703704,1.0,0.03225806451612903,0.18181818181818182,0.058823529411764705,0.15384615384615385,0.0,0.0032733224222585926,0.2857142857142857,0.0,0.2222222222222222,0.05,0.0015060240963855422
2016greenironhack-pmittal115,0.3,0.4,0.26666666666666666,0.14705882352941177,0.2727272727272727,0.027210884353741496,0.5,0.25,0.08695652173913043,0.5,0.4,1,0.13636363636363635,0.009259259259259259,0.4,0.08064516129032258,0.23076923076923078,0.14705882352941177,0.38461538461538464,0.0,0.008183306055646482,0.3333333333333333,0.0,0.2727272727272727,0.0975609756097561,0.0037650602409638554
2016greenironhack-ankitbatheja,0.4,0.1,0.4782608695652174,0.2558139534883721,0.45,0.09210526315789473,0.2,0.5,0.27450980392156865,0.2,0.1,0.13636363636363635,1,0.016333938294010888,0.1,0.30158730158730157,0.55,0.10204081632653061,0.43478260869565216,0.0,0.03273322422258593,0.35,0.0,0.16,0.15384615384615385,0.015060240963855422
