,clicker_username,Student,Number of Clicks,Unnamed: 0,Group,user-requirement-phase5,infovis-phase5,novelty-phase5,total-phase5,tech-phase5,tech-phase4,user-requirement-phase4,infovis-phase4,novelty-phase4,total-phase4,tech-phase3,user-requirement-phase3,infovis-phase3,novelty-phase3,total-phase3,tech-phase2,user-requirement-phase2,infovis-phase2,novelty-phase2,total-phase2,tech-phase1,user-requirement-phase1,infovis-phase1,novelty-phase1,total-phase1,improve-ur-12,improve-ur-23,improve-ur-34,improve-ur-45,improve-ur-15,improve-ur-25,improve-vis-12,improve-vis-23,improve-vis-34,improve-vis-45,improve-vis-15,improve-vis-25,improve-novel-12,improve-novel-23,improve-novel-34,improve-novel-45,improve-novel-15,improve-novel-25,improve-tech-12,improve-tech-23,improve-tech-34,improve-tech-45,improve-tech-25,improve-tech-15,improve-total-12,improve-total-23,improve-total-34,improve-total-45,improve-total-15,improve-total-25,improve-sum-ur,improve-sum-vis,improve-sum-novel,improve-sum-tech,add-loc-12,delete-loc-12,change-files-12,add-loc-15,delete-loc-15,change-files-15,add-loc-23,delete-loc-23,change-files-23,add-loc-34,delete-loc-34,change-files-34,add-loc-45,delete-loc-45,change-files-45,add-loc-25,delete-loc-25,change-files-25,add-loc-sum
544,idrojasf,juasmartinezbel,3,86,2.0,100.0,75.0,75.0,337.5,87.5,75.0,100.0,58.33,87.5,320.83,75.0,60.0,70.83,87.5,293.33,75.0,80.0,54.17,87.5,296.67,75.0,60.0,54.17,62.5,251.67,20.0,-20.0,40.0,0.0,40.0,20.0,0.0,16.659999999999997,-12.5,16.67,20.83,20.83,25.0,0.0,0.0,-12.5,12.5,-12.5,0.0,0.0,0.0,12.5,12.5,12.5,45.00000000000003,-3.340000000000032,27.5,16.670000000000016,85.83000000000001,40.829999999999984,40.0,20.83,12.5,12.5,3.0,8.0,1.0,4.0,21.0,1.0,1.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,8.0
545,idrojasf,jusherrerama,1,80,2.0,20.0,25.0,0.0,120.0,75.0,62.5,20.0,25.0,0.0,107.5,62.5,20.0,37.5,0.0,120.0,62.5,20.0,29.17,50.0,161.67,25.0,20.0,37.5,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,-8.329999999999998,8.329999999999998,-12.5,0.0,-12.5,-4.170000000000002,50.0,-50.0,0.0,0.0,0.0,-50.0,37.5,0.0,0.0,12.5,12.5,50.0,79.16999999999999,-41.66999999999999,-12.5,12.5,37.5,-41.66999999999999,0.0,-12.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,idrojasf,kmendezp96,2,112,2.0,60.0,79.17,65.63,304.79,100.0,62.5,40.0,45.83,58.33,206.67,75.0,40.0,45.83,75.0,235.83,75.0,40.0,33.33,62.5,210.83,50.0,40.0,33.33,62.5,185.83,0.0,0.0,0.0,20.0,20.0,20.0,0.0,12.5,0.0,33.34,45.84,45.84,0.0,12.5,-16.67,7.299999999999997,3.1299999999999955,3.1299999999999955,25.0,0.0,-12.5,37.5,25.0,50.0,25.0,25.0,-29.160000000000025,98.12000000000003,118.96,93.96,20.0,45.84,3.1299999999999955,50.0,5.0,47.0,1.0,72.0,157.0,2.0,3.0,16.0,1.0,56.0,51.0,2.0,77.0,112.0,2.0,101.0,144.0,2.0,141.0
547,idrojasf,leguzman,2,113,2.0,60.0,79.17,100.0,339.17,100.0,100.0,40.0,62.5,87.5,290.0,87.5,0.0,37.5,25.0,150.0,87.5,40.0,41.67,75.0,244.17,25.0,20.0,45.83,62.5,153.33,20.0,-40.0,40.0,20.0,40.0,20.0,-4.159999999999997,-4.170000000000002,25.0,16.67,33.34,37.5,12.5,-50.0,62.5,12.5,37.5,25.0,62.5,0.0,12.5,0.0,12.5,75.0,90.83999999999996,-94.17,140.0,49.170000000000016,185.84,95.00000000000004,40.0,33.34,37.5,75.0,67.0,318.0,6.0,93.0,967.0,8.0,62.0,408.0,5.0,152.0,274.0,6.0,62.0,257.0,6.0,86.0,749.0,7.0,343.0
548,idrojasf,lsfinite,2,116,2.0,0.0,25.0,12.5,125.0,87.5,0.0,0.0,0.0,0.0,0.0,50.0,0.0,25.0,25.0,100.0,50.0,0.0,25.0,25.0,100.0,12.5,0.0,25.0,25.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.0,25.0,0.0,0.0,0.0,0.0,-25.0,12.5,-12.5,-12.5,37.5,0.0,-50.0,87.5,37.5,75.0,37.5,0.0,-100.0,125.0,62.5,25.0,0.0,0.0,-12.5,75.0,15.0,47.0,6.0,15.0,44.0,6.0,8.0,32.0,2.0,9.0,6.0,2.0,0.0,0.0,0.0,16.0,37.0,3.0,32.0
549,idrojasf,mdbelloc,2,87,2.0,0.0,37.5,25.0,137.5,75.0,75.0,0.0,29.17,25.0,129.17,75.0,0.0,33.33,25.0,133.33,75.0,0.0,25.0,25.0,125.0,37.5,0.0,29.17,25.0,91.67,0.0,0.0,0.0,0.0,0.0,0.0,-4.170000000000002,8.329999999999998,-4.159999999999997,8.329999999999998,8.329999999999998,12.5,0.0,0.0,0.0,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,37.5,33.33,8.330000000000013,-4.160000000000025,8.330000000000013,45.83,12.5,0.0,8.329999999999998,0.0,37.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,idrojasf,oserasoa,1,115,2.0,0.0,33.33,33.33,154.17,87.5,37.5,20.0,33.33,25.0,115.83,37.5,20.0,41.67,25.0,124.17,37.5,0.0,33.33,25.0,95.83,25.0,0.0,29.17,0.0,54.17,0.0,20.0,0.0,-20.0,0.0,0.0,4.159999999999997,8.340000000000003,-8.340000000000003,0.0,4.159999999999997,0.0,25.0,0.0,0.0,8.329999999999998,33.33,8.329999999999998,12.5,0.0,0.0,50.0,50.0,62.5,41.66,28.340000000000003,-8.340000000000003,38.33999999999999,100.0,58.33999999999999,0.0,4.159999999999997,33.33,62.5,1.0,1.0,1.0,10.0,28.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,14.0,27.0,2.0,9.0,27.0,2.0,16.0
551,idrojasf,sagilm,1,90,2.0,20.0,33.33,62.5,178.33,62.5,50.0,0.0,37.5,62.5,150.0,50.0,0.0,33.33,62.5,145.83,37.5,0.0,33.33,0.0,70.83,25.0,0.0,25.0,0.0,50.0,0.0,0.0,0.0,20.0,20.0,20.0,8.329999999999998,0.0,4.170000000000002,-4.170000000000002,8.329999999999998,0.0,0.0,62.5,0.0,0.0,62.5,62.5,12.5,12.5,0.0,12.5,25.0,37.5,20.83,75.00000000000001,4.169999999999988,28.330000000000013,128.33,107.5,20.0,8.329999999999998,62.5,37.5,14.0,35.0,3.0,19.0,129.0,6.0,7.0,8.0,3.0,12.0,13.0,4.0,15.0,103.0,1.0,25.0,120.0,5.0,48.0
552,ivdgonzalezco,adamantwharf,1,40,1.0,20.0,25.0,0.0,107.5,62.5,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,37.5,20.0,25.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,25.0,12.5,0.0,0.0,12.5,25.0,12.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,121.0,2.0,0.0
553,ivdgonzalezco,aldiazve,3,64,1.0,20.0,54.17,75.0,236.67,87.5,87.5,60.0,54.17,58.33,260.0,75.0,40.0,45.83,68.75,229.58,75.0,40.0,45.83,50.0,210.83,37.5,20.0,25.0,37.5,120.0,20.0,0.0,20.0,-40.0,0.0,-20.0,20.83,0.0,8.340000000000003,0.0,29.17,8.340000000000003,12.5,18.75,-10.420000000000002,16.67,37.5,25.0,37.5,0.0,12.5,0.0,12.5,50.0,90.83,18.75,30.419999999999987,-23.330000000000013,116.67,25.83999999999997,0.0,29.17,37.5,50.0,14.0,83.0,3.0,10.0,229.0,6.0,0.0,0.0,0.0,1.0,29.0,2.0,14.0,83.0,3.0,4.0,49.0,2.0,29.0
554,ivdgonzalezco,andfsanchezlem,3,42,1.0,20.0,25.0,0.0,45.0,0.0,0.0,20.0,25.0,0.0,45.0,0.0,20.0,25.0,0.0,45.0,12.5,20.0,25.0,0.0,57.5,25.0,20.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-12.5,0.0,0.0,-12.5,-25.0,-12.5,-12.5,0.0,0.0,-25.0,-12.5,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,4.0,50.0,1.0,0.0,0.0,0.0,4.0,49.0,2.0,0.0,0.0,0.0,40.0,47.0,3.0,4.0
555,ivdgonzalezco,anfmorenoso,5,68,1.0,40.0,37.5,52.5,217.5,87.5,75.0,20.0,33.33,50.0,178.33,62.5,20.0,33.33,0.0,115.83,62.5,20.0,33.33,0.0,115.83,0.0,20.0,37.5,40.0,97.5,0.0,0.0,0.0,20.0,20.0,20.0,-4.170000000000002,0.0,0.0,4.170000000000002,0.0,4.170000000000002,-40.0,0.0,50.0,2.5,12.5,52.5,62.5,0.0,12.5,12.5,25.0,87.5,18.33,0.0,62.500000000000014,39.16999999999999,120.0,101.67,20.0,0.0,12.5,87.5,32.0,25.0,2.0,2.0,27.0,6.0,0.0,0.0,0.0,11.0,25.0,3.0,32.0,25.0,2.0,55.0,162.0,12.0,75.0
556,jcrubioa,adamantwharf,7,40,1.0,20.0,25.0,0.0,107.5,62.5,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,37.5,20.0,25.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,25.0,12.5,0.0,0.0,12.5,25.0,12.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,121.0,2.0,0.0
557,jcrubioa,aldiazve,6,64,1.0,20.0,54.17,75.0,236.67,87.5,87.5,60.0,54.17,58.33,260.0,75.0,40.0,45.83,68.75,229.58,75.0,40.0,45.83,50.0,210.83,37.5,20.0,25.0,37.5,120.0,20.0,0.0,20.0,-40.0,0.0,-20.0,20.83,0.0,8.340000000000003,0.0,29.17,8.340000000000003,12.5,18.75,-10.420000000000002,16.67,37.5,25.0,37.5,0.0,12.5,0.0,12.5,50.0,90.83,18.75,30.419999999999987,-23.330000000000013,116.67,25.83999999999997,0.0,29.17,37.5,50.0,14.0,83.0,3.0,10.0,229.0,6.0,0.0,0.0,0.0,1.0,29.0,2.0,14.0,83.0,3.0,4.0,49.0,2.0,29.0
558,jcrubioa,andfsanchezlem,4,42,1.0,20.0,25.0,0.0,45.0,0.0,0.0,20.0,25.0,0.0,45.0,0.0,20.0,25.0,0.0,45.0,12.5,20.0,25.0,0.0,57.5,25.0,20.0,25.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.5,-12.5,0.0,0.0,-12.5,-25.0,-12.5,-12.5,0.0,0.0,-25.0,-12.5,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,4.0,50.0,1.0,0.0,0.0,0.0,4.0,49.0,2.0,0.0,0.0,0.0,40.0,47.0,3.0,4.0
559,jcrubioa,anfmorenoso,4,68,1.0,40.0,37.5,52.5,217.5,87.5,75.0,20.0,33.33,50.0,178.33,62.5,20.0,33.33,0.0,115.83,62.5,20.0,33.33,0.0,115.83,0.0,20.0,37.5,40.0,97.5,0.0,0.0,0.0,20.0,20.0,20.0,-4.170000000000002,0.0,0.0,4.170000000000002,0.0,4.170000000000002,-40.0,0.0,50.0,2.5,12.5,52.5,62.5,0.0,12.5,12.5,25.0,87.5,18.33,0.0,62.500000000000014,39.16999999999999,120.0,101.67,20.0,0.0,12.5,87.5,32.0,25.0,2.0,2.0,27.0,6.0,0.0,0.0,0.0,11.0,25.0,3.0,32.0,25.0,2.0,55.0,162.0,12.0,75.0
560,jdmonroyg,DavidQP,1,155,3.0,80.0,70.83,83.33,284.17,50.0,50.0,80.0,66.67,75.0,271.67,50.0,20.0,54.17,0.0,124.17,50.0,20.0,50.0,0.0,120.0,37.5,20.0,54.17,0.0,111.67,0.0,0.0,60.0,0.0,60.0,60.0,-4.170000000000002,4.170000000000002,12.5,4.159999999999997,16.659999999999997,20.83,0.0,0.0,75.0,8.329999999999998,83.33,83.33,12.5,0.0,0.0,0.0,0.0,12.5,8.329999999999998,4.170000000000002,147.5,12.5,172.5,164.17000000000002,60.0,16.659999999999997,83.33,12.5,146.0,259.0,3.0,8.0,10.0,3.0,53.0,49.0,2.0,1.0,4.0,2.0,4.0,17.0,2.0,28.0,44.0,2.0,204.0
561,jdmonroyg,capinzor,1,143,3.0,20.0,25.0,58.33,203.33,100.0,87.5,20.0,25.0,62.5,195.0,100.0,20.0,25.0,62.5,207.5,75.0,20.0,25.0,0.0,120.0,25.0,20.0,25.0,37.5,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.5,62.5,0.0,-4.170000000000002,20.83,58.33,50.0,25.0,-12.5,12.5,25.0,75.0,12.5,87.5,-12.5,8.330000000000013,95.83,83.33000000000001,0.0,0.0,20.83,75.0,88.0,172.0,2.0,7.0,59.0,4.0,135.0,149.0,1.0,83.0,54.0,1.0,7.0,59.0,4.0,16.0,15.0,2.0,313.0
562,jdmonroyg,dagofonseca,1,138,3.0,40.0,37.5,66.67,231.67,87.5,87.5,40.0,37.5,100.0,265.0,50.0,40.0,37.5,100.0,227.5,50.0,40.0,25.0,75.0,190.0,12.5,20.0,25.0,0.0,57.5,20.0,0.0,0.0,0.0,20.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,75.0,25.0,0.0,-33.33,66.67,-8.329999999999998,37.5,0.0,37.5,0.0,37.5,75.0,132.5,37.5,37.5,-33.33000000000001,174.17,41.66999999999999,20.0,12.5,66.67,75.0,0.0,0.0,0.0,31.0,141.0,12.0,31.0,70.0,9.0,1.0,11.0,4.0,20.0,90.0,6.0,11.0,16.0,1.0,52.0
563,jdmonroyg,juligarji,1,123,3.0,100.0,75.0,92.5,355.0,87.5,100.0,100.0,70.83,87.5,358.33,87.5,20.0,33.33,62.5,203.33,87.5,40.0,45.83,68.75,242.08,50.0,20.0,29.17,62.5,161.67,20.0,-20.0,80.0,0.0,80.0,60.0,16.659999999999997,-12.5,37.5,4.170000000000002,45.83,29.17,6.25,-6.25,25.0,5.0,30.0,23.75,37.5,0.0,12.5,-12.5,0.0,37.5,80.41000000000003,-38.75,154.99999999999997,-3.329999999999984,193.33,112.92,80.0,45.83,30.0,37.5,18.0,129.0,1.0,56.0,295.0,4.0,133.0,253.0,3.0,29.0,37.0,1.0,44.0,44.0,1.0,162.0,290.0,4.0,224.0
564,jdmonroyg,macuestap,1,145,3.0,40.0,50.0,25.0,177.5,62.5,62.5,20.0,41.67,25.0,149.17,62.5,20.0,37.5,25.0,145.0,62.5,20.0,37.5,25.0,145.0,100.0,0.0,25.0,43.75,168.75,20.0,0.0,0.0,20.0,40.0,20.0,12.5,0.0,4.170000000000002,8.329999999999998,25.0,12.5,-18.75,0.0,0.0,0.0,-18.75,0.0,-37.5,0.0,0.0,0.0,0.0,-37.5,-23.75,0.0,4.169999999999988,28.330000000000013,8.75,32.5,40.0,25.0,-18.75,-37.5,0.0,0.0,5.0,0.0,0.0,5.0,8.0,6.0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,9.0,13.0,2.0,9.0
565,jdsuarezj,joaortizro,5,85,2.0,100.0,50.0,87.5,325.0,87.5,87.5,80.0,50.0,62.5,280.0,87.5,80.0,50.0,87.5,305.0,87.5,60.0,33.33,87.5,268.33,62.5,20.0,25.0,0.0,107.5,40.0,20.0,0.0,20.0,80.0,40.0,8.329999999999998,16.67,0.0,0.0,25.0,16.67,87.5,0.0,-25.0,25.0,87.5,0.0,25.0,0.0,0.0,0.0,0.0,25.0,160.82999999999998,36.670000000000016,-25.0,45.0,217.5,56.670000000000016,80.0,25.0,87.5,25.0,,,,,,,,,,,,,,,,,,,
566,jesusfchavarro,adamantwharf,1,40,1.0,20.0,25.0,0.0,107.5,62.5,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,50.0,20.0,25.0,0.0,95.0,37.5,20.0,25.0,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,12.5,12.5,25.0,12.5,0.0,0.0,12.5,25.0,12.5,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,121.0,2.0,0.0
567,jesusfchavarro,aldiazve,1,64,1.0,20.0,54.17,75.0,236.67,87.5,87.5,60.0,54.17,58.33,260.0,75.0,40.0,45.83,68.75,229.58,75.0,40.0,45.83,50.0,210.83,37.5,20.0,25.0,37.5,120.0,20.0,0.0,20.0,-40.0,0.0,-20.0,20.83,0.0,8.340000000000003,0.0,29.17,8.340000000000003,12.5,18.75,-10.420000000000002,16.67,37.5,25.0,37.5,0.0,12.5,0.0,12.5,50.0,90.83,18.75,30.419999999999987,-23.330000000000013,116.67,25.83999999999997,0.0,29.17,37.5,50.0,14.0,83.0,3.0,10.0,229.0,6.0,0.0,0.0,0.0,1.0,29.0,2.0,14.0,83.0,3.0,4.0,49.0,2.0,29.0
568,jesusfchavarro,anfmorenoso,3,68,1.0,40.0,37.5,52.5,217.5,87.5,75.0,20.0,33.33,50.0,178.33,62.5,20.0,33.33,0.0,115.83,62.5,20.0,33.33,0.0,115.83,0.0,20.0,37.5,40.0,97.5,0.0,0.0,0.0,20.0,20.0,20.0,-4.170000000000002,0.0,0.0,4.170000000000002,0.0,4.170000000000002,-40.0,0.0,50.0,2.5,12.5,52.5,62.5,0.0,12.5,12.5,25.0,87.5,18.33,0.0,62.500000000000014,39.16999999999999,120.0,101.67,20.0,0.0,12.5,87.5,32.0,25.0,2.0,2.0,27.0,6.0,0.0,0.0,0.0,11.0,25.0,3.0,32.0,25.0,2.0,55.0,162.0,12.0,75.0
569,jhonsd1996,Dandarprox,4,103,2.0,80.0,58.33,37.5,275.83,100.0,75.0,80.0,58.33,0.0,213.33,62.5,40.0,33.33,0.0,135.83,62.5,40.0,33.33,0.0,135.83,12.5,20.0,29.17,43.75,105.42,20.0,0.0,40.0,0.0,60.0,40.0,4.159999999999997,0.0,25.0,0.0,29.16,25.0,-43.75,0.0,0.0,37.5,-6.25,37.5,50.0,0.0,12.5,25.0,37.5,87.5,30.41000000000001,0.0,77.5,62.49999999999997,170.40999999999997,139.99999999999997,60.0,29.16,-6.25,87.5,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
570,jhonsd1996,Davsatu313,2,97,2.0,80.0,70.83,84.38,322.71,87.5,87.5,80.0,62.5,70.83,300.83,87.5,100.0,58.33,75.0,320.83,87.5,20.0,54.17,75.0,236.67,62.5,20.0,50.0,75.0,207.5,0.0,80.0,-20.0,0.0,60.0,60.0,4.170000000000002,4.159999999999997,4.170000000000002,8.329999999999998,20.83,16.659999999999997,0.0,0.0,-4.170000000000002,13.549999999999995,9.379999999999995,9.379999999999995,25.0,0.0,0.0,0.0,0.0,25.0,29.169999999999987,84.16,-20.0,21.879999999999995,115.20999999999998,86.03999999999999,60.0,20.83,9.379999999999995,25.0,0.0,0.0,1.0,4.0,31.0,2.0,2.0,15.0,2.0,1.0,11.0,1.0,1.0,0.0,1.0,7.0,7.0,3.0,4.0
571,jhonsd1996,JulianaNino,3,108,2.0,20.0,41.67,75.0,224.17,87.5,75.0,20.0,29.17,0.0,124.17,75.0,20.0,29.17,0.0,124.17,62.5,0.0,29.17,0.0,91.67,25.0,0.0,29.17,0.0,54.17,0.0,20.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,12.5,12.5,12.5,0.0,0.0,0.0,75.0,75.0,75.0,37.5,12.5,0.0,12.5,25.0,62.5,37.5,32.5,0.0,100.0,170.0,132.5,20.0,12.5,75.0,62.5,3.0,31.0,2.0,4.0,55.0,3.0,12.0,35.0,1.0,50.0,86.0,1.0,1.0,1.0,2.0,63.0,122.0,3.0,66.0
572,jhonsd1996,Phoenixest,4,82,2.0,0.0,25.0,25.0,75.0,25.0,25.0,20.0,25.0,25.0,95.0,25.0,20.0,25.0,25.0,95.0,37.5,20.0,29.17,25.0,111.67,0.0,20.0,29.17,25.0,74.17,0.0,0.0,0.0,-20.0,-20.0,-20.0,0.0,-4.170000000000002,0.0,0.0,-4.170000000000002,-4.170000000000002,0.0,0.0,0.0,0.0,0.0,0.0,37.5,-12.5,0.0,0.0,-12.5,25.0,37.5,-16.67,0.0,-20.0,0.8299999999999983,-36.67,-20.0,-4.170000000000002,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,jhonsd1996,begarzonf,1,111,2.0,40.0,25.0,75.0,227.5,87.5,75.0,40.0,25.0,75.0,215.0,62.5,20.0,29.17,62.5,174.17,62.5,20.0,25.0,0.0,107.5,37.5,20.0,25.0,75.0,157.5,0.0,0.0,20.0,0.0,20.0,20.0,0.0,4.170000000000002,-4.170000000000002,0.0,0.0,0.0,-75.0,62.5,12.5,0.0,0.0,75.0,25.0,0.0,12.5,12.5,25.0,50.0,-50.0,66.66999999999999,40.83000000000001,12.5,70.0,120.0,20.0,0.0,0.0,50.0,0.0,0.0,0.0,3.0,4.0,7.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0
574,jhonsd1996,debeltranc,2,104,2.0,0.0,25.0,25.0,125.0,75.0,50.0,0.0,25.0,25.0,100.0,50.0,0.0,25.0,25.0,100.0,50.0,0.0,25.0,0.0,75.0,75.0,0.0,25.0,62.5,162.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62.5,25.0,0.0,0.0,-37.5,25.0,-25.0,0.0,0.0,25.0,25.0,0.0,-87.5,25.0,0.0,25.0,-37.5,50.0,0.0,0.0,-37.5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,17.0,2.0,0.0,0.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,23.0
575,jhonsd1996,diegocruz10,2,88,2.0,20.0,45.83,25.0,128.33,37.5,37.5,40.0,29.17,0.0,106.67,37.5,20.0,54.17,0.0,111.67,50.0,20.0,58.33,0.0,128.33,25.0,20.0,45.83,0.0,90.83,0.0,0.0,20.0,-20.0,0.0,0.0,12.5,-4.159999999999997,-25.0,16.659999999999997,0.0,-12.5,0.0,0.0,0.0,25.0,25.0,25.0,25.0,-12.5,0.0,0.0,-12.5,12.5,37.500000000000014,-16.66000000000001,-5.0,21.66000000000001,37.500000000000014,0.0,0.0,0.0,25.0,12.5,74.0,150.0,3.0,2.0,0.0,3.0,45.0,93.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,938.0,3.0,119.0
576,jhonsd1996,idrojasf,1,91,2.0,20.0,50.0,25.0,170.0,75.0,75.0,20.0,58.33,0.0,153.33,37.5,60.0,58.33,0.0,155.83,37.5,60.0,45.83,25.0,168.33,62.5,20.0,62.5,62.5,207.5,40.0,0.0,-40.0,0.0,0.0,-40.0,-16.67,12.5,0.0,-8.329999999999998,-12.5,4.170000000000002,-37.5,-25.0,0.0,25.0,-37.5,0.0,-25.0,0.0,37.5,0.0,37.5,12.5,-39.16999999999999,-12.5,-2.5,16.669999999999987,-37.5,1.6699999999999875,0.0,-12.5,-37.5,12.5,0.0,0.0,0.0,12.0,15.0,2.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
577,jhonsd1996,juasmartinezbel,1,86,2.0,100.0,75.0,75.0,337.5,87.5,75.0,100.0,58.33,87.5,320.83,75.0,60.0,70.83,87.5,293.33,75.0,80.0,54.17,87.5,296.67,75.0,60.0,54.17,62.5,251.67,20.0,-20.0,40.0,0.0,40.0,20.0,0.0,16.659999999999997,-12.5,16.67,20.83,20.83,25.0,0.0,0.0,-12.5,12.5,-12.5,0.0,0.0,0.0,12.5,12.5,12.5,45.00000000000003,-3.340000000000032,27.5,16.670000000000016,85.83000000000001,40.829999999999984,40.0,20.83,12.5,12.5,3.0,8.0,1.0,4.0,21.0,1.0,1.0,9.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,1.0,8.0
578,jhonsd1996,jusherrerama,4,80,2.0,20.0,25.0,0.0,120.0,75.0,62.5,20.0,25.0,0.0,107.5,62.5,20.0,37.5,0.0,120.0,62.5,20.0,29.17,50.0,161.67,25.0,20.0,37.5,0.0,82.5,0.0,0.0,0.0,0.0,0.0,0.0,-8.329999999999998,8.329999999999998,-12.5,0.0,-12.5,-4.170000000000002,50.0,-50.0,0.0,0.0,0.0,-50.0,37.5,0.0,0.0,12.5,12.5,50.0,79.16999999999999,-41.66999999999999,-12.5,12.5,37.5,-41.66999999999999,0.0,-12.5,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,jhonsd1996,kancas,2,101,2.0,20.0,25.0,62.5,182.5,75.0,62.5,40.0,29.17,75.0,206.67,62.5,60.0,33.33,75.0,230.83,62.5,60.0,33.33,87.5,243.33,37.5,20.0,29.17,0.0,37.5,40.0,0.0,-20.0,-20.0,0.0,-40.0,4.159999999999997,0.0,-4.159999999999997,-4.170000000000002,-4.170000000000002,-8.329999999999998,87.5,-12.5,0.0,-12.5,62.5,-25.0,25.0,0.0,0.0,12.5,12.5,37.5,205.83,-12.5,-24.160000000000025,-24.169999999999987,145.0,-60.83000000000001,0.0,-4.170000000000002,62.5,37.5,14.0,15.0,2.0,14.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
580,jhonsd1996,kmendezp96,5,112,2.0,60.0,79.17,65.63,304.79,100.0,62.5,40.0,45.83,58.33,206.67,75.0,40.0,45.83,75.0,235.83,75.0,40.0,33.33,62.5,210.83,50.0,40.0,33.33,62.5,185.83,0.0,0.0,0.0,20.0,20.0,20.0,0.0,12.5,0.0,33.34,45.84,45.84,0.0,12.5,-16.67,7.299999999999997,3.1299999999999955,3.1299999999999955,25.0,0.0,-12.5,37.5,25.0,50.0,25.0,25.0,-29.160000000000025,98.12000000000003,118.96,93.96,20.0,45.84,3.1299999999999955,50.0,5.0,47.0,1.0,72.0,157.0,2.0,3.0,16.0,1.0,56.0,51.0,2.0,77.0,112.0,2.0,101.0,144.0,2.0,141.0
