,components,username_folder_name,js_loc_in_each_js
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,1862.0
1,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,1862.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,5685.0
1,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,5685.0
2,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,5685.0
3,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,5685.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,3649.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,3649.0
2,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,3649.0
3,d3-transition___.transition,2017-Purdue-UNAL-IronHack-jiapulidoar,3649.0
4,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,3649.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,3358.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,10631.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,10631.0
2,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,10631.0
3,d3-transition___.transition,2017-Purdue-UNAL-IronHack-jiapulidoar,10631.0
4,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,10631.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,6508.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,6508.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,6508.0
0,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,2765.0
1,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,2765.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1563.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,7032.0
1,d3-color___.color,2017-Purdue-UNAL-IronHack-jiapulidoar,7032.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1123.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1101.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1714.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1557.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,2002.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,965.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1745.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1780.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1463.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1658.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,1460.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,925.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1772.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,1772.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1764.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1069.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,8283.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,8283.0
2,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,8283.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,8283.0
0,d3-color___.color,2017-Purdue-UNAL-IronHack-jiapulidoar,18102.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
4,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
6,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
8,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
9,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
10,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
11,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
12,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
13,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
15,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
16,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,245659.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
4,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
6,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
8,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
9,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
10,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
11,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
12,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
13,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
14,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
15,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,33959.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
4,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
6,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
8,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
9,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
10,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
11,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
12,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
13,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
14,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
15,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,28876.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
2,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
3,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
4,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
6,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
7,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
8,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
9,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
10,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
11,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
12,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
13,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,18770.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
4,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
6,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
8,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
9,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
10,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
11,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
12,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
13,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
15,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
16,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,244131.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
2,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
4,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
5,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
6,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
7,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
8,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
9,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
10,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
11,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
12,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
13,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
14,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
15,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
16,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,229889.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
2,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
3,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
4,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
6,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
7,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
8,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
9,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
10,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
11,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
12,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
13,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
14,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,159531.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
2,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
5,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
6,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
7,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
8,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
9,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
10,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,40988.0
0,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,1207.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,30013.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,1880.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1880.0
2,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,1880.0
3,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,1880.0
0,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,9925.0
1,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,9925.0
2,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,9925.0
3,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,9925.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,26223.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,26223.0
2,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,26223.0
3,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,26223.0
4,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,26223.0
0,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
2,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
3,d3-fetch___.image,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
4,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
5,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
6,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
7,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,16148.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,1734.0
1,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,1734.0
0,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
2,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
3,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
4,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
5,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
6,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
7,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
8,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
9,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
10,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
11,d3-path___.path,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
12,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,51704.0
0,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-jiapulidoar,20196.0
1,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,20196.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,20196.0
3,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,20196.0
0,d3-dispatch___.dispatch,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
2,d3-selection_Selecting_.style,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
3,d3-selection_Handling_.event,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
4,d3-fetch___.text,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
5,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
6,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
7,d3-selection_Handling_.customEvent,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
8,d3-selection_Namespaces_.namespace,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
9,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
10,d3-selection_Handling_.mouse,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
11,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
12,d3-timer___.timer,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
13,d3-selection_Selecting_.window,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
14,d3-timer___.timeout,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
15,d3-transition___.active,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
16,d3-timer___.now,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
17,d3-array_Transformations_.cross,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
18,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
19,d3-zoom___.zoom,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
20,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
21,d3-selection_Selecting_.selector,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
22,d3-timer___.interval,2017-Purdue-UNAL-IronHack-jiapulidoar,252881.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,9477.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,9477.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,20837.0
1,d3-format___.format,2017-Purdue-UNAL-IronHack-jiapulidoar,20837.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,921.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
2,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
5,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
6,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
7,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
8,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
9,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
10,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,41417.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
2,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
3,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
4,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
5,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
6,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
7,d3-interpolate___.interpolate,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
8,d3-array_Transformations_.pairs,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
9,d3-array_Transformations_.range,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
10,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,13450.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
2,d3-array_Search_.scan,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
3,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
4,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
5,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,39782.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,3656.0
1,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,3656.0
0,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
2,d3-collection_Nests_.nest,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
3,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
4,d3-color___.lab,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
5,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
6,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
7,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
8,d3-shape_Stacks_.stack,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
9,d3-selection_Modifying_.create,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
10,d3-collection_Objects_.keys,2017-Purdue-UNAL-IronHack-jiapulidoar,121078.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,369.0
1,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,369.0
0,d3-fetch___.buffer,2017-Purdue-UNAL-IronHack-jiapulidoar,13194.0
1,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,13194.0
2,d3-fetch___.json,2017-Purdue-UNAL-IronHack-jiapulidoar,13194.0
3,d3-collection_Sets_.set,2017-Purdue-UNAL-IronHack-jiapulidoar,13194.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,2364.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,1139.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,1207.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,2618.0
0,d3-shape_Lines_.line,2017-Purdue-UNAL-IronHack-jiapulidoar,636.0
0,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,4928.0
1,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,4928.0
0,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,20632.0
1,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,20632.0
0,d3-collection_Objects_.values,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
1,d3-array_Transformations_.merge,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
2,d3-array_Statistics_.max,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
3,d3-array_Transformations_.zip,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
4,d3-selection_Selecting_.select,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
5,d3-array_Statistics_.min,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
6,d3-array_Transformations_.shuffle,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
7,d3-collection_Maps_.map,2017-Purdue-UNAL-IronHack-jiapulidoar,20921.0
