,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.2819875776397516,0.09813664596273292,0.6189376443418014,0.6940726577437859,0.5252152521525215,0.5934684684684685,0.1961023142509135,0.5894988066825776,0.014906832298136646,0.003115602394950015,0.28183118741058655,0.3254950495049505,0.4067495559502664,0.03726101316462762,0.03229813664596273,0.581901489117984,0.010610923946202616,0.48519736842105265,0.018633540372670808,0.44340974212034384,0.27598566308243727,0.0,0.08168316831683169,0.3518742442563482,0.7671957671957672
2016greenironhack-taycurt17,0.2819875776397516,1,0.34210526315789475,0.36650082918739635,0.2334710743801653,0.3537832310838446,0.35,0.616,0.19027661357921208,0.05286343612334802,0.0008785611722405632,0.08168405901403382,0.7927272727272727,0.14449395289624442,0.010561578188247336,0.1145374449339207,0.375,0.003011049357333298,0.2218905472636816,0.06607929515418502,0.18271604938271604,0.7689530685920578,0.0,0.2542372881355932,0.7252396166134185,0.26242774566473986
2016greenironhack-crloflin,0.09813664596273292,0.34210526315789475,1,0.11920529801324503,0.07946336429308566,0.1655328798185941,0.1276595744680851,0.4065934065934066,0.06621961441743504,0.1518987341772152,0.00030575476919385237,0.028427491903562432,0.29699248120300753,0.05028644175684278,0.0036756153166147116,0.3291139240506329,0.13321799307958476,0.001047898234490443,0.073558648111332,0.189873417721519,0.060032894736842105,0.27611940298507465,0.0,0.6629213483146067,0.2523961661341853,0.09132947976878612
2016greenironhack-pjt90,0.6189376443418014,0.36650082918739635,0.11920529801324503,1,0.5515873015873016,0.2964824120603015,0.35011185682326623,0.2921535893155259,0.45174371451743717,0.020100502512562814,0.0023105771798573402,0.19928952042628775,0.42644628099173554,0.37738246505717915,0.026630106427475948,0.04355108877721943,0.7908396946564885,0.007905557766282,0.5409836065573771,0.021702838063439065,0.4933884297520661,0.4214876033057851,0.0,0.11557788944723618,0.5016501650165016,0.5536663124335813
2016greenironhack-tanmayee123,0.6940726577437859,0.2334710743801653,0.07946336429308566,0.5515873015873016,1,0.4498448810754912,0.6207605344295992,0.18304033092037228,0.8060200668896321,0.012409513960703205,0.003742593187474117,0.34073013600572655,0.2711340206185567,0.4842105263157895,0.04484555266096018,0.02688728024819028,0.5956566701137539,0.012826804971547574,0.5034377387318564,0.015511892450879007,0.5034530386740331,0.24873096446700507,0.0,0.07135470527404343,0.3114754098360656,0.832
2016greenironhack-shiboo18,0.5252152521525215,0.3537832310838446,0.1655328798185941,0.2964824120603015,0.4498448810754912,1,0.7047308319738989,0.35398230088495575,0.36462699077954736,0.027586206896551724,0.001683586387333238,0.15569938870909744,0.342911877394636,0.21355111917725347,0.020239147629460753,0.059770114942528735,0.29615384615384616,0.005770072557004338,0.2541484716157205,0.03211009174311927,0.22213967310549776,0.3659491193737769,0.0,0.15862068965517243,0.33810375670840787,0.5028901734104047
2016greenironhack-prachitamane,0.5934684684684685,0.35,0.1276595744680851,0.35011185682326623,0.6207605344295992,0.7047308319738989,1,0.25119236883942764,0.5113160100586757,0.019672131147540985,0.0023608912558006324,0.21818835370237238,0.4174757281553398,0.2821869488536155,0.028381333457404737,0.04262295081967213,0.35697940503432496,0.008091366114419875,0.2971014492753623,0.02459016393442623,0.29814550641940085,0.3640625,0.0,0.11129296235679215,0.4221879815100154,0.7032332563510393
2016greenironhack-sabrina-hsu,0.1961023142509135,0.616,0.4065934065934066,0.2921535893155259,0.18304033092037228,0.35398230088495575,0.25119236883942764,1,0.14644351464435146,0.06779661016949153,0.0006850454955355934,0.058360186179735055,0.5878136200716846,0.11266709102482496,0.008141428239125378,0.14689265536723164,0.282793867120954,0.0023478226266431443,0.16288252714708787,0.0847457627118644,0.1453344343517754,0.5770609318996416,0.0,0.3898305084745763,0.5654952076677316,0.19770114942528735
2016greenironhack-cgrieger12,0.5894988066825776,0.19027661357921208,0.06621961441743504,0.45174371451743717,0.8060200668896321,0.36462699077954736,0.5113160100586757,0.14644351464435146,1,0.010058675607711651,0.004617284046180581,0.41503384396152476,0.22296730930427494,0.5821408128219805,0.054917461055568474,0.02179379715004191,0.48281642917015927,0.01564945226917058,0.6288047512991833,0.012573344509639563,0.6138347884486233,0.2023121387283237,0.0,0.057837384744341996,0.253955037468776,0.7135720233139051
2016greenironhack-lheston,0.014906832298136646,0.05286343612334802,0.1518987341772152,0.020100502512562814,0.012409513960703205,0.027586206896551724,0.019672131147540985,0.06779661016949153,0.010058675607711651,1,4.644376240919277e-05,0.004318100035984167,0.045112781954887216,0.0076384468491406746,0.0005583213139161588,0.35714285714285715,0.020833333333333332,0.0001591744153656369,0.011988011988011988,0.8,0.009917355371900827,0.045627376425855515,0.0,0.17391304347826086,0.038338658146964855,0.013872832369942197
