,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-taycurt17,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-crloflin,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-pjt90,0.0,0.0,0.0,1,0.14396887159533073,0.3154875717017208,0.1328125,0.0,0.3312883435582822,0.0,0.4166666666666667,0.2490272373540856,0.0,0.0,0.0,0.09411764705882353,0.16666666666666666,0.0,0.12156862745098039,0.050980392156862744,0.10505836575875487,0.0,0.0,0.0,0.0,0.24025974025974026
2016greenironhack-tanmayee123,0.0,0.0,0.0,0.14396887159533073,1,0.08428246013667426,0.625,0.0,0.06666666666666667,0.0,0.07847082494969819,0.4931506849315068,0.0,0.0,0.0,0.3958333333333333,0.6792452830188679,0.0,0.7209302325581395,0.3333333333333333,0.6,0.0,0.0,0.0,0.0,0.07184466019417475
2016greenironhack-shiboo18,0.0,0.0,0.0,0.3154875717017208,0.08428246013667426,1,0.0776255707762557,0.0,0.20551090700344432,0.0,0.35964912280701755,0.15102974828375287,0.0,0.0,0.0,0.05491990846681922,0.10779816513761468,0.0,0.07093821510297482,0.029748283752860413,0.0639269406392694,0.0,0.0,0.0,0.0,0.7453874538745388
2016greenironhack-prachitamane,0.0,0.0,0.0,0.1328125,0.625,0.0776255707762557,1,0.0,0.05844155844155844,0.0,0.06827309236947791,0.36363636363636365,0.0,0.0,0.0,0.3695652173913043,0.5178571428571429,0.0,0.75,0.3333333333333333,0.6585365853658537,0.0,0.0,0.0,0.0,0.06614785992217899
2016greenironhack-sabrina-hsu,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-cgrieger12,0.0,0.0,0.0,0.3312883435582822,0.06666666666666667,0.20551090700344432,0.05844155844155844,0.0,1,0.0,0.6133720930232558,0.10696920583468396,0.0,0.0,0.0,0.04227642276422764,0.0762987012987013,0.0,0.05365853658536585,0.024390243902439025,0.05040650406504065,0.0,0.0,0.0,0.0,0.17413972888425444
2016greenironhack-lheston,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
