,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.0,0.10683229813664596,0.0968944099378882,0.013664596273291925,0.59613196814562,0.0,0.15279503105590062,0.04562268803945746,0.5667789001122334,0.0,0.2594033722438392,0.32522031053294165,0.26956521739130435,0.5802469135802469,0.14226469527587451,0.0,0.5767878077373975,0.048215595208995356,0.5197368421052632,0.0,0.452014652014652,0.17973462002412546,0.0,0.06188118811881188,0.16203143893591293,0.4411764705882353
2016greenironhack-taycurt17,0.0,0.423728813559322,0.43529411764705883,0.06626506024096386,0.27545909849749584,0.0,0.6609195402298851,0.21511627906976744,0.2765598650927487,0.0,0.05391360831438779,0.07009345794392523,0.7022222222222222,0.22540983606557377,0.029831856807087324,0.0,0.3001841620626151,0.0097835391953039,0.19559902200489,0.0,0.1362098138747885,0.765625,0.0,0.28823529411764703,0.7127659574468085,0.4358288770053476
2016greenironhack-crloflin,0.0,0.574468085106383,0.75,0.1774193548387097,0.1,0.0,0.4230769230769231,0.5671641791044776,0.10490693739424704,0.0,0.019805194805194805,0.02634934126646834,0.273972602739726,0.08481532147742818,0.011028747062014102,0.0,0.11275415896487985,0.0035469667318982386,0.07107843137254902,0.0,0.05,0.3055555555555556,0.0,0.7692307692307693,0.32926829268292684,0.1639784946236559
2016greenironhack-pjt90,0.0,0.1447811447811448,0.11813643926788686,0.018518518518518517,0.36384439359267734,0.0,0.20302013422818793,0.0723905723905724,0.35428571428571426,0.0,0.17837664420917548,0.23357053160318125,0.35845896147403683,0.7526455026455027,0.09985632183908046,0.0,0.8,0.03614457831325301,0.6483001172332943,0.0,0.5046728971962616,0.2847571189279732,0.0,0.08922558922558922,0.2605042016806723,0.587171052631579
2016greenironhack-tanmayee123,0.0,0.16061185468451242,0.14971209213051823,0.02111324376199616,0.39526184538653364,0.0,0.236084452975048,0.08253358925143954,0.38308457711442784,0.0,0.16279069767441862,0.2111251580278129,0.4165067178502879,0.7010869565217391,0.08987752161383285,0.0,0.7952622673434856,0.0312385377185475,0.5964071856287425,0.0,0.4317032040472175,0.3143939393939394,0.0,0.1017274472168906,0.2870722433460076,0.6397058823529411
2016greenironhack-shiboo18,0.0,0.17607223476297967,0.16326530612244897,0.02528735632183908,0.7216666666666667,0.0,0.2798165137614679,0.09382151029748284,0.7360406091370558,0.0,0.1397988971780733,0.18386411889596602,0.35833333333333334,0.3130630630630631,0.07788218286953379,0.0,0.2862796833773087,0.02654596611413542,0.2634245187436677,0.0,0.22585551330798478,0.3304157549234136,0.0,0.12183908045977011,0.304635761589404,0.3591905564924115
2016greenironhack-prachitamane,0.0,0.1392857142857143,0.14130434782608695,0.019927536231884056,0.8976897689768977,0.0,0.22282608695652173,0.07014388489208633,0.9018302828618968,0.0,0.17851346965271017,0.2314540059347181,0.37076648841354726,0.3240454076367389,0.09823040808956301,0.0,0.2984542211652794,0.033070481080750655,0.27238805970149255,0.0,0.26945668135095446,0.26306620209059234,0.0,0.09403254972875226,0.23776223776223776,0.36538461538461536
2016greenironhack-sabrina-hsu,0.0,0.5540540540540541,0.4899328859060403,0.0763888888888889,0.21639344262295082,0.0,0.8040540540540541,0.2986111111111111,0.23529411764705882,0.0,0.043379734541922954,0.05760271071579839,0.5903083700440529,0.19699042407660738,0.024187725631768953,0.0,0.25504587155963304,0.008685015290519878,0.16585365853658537,0.0,0.12139219015280135,0.6684210526315789,0.0,0.3680555555555556,0.7341040462427746,0.3881401617250674
2016greenironhack-cgrieger12,0.0,0.1303030303030303,0.11818181818181818,0.016666666666666666,0.36147186147186144,0.0,0.18636363636363637,0.06515151515151515,0.3408360128617363,0.0,0.211600777705768,0.26756415649978965,0.3287878787878788,0.8350923482849604,0.11411087113030957,0.0,0.7964071856287425,0.03884681162961153,0.7440758293838863,0.0,0.5308333333333334,0.23042836041358936,0.0,0.0803030303030303,0.2088888888888889,0.5274074074074074
2016greenironhack-lheston,0.0,0.12643678160919541,0.15384615384615385,0.7692307692307693,0.020066889632107024,0.0,0.0975609756097561,0.2222222222222222,0.02030456852791878,0.0,0.003897369275738876,0.005099872503187421,0.055299539170506916,0.016415868673050615,0.00216998191681736,0.0,0.022222222222222223,0.0007340347443112308,0.014778325123152709,0.0,0.010195412064570943,0.06936416184971098,0.0,0.22641509433962265,0.07692307692307693,0.03234501347708895
