,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.2693726937269373,0.08866995073891626,0.3403441682600382,0.4336569579288026,0.39325842696629215,0.477035490605428,0.1774580335731415,0.3807878369039392,0.012391573729863693,0.0027546717220567184,0.18244803695150116,0.3092909535452323,0.24593602517042476,0.02959782056609872,0.02973977695167286,0.31900668576886343,0.009432712434752657,0.2799433026222537,0.017369727047146403,0.23771498771498772,0.2714285714285714,0.0,0.07635467980295567,0.3215130023640662,0.4559721011333915
2016greenironhack-taycurt17,0.2693726937269373,1,0.2857142857142857,0.35081967213114756,0.21218274111675126,0.28294573643410853,0.32436708860759494,0.5018587360594795,0.18530884808013356,0.043668122270742356,0.0008746874733916974,0.07703332139018274,0.7420494699646644,0.1394169835234474,0.01032654200390734,0.10964912280701754,0.3495798319327731,0.002931228861330327,0.20985221674876847,0.06140350877192982,0.1778688524590164,0.6955017301038062,0.0,0.22821576763485477,0.5835777126099707,0.23529411764705882
2016greenironhack-crloflin,0.08866995073891626,0.2857142857142857,1,0.1118421052631579,0.06952965235173825,0.15246636771300448,0.11308562197092084,0.391304347826087,0.059117402164862616,0.12345679012345678,0.00030575476919385237,0.024005732712289504,0.24548736462093862,0.045627376425855515,0.0035355414960922963,0.20689655172413793,0.11965811965811966,0.0009549578226961642,0.073558648111332,0.189873417721519,0.05482815057283143,0.24363636363636362,0.0,0.5913978494623656,0.225,0.08505747126436781
2016greenironhack-pjt90,0.3403441682600382,0.35081967213114756,0.1118421052631579,1,0.5303326810176126,0.2478839177750907,0.2732067510548523,0.2647058823529412,0.433146517213771,0.015,0.0022950603953077043,0.1929328621908127,0.41243862520458263,0.3626649905719673,0.026534690273711605,0.04006677796327212,0.7533632286995515,0.00783871609523178,0.49625468164794007,0.021702838063439065,0.48236259228876127,0.40522875816993464,0.0,0.10082644628099173,0.456,0.4418145956607495
2016greenironhack-tanmayee123,0.4336569579288026,0.21218274111675126,0.06952965235173825,0.5303326810176126,1,0.4335378323108384,0.6124744376278118,0.16024340770791076,0.763265306122449,0.010319917440660475,0.00371540033438603,0.32601769911504425,0.2530487804878049,0.41235392320534225,0.04455399497721142,0.025826446280991736,0.5507537688442211,0.012746203329133232,0.44599559147685525,0.014462809917355372,0.44267726971504306,0.243680485338726,0.0,0.06365503080082136,0.28256513026052105,0.7855750487329435
2016greenironhack-shiboo18,0.39325842696629215,0.28294573643410853,0.15246636771300448,0.2478839177750907,0.4335378323108384,1,0.6666666666666666,0.2966101694915254,0.3544093178036606,0.02054794520547945,0.001683586387333238,0.1511461318051576,0.2768670309653916,0.19050445103857566,0.02014421958595022,0.05491990846681922,0.2574626865671642,0.005756731662024141,0.21901528013582344,0.029748283752860413,0.18260244428468728,0.30467289719626167,0.0,0.14027149321266968,0.2830188679245283,0.4874141876430206
2016greenironhack-prachitamane,0.477035490605428,0.32436708860759494,0.11308562197092084,0.2732067510548523,0.6124744376278118,0.6666666666666666,1,0.2220496894409938,0.506265664160401,0.016339869281045753,0.002322098247976872,0.213390619405657,0.32326283987915405,0.23220338983050848,0.028189979997208913,0.04091653027823241,0.2891304347826087,0.007944297082228116,0.24497681607418856,0.02459016393442623,0.2288993923024983,0.34101382488479265,0.0,0.09870550161812297,0.32805755395683456,0.6876430205949656
2016greenironhack-sabrina-hsu,0.1774580335731415,0.5018587360594795,0.391304347826087,0.2647058823529412,0.16024340770791076,0.2966101694915254,0.2220496894409938,1,0.13316790736145576,0.05,0.0006772996257435783,0.05083540703874867,0.4865771812080537,0.10353535353535354,0.00804763455365865,0.12154696132596685,0.2529118136439268,0.0022813486484335624,0.15717092337917485,0.07865168539325842,0.13039934800325997,0.543859649122807,0.0,0.3225806451612903,0.5408805031446541,0.18949771689497716
2016greenironhack-cgrieger12,0.3807878369039392,0.18530884808013356,0.059117402164862616,0.433146517213771,0.763265306122449,0.3544093178036606,0.506265664160401,0.13316790736145576,1,0.008368200836820083,0.004535638820733907,0.3976073187895848,0.2219430485762144,0.5203520352035204,0.05432913510247711,0.02179379715004191,0.46683250414593697,0.015460910151691949,0.5615658362989324,0.012573344509639563,0.5583657587548638,0.19934102141680396,0.0,0.05430242272347535,0.23543888433141918,0.6704545454545454
2016greenironhack-lheston,0.012391573729863693,0.043668122270742356,0.12345679012345678,0.015,0.010319917440660475,0.02054794520547945,0.016339869281045753,0.05,0.008368200836820083,1,4.257328410313572e-05,0.002874595759971254,0.03731343283582089,0.006357279084551812,0.0005583213139161588,0.26666666666666666,0.01730103806228374,0.00014590794535084228,0.010978043912175649,0.5882352941176471,0.00825082508250825,0.03773584905660377,0.0,0.1095890410958904,0.031746031746031744,0.010368663594470046
2016greenironhack-sauravn,0.0027546717220567184,0.0008746874733916974,0.00030575476919385237,0.0022950603953077043,0.00371540033438603,0.001683586387333238,0.002322098247976872,0.0006772996257435783,0.004535638820733907,4.257328410313572e-05,1,0.010642167751522798,0.0010295034000704396,0.006041325608486495,0.0780442896817907,0.00010062815188658434,0.0022137850693355935,0.23028777217084237,0.0038702985548305195,5.8054703011490964e-05,0.00461309235859827,0.0009830253961127925,0.0,0.0002670516338528584,0.001184283856585547,0.0032895755286541377
2016greenironhack-lostkuma,0.18244803695150116,0.07703332139018274,0.024005732712289504,0.1929328621908127,0.32601769911504425,0.1511461318051576,0.213390619405657,0.05083540703874867,0.3976073187895848,0.002874595759971254,0.010642167751522798,1,0.09218077474892396,0.5072765072765073,0.12893023255813954,0.008992805755395683,0.1965049928673324,0.03673837502321017,0.3447171824973319,0.004674577490111471,0.39037992331822935,0.07719546742209632,0.0,0.02335609054976644,0.09257950530035336,0.2880876634853305
2016greenironhack-abelal16,0.3092909535452323,0.7420494699646644,0.24548736462093862,0.41243862520458263,0.2530487804878049,0.2768670309653916,0.32326283987915405,0.4865771812080537,0.2219430485762144,0.03731343283582089,0.0010295034000704396,0.09218077474892396,1,0.16783216783216784,0.012187747127506164,0.08955223880597014,0.4103852596314908,0.003421886812472645,0.2470472440944882,0.05639097744360902,0.21281840591618734,0.6128048780487805,0.0,0.2271062271062271,0.7181008902077152,0.2808607021517554
2016greenironhack-dengc,0.24593602517042476,0.1394169835234474,0.045627376425855515,0.3626649905719673,0.41235392320534225,0.19050445103857566,0.23220338983050848,0.10353535353535354,0.5203520352035204,0.006357279084551812,0.006041325608486495,0.5072765072765073,0.16783216783216784,1,0.07179701658999024,0.015903307888040712,0.35714285714285715,0.020594904982296075,0.608505315822389,0.009548058561425843,0.7082309582309583,0.16223067173637515,0.0,0.04060913705583756,0.1856513530522341,0.33114754098360655
