,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.3596953719976567,0.16381418092909536,0.10807453416149068,0.24635922330097088,0.0,0.0,0.062111801242236024,0.016149068322981366,0.07204968944099378,0.0,0.025678650036683785,0.1461339252682205,0.3195121951219512,0.5333333333333333,0.0,0.13669950738916256,0.4749185667752443,0.5015105740181269,0.0,0.0,0.22699914015477213,0.19662243667068757,0.0,0.12469135802469136,0.4256410256410256,0.6260504201680672
2016greenironhack-taycurt17,0.23821989528795812,0.39095744680851063,0.23138297872340424,0.5572916666666666,0.0,0.0,0.129973474801061,0.034574468085106384,0.15425531914893617,0.0,0.011413268721905187,0.06756756756756757,0.670076726342711,0.4621212121212121,0.0,0.31382978723404253,0.24660326086956522,0.3100840336134454,0.0,0.0,0.10721471687266455,0.4738219895287958,0.0,0.2751322751322751,0.2965811965811966,0.5
2016greenironhack-crloflin,0.047963206307490146,0.45806451612903226,0.8651685393258427,0.30303030303030304,0.0,0.0,0.6329113924050633,0.16455696202531644,0.691358024691358,0.0,0.0025200165874509554,0.013901760889712697,0.2579505300353357,0.1010230179028133,0.0,0.5038167938931297,0.050546448087431695,0.05961376994122586,0.0,0.0,0.021551724137931036,0.35714285714285715,0.0,0.6228070175438597,0.0673665791776028,0.1063257065948856
2016greenironhack-pjt90,0.2473435655253837,0.24623115577889448,0.13432835820895522,0.37185929648241206,0.0,0.0,0.07119205298013245,0.020066889632107024,0.09166666666666666,0.0,0.017809921304998883,0.10500092267946115,0.4494195688225539,0.6674727932285369,0.0,0.19765494137353434,0.3817204301075269,0.5033783783783784,0.0,0.0,0.16571265025758444,0.30666666666666664,0.0,0.16777408637873753,0.43636363636363634,0.7157490396927016
2016greenironhack-tanmayee123,0.3270187070802747,0.03595890410958904,0.02103203717290291,0.05327468230694037,0.0,0.0,0.0117359413202934,0.0031800391389432484,0.014187866927592954,0.0,0.1295021355262319,0.731324200913242,0.06775929549902153,0.18520321246045265,0.0,0.028864970645792562,0.34832280019445794,0.2756534365924492,0.0,0.0,0.819581428915083,0.04574363992172211,0.0,0.02592954990215264,0.27785923753665687,0.17973137973137973
2016greenironhack-shiboo18,0.2869393139841689,0.3108108108108108,0.18636363636363637,0.37160751565762007,0.0,0.0,0.09977324263038549,0.029885057471264367,0.12814645308924486,0.0,0.013746690906771282,0.08069003895381191,0.3798449612403101,0.2743455497382199,0.0,0.2625570776255708,0.27456258411843876,0.2790513833992095,0.0,0.0,0.12514384349827387,0.3610503282275711,0.0,0.22954545454545455,0.23317683881064163,0.3447488584474886
2016greenironhack-prachitamane,0.33009956599438345,0.036987041036717065,0.023551705468327015,0.05155746509129968,0.0,0.0,0.01353546291283162,0.003519220357336221,0.01570113697888468,0.0,0.11772773666751722,0.6645291315500184,0.0715056664867782,0.1990356281810876,0.0,0.030827474310438075,0.37928265524625265,0.2936339522546419,0.0,0.0,0.8918205804749341,0.04468371467025572,0.0,0.02813852813852814,0.3088792636708175,0.19338353953738568
2016greenironhack-sabrina-hsu,0.11235216819973719,0.7900552486187845,0.4585635359116022,0.7577092511013216,0.0,0.0,0.24725274725274726,0.07344632768361582,0.3202247191011236,0.0,0.005133110154630958,0.03168426903835464,0.5985915492957746,0.22321428571428573,0.0,0.6666666666666666,0.11596180081855388,0.1467116357504216,0.0,0.0,0.05092059838895282,0.82,0.0,0.5297297297297298,0.13327601031814273,0.23655913978494625
2016greenironhack-cgrieger12,0.27955006453992254,0.027106767471879033,0.016042780748663103,0.04093675087589895,0.0,0.0,0.009219988936013277,0.002397197123363452,0.0106951871657754,0.0,0.1712693103997452,0.9207815275310834,0.051078738705513556,0.14420062695924765,0.0,0.02175917388899133,0.2690392771528674,0.2167986737889114,0.0,0.0,0.634643644379133,0.034482758620689655,0.0,0.019546376544348147,0.21040014751982297,0.13700903558915728
2016greenironhack-lheston,0.0079155672823219,0.07432432432432433,0.13793103448275862,0.044642857142857144,0.0,0.0,0.24,0.9230769230769231,0.20689655172413793,0.0,0.00038278732973938564,0.0022259321090706734,0.04332129963898917,0.015345268542199489,0.0,0.1016949152542373,0.00822481151473612,0.009290540540540541,0.0,0.0,0.0034522439585730723,0.06417112299465241,0.0,0.11320754716981132,0.010517090271691499,0.016150740242261104
