,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.10068027210884353,0.04660633484162896,0.2221297836938436,0.3690579083837511,0.19600725952813067,0.2862939585211903,0.0740072202166065,0.3550039401103231,0.004995458673932788,0.00761787111385629,0.2548809842203798,0.11519274376417234,0.2299479879551054,0.09405734866324976,0.051747616886064454,0.22540857230958988,0.02776499059594113,0.1952220977976857,0.006357856494096276,0.26588845654993515,0.17576564580559254,0.0,0.07368896925858952,0.19497686715135493,0.37289494787489974
2016greenironhack-taycurt17,0.10068027210884353,1,0.41422594142259417,0.2788844621513944,0.21239837398373984,0.291015625,0.30460624071322434,0.5055762081784386,0.17779565567176187,0.043859649122807015,0.0008129846291706111,0.03002919505074378,0.7536231884057971,0.09573542210617929,0.010280026048934784,0.4132231404958678,0.12177328843995511,0.002896756948924908,0.20530451866404714,0.06167400881057269,0.08113137327874953,0.43710021321961623,0.0,0.5209125475285171,0.14915966386554622,0.16760676873489122
2016greenironhack-crloflin,0.04660633484162896,0.41422594142259417,1,0.1259946949602122,0.10102040816326531,0.22098214285714285,0.15233785822021115,0.5235602094240838,0.08433734939759036,0.08771929824561403,0.0004046871443179396,0.01432146829810901,0.34545454545454546,0.04476314645806171,0.005070710829921846,0.6285714285714286,0.057800224466891134,0.0013561553653719553,0.10089020771513353,0.13392857142857142,0.03677563150074294,0.21212121212121213,0.0,0.45918367346938777,0.07459535538353272,0.08536585365853659
2016greenironhack-pjt90,0.2221297836938436,0.2788844621513944,0.1259946949602122,1,0.5337533753375338,0.2375923970432946,0.2884972170686456,0.21646746347941567,0.4883195177091183,0.012162162162162163,0.0026484945494488024,0.09422492401215805,0.3249001331557923,0.3078583765112263,0.032464818169151456,0.15114709851551958,0.34512325830653806,0.0096650163278205,0.5714285714285714,0.017591339648173207,0.23544303797468355,0.5349740932642487,0.0,0.20343461030383092,0.43562374916611074,0.48148148148148145
2016greenironhack-tanmayee123,0.3690579083837511,0.21239837398373984,0.10102040816326531,0.5337533753375338,1,0.4335378323108384,0.6436548223350254,0.16227180527383367,0.7375886524822695,0.010319917440660475,0.003468659218684511,0.130374479889043,0.2436548223350254,0.31094127111826225,0.04455399497721142,0.11764705882352941,0.3748118414450577,0.01266689489900719,0.44599559147685525,0.014462809917355372,0.34142752023546724,0.3831867057673509,0.0,0.15720081135902636,0.3954305799648506,0.7422434367541766
2016greenironhack-shiboo18,0.19600725952813067,0.291015625,0.22098214285714285,0.2375923970432946,0.4335378323108384,1,0.6296851574212894,0.29809725158562367,0.34161988773055335,0.02054794520547945,0.0015717759623062831,0.05937978028090669,0.2692307692307692,0.14148179154457932,0.02014421958595022,0.24379232505643342,0.176345231752797,0.005714887677438045,0.21901528013582344,0.029748283752860413,0.15719063545150502,0.2797101449275362,0.0,0.29850746268656714,0.19277885235332043,0.3446877534468775
2016greenironhack-prachitamane,0.2862939585211903,0.30460624071322434,0.15233785822021115,0.2884972170686456,0.6436548223350254,0.6296851574212894,1,0.21137026239067055,0.5144230769230769,0.01529051987767584,0.002319640708610492,0.08804332731565061,0.3561847988077496,0.18997574777687956,0.029856299121052875,0.165402124430956,0.2416794674859191,0.00834660803854711,0.2686108979278588,0.023006134969325152,0.23416080029640607,0.3563501849568434,0.0,0.23099850968703428,0.24069627851140457,0.513317191283293
2016greenironhack-sabrina-hsu,0.0740072202166065,0.5055762081784386,0.5235602094240838,0.21646746347941567,0.16227180527383367,0.29809725158562367,0.21137026239067055,1,0.12998405103668262,0.055248618784530384,0.0006395455974331459,0.02164862614487927,0.49146757679180886,0.0720173535791757,0.0081406707912732,0.6208791208791209,0.09355742296918768,0.002304299163868589,0.15913555992141454,0.08379888268156424,0.05383480825958702,0.33974358974358976,0.0,0.6889952153110048,0.12332628611698379,0.1389114541023558
2016greenironhack-cgrieger12,0.3550039401103231,0.17779565567176187,0.08433734939759036,0.4883195177091183,0.7375886524822695,0.34161988773055335,0.5144230769230769,0.12998405103668262,1,0.008064516129032258,0.00441154154653255,0.16440818584070796,0.2084006462035541,0.40357852882703776,0.056175076665737386,0.09369951534733441,0.47309197651663404,0.01588743221186753,0.5767605633802817,0.012116316639741519,0.4207471889735219,0.3090062111801242,0.0,0.13141025641025642,0.5073863636363637,0.8082292432035268
2016greenironhack-lheston,0.004995458673932788,0.043859649122807015,0.08771929824561403,0.012162162162162163,0.010319917440660475,0.02054794520547945,0.01529051987767584,0.055248618784530384,0.008064516129032258,1,3.974591520389655e-05,0.0013917884481558804,0.038461538461538464,0.004359197907585004,0.0005583213139161588,0.06666666666666667,0.005633802816901409,0.0001448473835295357,0.010978043912175649,0.5882352941176471,0.003355704697986577,0.022222222222222223,0.0,0.056818181818181816,0.008480565371024734,0.00734094616639478
2016greenironhack-sauravn,0.00761787111385629,0.0008129846291706111,0.0004046871443179396,0.0026484945494488024,0.003468659218684511,0.0015717759623062831,0.002319640708610492,0.0006395455974331459,0.00441154154653255,3.974591520389655e-05,1,0.025887453707885467,0.0009322257431609679,0.008150495135353857,0.07372233342453523,0.00041914025661500884,0.00640270561284588,0.22051388528419413,0.003616891352341585,5.419917111400976e-05,0.009577831168596564,0.0015499898835159118,0.0,0.0006250948482067366,0.00459734415797818,0.004360974517022976
2016greenironhack-lostkuma,0.2548809842203798,0.03002919505074378,0.01432146829810901,0.09422492401215805,0.130374479889043,0.05937978028090669,0.08804332731565061,0.02164862614487927,0.16440818584070796,0.0013917884481558804,0.025887453707885467,1,0.03476567932137394,0.29954738718968593,0.33296146516060054,0.015159944367176634,0.23411878186578475,0.09445687952600396,0.13729849916620346,0.0019487750556792874,0.36706404214028276,0.052261445118587976,0.0,0.02194749270732046,0.16741344195519348,0.1632991973429283
2016greenironhack-abelal16,0.11519274376417234,0.7536231884057971,0.34545454545454546,0.3249001331557923,0.2436548223350254,0.2692307692307692,0.3561847988077496,0.49146757679180886,0.2084006462035541,0.038461538461538464,0.0009322257431609679,0.03476567932137394,1,0.11159546643417612,0.011768536608056563,0.39552238805970147,0.1403705783267827,0.0032916825764657863,0.24039408866995074,0.05813953488372093,0.09344750558451229,0.5085470085470085,0.0,0.5104895104895105,0.1715686274509804,0.19531880548829703
