,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.4349939246658566,0.09813664596273292,0.6189376443418014,0.17507204610951008,0.5252152521525215,0.1921038685744568,0.1961023142509135,0.1448529411764706,0.014906832298136646,0.003103243564142695,0.22250139586823003,0.5039432176656151,0.32702952029520294,0.010604803119524693,0.05093167701863354,0.565356004250797,0.010558547143912998,0.17288584676529034,0.018633540372670808,0.44340974212034384,0.27598566308243727,0.0,0.08168316831683169,0.3518742442563482,0.154281098546042
2016greenironhack-taycurt17,0.4349939246658566,1,0.20689655172413793,0.6135986733001658,0.09170946441672781,0.34049586776859503,0.09526372443487621,0.47074468085106386,0.06933431679881984,0.031914893617021274,0.0014494653169163396,0.10520425293788473,0.3411978221415608,0.18146718146718147,0.004953299345268677,0.10904255319148937,0.5466666666666666,0.004962844660322321,0.081985375581653,0.0398936170212766,0.30534979423868314,0.6301020408163265,0.0,0.18351063829787234,0.7896103896103897,0.07503050020333468
2016greenironhack-crloflin,0.09813664596273292,0.20689655172413793,1,0.11920529801324503,0.01882640586797066,0.1655328798185941,0.021386031402273957,0.4065934065934066,0.014567582518900977,0.1518987341772152,0.0003045419149904011,0.022104085058757696,0.07168784029038112,0.03812741312741313,0.0010407198092452804,0.5,0.11492537313432835,0.001042725340865594,0.016400709219858155,0.189873417721519,0.060032894736842105,0.27611940298507465,0.0,0.6629213483146067,0.2523961661341853,0.016086336794950112
2016greenironhack-pjt90,0.6189376443418014,0.6135986733001658,0.11920529801324503,1,0.1376881981544439,0.2964824120603015,0.1424387646432375,0.2921535893155259,0.11008666789599852,0.020100502512562814,0.0023014116866996136,0.16086835513498468,0.5417422867513612,0.28812741312741313,0.007678832501350052,0.06867671691792294,0.7741935483870968,0.007866532918008554,0.12695959372930007,0.021702838063439065,0.4933884297520661,0.4214876033057851,0.0,0.11557788944723618,0.5016501650165016,0.11543134872417983
2016greenironhack-tanmayee123,0.17507204610951008,0.09170946441672781,0.01882640586797066,0.1376881981544439,1,0.10640900195694716,0.9008304836345872,0.04329745596868884,0.7538262954084455,0.0029354207436399216,0.01575908036051595,0.8391742678828612,0.25544267053701014,0.4754491017964072,0.0538400737715716,0.010029354207436399,0.1634050880626223,0.05395773662605757,0.8018867924528302,0.003669275929549902,0.2769342010122921,0.06173743289409468,0.0,0.01687866927592955,0.07551319648093842,0.7969249201277955
2016greenironhack-shiboo18,0.5252152521525215,0.34049586776859503,0.1655328798185941,0.2964824120603015,0.10640900195694716,1,0.11745602165087957,0.35398230088495575,0.08021390374331551,0.027586206896551724,0.0016769080129218291,0.1217123670956911,0.25061025223759154,0.1725912067352666,0.0057305457850847724,0.09425287356321839,0.29917550058892817,0.0057415889022346,0.09651652984246727,0.03211009174311927,0.22213967310549776,0.3659491193737769,0.0,0.15862068965517243,0.33810375670840787,0.0885766646304215
2016greenironhack-prachitamane,0.1921038685744568,0.09526372443487621,0.021386031402273957,0.1424387646432375,0.9008304836345872,0.11745602165087957,1,0.04367754111620383,0.6811727825926609,0.0032485110990795887,0.014240225746513189,0.9026178010471204,0.27248607057574953,0.5137831451824626,0.04866353133357046,0.011099079588521927,0.17542441390460792,0.04875730897667727,0.7460080902703854,0.004060638873849486,0.2949564298917349,0.06285253827558421,0.0,0.018678938819707634,0.0771505376344086,0.7518322475570033
2016greenironhack-sabrina-hsu,0.1961023142509135,0.47074468085106386,0.4065934065934066,0.2921535893155259,0.04329745596868884,0.35398230088495575,0.04367754111620383,1,0.032638760833487,0.06779661016949153,0.0006823280880164684,0.049524342473419136,0.16061705989110708,0.08542471042471042,0.0023317393194482866,0.23163841807909605,0.26307922272047835,0.002336232725736837,0.039272243177279786,0.0847457627118644,0.1453344343517754,0.5770609318996416,0.0,0.3898305084745763,0.5654952076677316,0.03498779495524817
2016greenironhack-cgrieger12,0.1448529411764706,0.06933431679881984,0.014567582518900977,0.11008666789599852,0.7538262954084455,0.08021390374331551,0.6811727825926609,0.032638760833487,1,0.0022127973446431862,0.020905453227758802,0.6508256880733945,0.20320855614973263,0.37598678171470534,0.07113036836074857,0.007560390927530887,0.12317905218513737,0.07126740120076533,0.8280559646539027,0.0027659966808039832,0.21997425050579364,0.04849714180342984,0.0,0.012723584731698321,0.05771713073944311,0.6921565416734894
2016greenironhack-lheston,0.014906832298136646,0.031914893617021274,0.1518987341772152,0.020100502512562814,0.0029354207436399216,0.027586206896551724,0.0032485110990795887,0.06779661016949153,0.0022127973446431862,1,4.625953139094701e-05,0.003357582540570789,0.010889292196007259,0.005791505791505791,0.00015808402165751098,0.23255813953488372,0.017964071856287425,0.00015838865937198898,0.002662524961171511,0.8,0.009917355371900827,0.045627376425855515,0.0,0.17391304347826086,0.038338658146964855,0.002443494196701283
