,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.29375696767001114,0.15815085158150852,0.09582309582309582,0.2418379685610641,0.0,0.0,0.05036855036855037,0.01488833746898263,0.06411837237977805,0.0,0.020114213197969542,0.10190289880846523,0.31470230862697446,0.27061649319455566,0.0,0.13112745098039216,0.29965556831228474,0.2925877763328999,0.0,0.0,0.15049717817790917,0.1908763505402161,0.0,0.11779141104294479,0.25954692556634307,0.34025974025974026
2016greenironhack-taycurt17,0.189937106918239,0.3835978835978836,0.19023136246786632,0.5255102040816326,0.0,0.0,0.10649350649350649,0.03183023872679045,0.13612565445026178,0.0,0.0113487838311709,0.06579190537793383,0.6407035175879398,0.42962962962962964,0.0,0.3,0.24070317782285328,0.2991666666666667,0.0,0.0,0.10467450530542013,0.45478036175710596,0.0,0.24870466321243523,0.28559322033898304,0.4476067270375162
2016greenironhack-crloflin,0.04384816753926701,0.38650306748466257,0.8043478260869565,0.2594142259414226,0.0,0.0,0.4659090909090909,0.16455696202531644,0.5393258426966292,0.0,0.0024240877774942588,0.013150583441378033,0.24912280701754386,0.08575031525851198,0.0,0.45925925925925926,0.04839809134287662,0.05342237061769616,0.0,0.0,0.02096496266513498,0.32338308457711445,0.0,0.5546218487394958,0.06086956521739131,0.09454061251664447
2016greenironhack-pjt90,0.18975225225225226,0.23383084577114427,0.11764705882352941,0.37185929648241206,0.0,0.0,0.06765676567656766,0.020066889632107024,0.08623548922056384,0.0,0.017518155179003694,0.10337202874516307,0.4446280991735537,0.6166471277842908,0.0,0.1896838602329451,0.3670212765957447,0.4796342477140482,0.0,0.0,0.16139150270886798,0.2894736842105263,0.0,0.15815485996705106,0.4245901639344262,0.6301703163017032
2016greenironhack-tanmayee123,0.2957225433526012,0.03494623655913978,0.018789653489507077,0.04840671369496473,0.0,0.0,0.01025390625,0.00293470286133529,0.012701514411333659,0.0,0.12577037931253573,0.6726663137462502,0.06645492303933545,0.1800339229464502,0.0,0.028361858190709046,0.3232347328244275,0.2631200575125809,0.0,0.0,0.8013812812574422,0.04446616173955534,0.0,0.024676276569753238,0.23383671543180745,0.17143549951503395
2016greenironhack-shiboo18,0.2818659658344284,0.29333333333333333,0.17567567567567569,0.30357142857142855,0.0,0.0,0.09234234234234234,0.02517162471395881,0.11791383219954649,0.0,0.013003569607343193,0.06938325991189427,0.31851851851851853,0.22681451612903225,0.0,0.24830699774266365,0.21022364217252396,0.2322924600152323,0.0,0.0,0.12256027554535018,0.32340425531914896,0.0,0.2157303370786517,0.19756838905775076,0.3030973451327434
2016greenironhack-prachitamane,0.3074027603513174,0.033916554508748316,0.021339816315505133,0.04677893611333868,0.0,0.0,0.011891891891891892,0.003519220357336221,0.014054054054054054,0.0,0.11424483306836249,0.6179875333926982,0.06890982503364737,0.19074221867517957,0.0,0.029991894082680357,0.35072083879423327,0.269390942217595,0.0,0.0,0.8546301086394206,0.04271896829661472,0.0,0.02702702702702703,0.2574772431729519,0.18509615384615385
2016greenironhack-sabrina-hsu,0.10221354166666667,0.6615384615384615,0.3968253968253968,0.6153846153846154,0.0,0.0,0.22702702702702704,0.07344632768361582,0.26344086021505375,0.0,0.005036980362152512,0.029966703662597113,0.54421768707483,0.19427148194271482,0.0,0.6388888888888888,0.11292517006802721,0.12956810631229235,0.0,0.0,0.047905909351692484,0.7169811320754716,0.0,0.5053191489361702,0.12265758091993186,0.22015915119363394
2016greenironhack-cgrieger12,0.25501899077590884,0.027106767471879033,0.014732965009208104,0.04093675087589895,0.0,0.0,0.008104623319211642,0.002397197123363452,0.009764185703758291,0.0,0.16618038817708994,0.8488630535134211,0.050497604128271284,0.1399963255557597,0.0,0.02175917388899133,0.2505905869525713,0.21233253808038172,0.0,0.0,0.6298534798534798,0.03391079985256174,0.0,0.019546376544348147,0.1790910723908748,0.1309611151870873
2016greenironhack-lheston,0.007251153592617007,0.06,0.1,0.035398230088495575,0.0,0.0,0.14814814814814814,0.5625,0.12903225806451613,0.0,0.0003508771929824561,0.0018542555164101613,0.035842293906810034,0.012755102040816327,0.0,0.06557377049180328,0.006155950752393981,0.007588532883642495,0.0,0.0,0.002875215641173088,0.05291005291005291,0.0,0.09259259259259259,0.010517090271691499,0.0107095046854083
