,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.17450271247739602,0.05088596092685143,0.31160714285714286,0.36955574912891986,0.1976374375283962,0.37589803012746237,0.07887579329102448,0.34402383456011215,0.005452067242162653,0.007589524318546232,0.2826563507414571,0.34271586154431344,0.32302709069493524,0.028995244305681803,0.052703316674238984,0.33169613621480026,0.028809495735565776,0.2880184331797235,0.0068150840527033164,0.3429585798816568,0.1794300979519145,0.0,0.07905497501135847,0.30824891461649784,0.4033439789592335
2016greenironhack-taycurt17,0.17450271247739602,1,0.2725,0.5262449528936743,0.09684519442406456,0.3419354838709677,0.09861775651249335,0.4508816120906801,0.07260424286759327,0.030226700251889168,0.0013689419147945726,0.05070967741935484,0.2987208427389014,0.17321116928446773,0.005229946383169321,0.29219143576826195,0.20951362907536078,0.005201304911761238,0.08567633384990038,0.037783375314861464,0.11270845313398505,0.7902542372881356,0.0,0.41687344913151364,0.280565371024735,0.07412322274881517
2016greenironhack-crloflin,0.05088596092685143,0.2725,1,0.1380697050938338,0.026392961876832845,0.23476297968397292,0.029978586723768737,0.572972972972973,0.020482809070958303,0.10714285714285714,0.0003862002379269323,0.013804670365114178,0.08345864661654136,0.04886561954624782,0.0014754508688034358,0.7014925373134329,0.05718866916087654,0.0014673706552072005,0.023260965883916705,0.13392857142857142,0.03046852543834435,0.23620309050772628,0.0,0.580110497237569,0.07915194346289753,0.02125640539001708
2016greenironhack-pjt90,0.31160714285714286,0.5262449528936743,0.1380697050938338,1,0.16237051312936643,0.28087431693989073,0.16758026624902114,0.23783783783783785,0.1339546783625731,0.016282225237449117,0.002541335494215617,0.09092078189300412,0.5487256371814093,0.32155322862129143,0.009363271218805558,0.15739484396200815,0.3656873032528856,0.009655822972211668,0.15481171548117154,0.017591339648173207,0.20182700542392235,0.5674603174603174,0.0,0.22446236559139784,0.4530722484807562,0.13064759036144577
2016greenironhack-tanmayee123,0.36955574912891986,0.09684519442406456,0.026392961876832845,0.16237051312936643,1,0.10640900195694716,0.9078273591806877,0.0437866927592955,0.747622531089978,0.0029354207436399216,0.01409630868433303,0.5265737874097007,0.30561581103880453,0.5223097112860893,0.0538400737715716,0.02837573385518591,0.44619868836531457,0.05355902891506282,0.8018867924528302,0.003669275929549902,0.8188597546307433,0.09910346498667313,0.0,0.042053789731051346,0.34219512195121954,0.7728306176582038
2016greenironhack-shiboo18,0.1976374375283962,0.3419354838709677,0.23476297968397292,0.28087431693989073,0.10640900195694716,1,0.11613593791811613,0.3554083885209713,0.07955376737381127,0.027586206896551724,0.0014999741383769246,0.05615801704105345,0.23270440251572327,0.1520912547528517,0.0057305457850847724,0.2579908675799087,0.23113964686998395,0.005699162812635109,0.09651652984246727,0.03211009174311927,0.12525194356464153,0.33182503770739064,0.0,0.3685393258426966,0.21231979030144169,0.08255836022015563
2016greenironhack-prachitamane,0.37589803012746237,0.09861775651249335,0.029978586723768737,0.16758026624902114,0.9078273591806877,0.11613593791811613,1,0.043721674220207944,0.6832479882955377,0.0032119914346895075,0.012882536507991241,0.479639175257732,0.3238369053842133,0.5624675997926387,0.04921682540937175,0.029946524064171122,0.4777103666578739,0.048851101737102734,0.7504778084519006,0.004014989293361884,0.8812630480167014,0.10424914225389285,0.0,0.04517508687516707,0.36812749003984063,0.7080804248861912
2016greenironhack-sabrina-hsu,0.07887579329102448,0.4508816120906801,0.572972972972973,0.23783783783783785,0.0437866927592955,0.3554083885209713,0.043721674220207944,1,0.03273591806876371,0.0670391061452514,0.0006172307374010793,0.023108701265169118,0.1346877351392024,0.0780977312390925,0.0023580866563912054,0.6480446927374302,0.09592711682743837,0.0023451727435900797,0.03948535936113576,0.08379888268156424,0.051540454938093866,0.3660130718954248,0.0,0.8010204081632653,0.1265017667844523,0.033972290757259445
2016greenironhack-cgrieger12,0.34402383456011215,0.07260424286759327,0.020482809070958303,0.1339546783625731,0.747622531089978,0.07955376737381127,0.6832479882955377,0.03273591806876371,1,0.0021945866861741038,0.018854847330218444,0.6947543927151468,0.24214181286549707,0.4129643117261471,0.07172301168165834,0.02121433796634967,0.34125822970007313,0.07138646931691663,0.821252510498448,0.0027432333577176297,0.6288941519402441,0.07995618838992333,0.0,0.03182150694952451,0.2587783467446964,0.7239884393063584
2016greenironhack-lheston,0.005452067242162653,0.030226700251889168,0.10714285714285714,0.016282225237449117,0.0029354207436399216,0.027586206896551724,0.0032119914346895075,0.0670391061452514,0.0021945866861741038,1,4.137859692074274e-05,0.001549186676994578,0.009029345372460496,0.005235602094240838,0.00015808402165751098,0.10344827586206896,0.006430868167202572,0.00015721828448648579,0.002662524961171511,0.8,0.0034552260293694214,0.026785714285714284,0.0,0.06896551724137931,0.008480565371024734,0.0022774720060732587
