,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,0.0,0.25759416767922233,0.0968944099378882,0.013664596273291925,0.19105907397551888,0.0,0.1662531017369727,0.04562268803945746,0.19173333333333334,0.0,0.21750878141042962,0.27704859879389854,0.5138436482084691,0.5802469135802469,0.013428528533537959,0.0,0.5619369369369369,0.04713824829728761,0.5054054054054054,0.0,0.452014652014652,0.17973462002412546,0.0,0.06188118811881188,0.16203143893591293,0.4411764705882353
2016greenironhack-taycurt17,0.0,0.8047808764940239,0.32599118942731276,0.04932735426008968,0.05930359085963003,0.0,0.5431034482758621,0.19282511210762332,0.06028368794326241,0.0,0.05968133945449636,0.07939914163090128,0.20813623462630085,0.30327868852459017,0.0037199526248185896,0.0,0.37606837606837606,0.012972262075561932,0.24885321100917432,0.0,0.1844331641285956,0.6569037656903766,0.0,0.23766816143497757,0.5991561181434599,0.5631578947368421
2016greenironhack-crloflin,0.0,0.2425531914893617,0.75,0.1774193548387097,0.016889131026968127,0.0,0.3971631205673759,0.5671641791044776,0.016921397379912665,0.0,0.016752229127262902,0.0221824686940966,0.05781990521327014,0.08481532147742818,0.001034246918110998,0.0,0.10463121783876501,0.0034676551476742795,0.06666666666666667,0.0,0.05,0.3055555555555556,0.0,0.7692307692307693,0.32926829268292684,0.1639784946236559
2016greenironhack-pjt90,0.0,0.3872053872053872,0.11813643926788686,0.018518518518518517,0.14251272435038842,0.0,0.2231543624161074,0.0723905723905724,0.1464728056004308,0.0,0.15054915617465844,0.20348011363636365,0.5591296121097445,0.7526455026455027,0.009437265527303043,0.0,0.7845220030349014,0.03533632286995516,0.6294642857142857,0.0,0.5046728971962616,0.2847571189279732,0.0,0.08922558922558922,0.2605042016806723,0.587171052631579
2016greenironhack-tanmayee123,0.0,0.39929947460595444,0.13708260105448156,0.019332161687170474,0.14532685035116152,0.0,0.23725834797891038,0.07557117750439367,0.1490228013029316,0.0,0.1478494623655914,0.198005698005698,0.529688972667295,0.7639077340569878,0.0092391848170508,0.0,0.7984375,0.03340903657661965,0.615990990990991,0.0,0.47217537942664417,0.30404217926186294,0.0,0.09314586994727592,0.2741652021089631,0.5905245346869712
2016greenironhack-shiboo18,0.0,0.3739669421487603,0.16326530612244897,0.02528735632183908,0.11849632252792154,0.0,0.3073394495412844,0.09382151029748284,0.11872270742358079,0.0,0.11753580113482842,0.1556350626118068,0.2586644125105664,0.3130630630630631,0.0072564098286820025,0.0,0.28247162673392184,0.02595228128924236,0.25943852855759925,0.0,0.22585551330798478,0.3304157549234136,0.0,0.12183908045977011,0.304635761589404,0.3591905564924115
2016greenironhack-prachitamane,0.0,0.05732309380142622,0.021517241379310346,0.0030344827586206895,0.983147594455015,0.0,0.037241379310344824,0.01074676219344172,0.9839412084921066,0.0,0.7351965892941734,0.7346663064036747,0.2656207736002164,0.18821603927986907,0.06047008190568336,0.0,0.15672257354962882,0.21598039801589672,0.2280557834290402,0.0,0.29155459924690696,0.04140389361118728,0.0,0.014340871483728626,0.03731138545953361,0.0962962962962963
2016greenironhack-sabrina-hsu,0.0,0.6051502145922747,0.4899328859060403,0.0763888888888889,0.036684782608695655,0.0,0.7658227848101266,0.2986111111111111,0.03901773533424284,0.0,0.037786774628879895,0.05152057245080501,0.1366223908918406,0.19699042407660738,0.0024021218743223182,0.0,0.24315068493150685,0.008490791676632385,0.16359447004608296,0.0,0.12139219015280135,0.6684210526315789,0.0,0.3680555555555556,0.7341040462427746,0.3881401617250674
2016greenironhack-cgrieger12,0.0,0.12658227848101267,0.04292790313703908,0.006053935057787562,0.4526204340921122,0.0,0.07429829389102917,0.023665382498624106,0.4577127659574468,0.0,0.4777718264595608,0.6262341325811002,0.5800770500825536,0.4023115024766098,0.029811924769907964,0.0,0.3203082003302146,0.10680597014925373,0.47660979636763895,0.0,0.6289445048966268,0.09521188772702256,0.0,0.029168959823885527,0.08585580627407816,0.20418271876719868
2016greenironhack-lheston,0.0,0.047619047619047616,0.15384615384615385,0.7692307692307693,0.003268864069735767,0.0,0.08888888888888889,0.2222222222222222,0.0032751091703056767,0.0,0.0032423669278573357,0.004293381037567084,0.011385199240986717,0.016415868673050615,0.00020017682286019317,0.0,0.020618556701030927,0.0007176175098672408,0.013856812933025405,0.0,0.010195412064570943,0.06936416184971098,0.0,0.22641509433962265,0.07692307692307693,0.03234501347708895
2016greenironhack-sauravn,0.0,0.0008972878499422615,0.0003042976186760713,4.291376673636903e-05,0.014321494335382792,0.0,0.0005266689554008926,0.00016775381542398802,0.014294185574732374,0.0,0.014296079012653883,0.010903998002559222,0.00411191910364845,0.0028518148622077963,0.2331563187198802,0.0,0.00227052838550607,0.0652367279423239,0.003378483817608689,0.0,0.004591773040791486,0.0006749165132174401,0.0,0.00020676633063886895,0.0006085952373521426,0.0014473643144720827
2016greenironhack-lostkuma,0.0,0.05222117202268431,0.01726584673604541,0.002604783329386692,0.8068207827878233,0.0,0.0319677954061094,0.010182334833057069,0.8027428571428571,0.0,0.603399433427762,0.6431749004916881,0.2372801875732708,0.16509877704609596,0.07044556024488298,0.0,0.13620241191771104,0.25239177230327675,0.20335776779380468,0.0,0.2602100350058343,0.037037037037037035,0.0,0.012550319677954062,0.03375826251180359,0.08707998106956934
2016greenironhack-abelal16,0.0,0.19658119658119658,0.5609756097560976,0.22,0.013620266957232362,0.0,0.34057971014492755,0.6909090909090909,0.013646288209606987,0.0,0.013509862199405566,0.017889087656529516,0.04743833017077799,0.06839945280437756,0.0008340700952508049,0.0,0.0859106529209622,0.0028101644245142002,0.05408515535097814,0.0,0.04071246819338423,0.28160919540229884,0.0,0.8392857142857143,0.3037974683544304,0.1347708894878706
2016greenironhack-dengc,0.0,0.16185784658691063,0.05489092188599578,0.007741027445460943,0.35859124866595515,0.0,0.09500351864883885,0.030260380014074596,0.3632707774798928,0.0,0.3731903485254692,0.49662761803336886,0.7417311752287121,0.5144264602392681,0.023277529513773095,0.0,0.4095707248416608,0.08439423824039209,0.609429978888107,0.0,0.7966804979253111,0.12174524982406756,0.0,0.03729767769176636,0.10978184377199156,0.26108374384236455
