,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-taycurt17,0,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-crloflin,0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-pjt90,0.0,0.0,0.0,1,0.1484375,0.37325349301397204,0.1328125,0.0,0.3499222395023328,0.0,0.43021032504780116,0.2637795275590551,0.0,0.0,0.0,0.10276679841897234,0.18503937007874016,0.0,0.12156862745098039,0.050980392156862744,0.11811023622047244,0.0,0.0,0.0,0.0,0.3356643356643357
2016greenironhack-tanmayee123,0.0,0.0,0.0,0.1484375,1,0.08924485125858124,0.7727272727272727,0.0,0.06666666666666667,0.0,0.07847082494969819,0.5571428571428572,0.0,0.0,0.0,0.4888888888888889,0.6792452830188679,0.0,0.8048780487804879,0.36585365853658536,0.6,0.0,0.0,0.0,0.0,0.08023483365949119
2016greenironhack-shiboo18,0.0,0.0,0.0,0.37325349301397204,0.08924485125858124,1,0.08009153318077804,0.0,0.2867647058823529,0.0,0.48325358851674644,0.15632183908045977,0.0,0.0,0.0,0.059770114942528735,0.1103448275862069,0.0,0.07339449541284404,0.03211009174311927,0.07126436781609195,0.0,0.0,0.0,0.0,0.8333333333333334
2016greenironhack-prachitamane,0.0,0.0,0.0,0.1328125,0.7727272727272727,0.08009153318077804,1,0.0,0.05844155844155844,0.0,0.06827309236947791,0.4583333333333333,0.0,0.0,0.0,0.5,0.6037735849056604,0.0,0.8421052631578947,0.40540540540540543,0.7,0.0,0.0,0.0,0.0,0.0703125
2016greenironhack-sabrina-hsu,0,0,0,0.0,0.0,0.0,0.0,1,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
2016greenironhack-cgrieger12,0.0,0.0,0.0,0.3499222395023328,0.06666666666666667,0.2867647058823529,0.05844155844155844,0.0,1,0.0,0.6228070175438597,0.11056910569105691,0.0,0.0,0.0,0.04227642276422764,0.07804878048780488,0.0,0.05365853658536585,0.024390243902439025,0.05040650406504065,0.0,0.0,0.0,0.0,0.2853881278538813
2016greenironhack-lheston,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0.0
