,2016greenironhack-ankitbatheja,2016greenironhack-taycurt17,2016greenironhack-crloflin,2016greenironhack-pjt90,2016greenironhack-tanmayee123,2016greenironhack-shiboo18,2016greenironhack-prachitamane,2016greenironhack-sabrina-hsu,2016greenironhack-cgrieger12,2016greenironhack-lheston,2016greenironhack-sauravn,2016greenironhack-lostkuma,2016greenironhack-abelal16,2016greenironhack-dengc,2016greenironhack-ishwetasingh,2016greenironhack-jeffkeilmann,2016greenironhack-huayifang,2016greenironhack-patrickherrod,2016greenironhack-MegamindHenry,2016greenironhack-mgogte,2016greenironhack-pmittal115,2016greenironhack-aterriqu,2016greenironhack-ccand93,2016greenironhack-Christyyy,2016greenironhack-wluan,2016greenironhack-meetalivaidya
2016greenironhack-ankitbatheja,1,0.10268059972739664,0.05088596092685143,0.31160714285714286,0.43543271409152695,0.1976374375283962,0.2932910244786945,0.07887579329102448,0.48360655737704916,0.005452067242162653,0.007952825041462367,0.29631164525486947,0.11721944570649705,0.32302709069493524,0.1023541453428864,0.052703316674238984,0.3290969899665552,0.02895592747191973,0.329734219269103,0.0068150840527033164,0.3536754507628294,0.1794300979519145,0.0,0.07905497501135847,0.30824891461649784,0.5170580416482056
2016greenironhack-taycurt17,0.10268059972739664,1,0.4759825327510917,0.2960969044414536,0.23243801652892562,0.360082304526749,0.32628398791540786,0.6530612244897959,0.1825525040387722,0.05309734513274336,0.0008166008447844138,0.031176061238691717,0.8473282442748091,0.09860383944153578,0.010515051412087657,0.4678111587982833,0.12619718309859154,0.0029759945220631805,0.2208955223880597,0.06637168141592921,0.0831469052945563,0.4588744588744589,0.0,0.5936254980079682,0.15971731448763252,0.1847914963205233
2016greenironhack-crloflin,0.05088596092685143,0.4759825327510917,1,0.1380697050938338,0.11122554067971163,0.23476297968397292,0.16998468606431852,0.572972972972973,0.09046849757673667,0.10714285714285714,0.0004046871443179396,0.014885920979410128,0.42857142857142855,0.04886561954624782,0.0052109989298841485,0.7014925373134329,0.06017997750281215,0.0014748291436773285,0.10416666666666667,0.13392857142857142,0.03947858472998138,0.23620309050772628,0.0,0.580110497237569,0.07915194346289753,0.09157808667211774
2016greenironhack-pjt90,0.31160714285714286,0.2960969044414536,0.1380697050938338,1,0.5970009372071228,0.28087431693989073,0.3551219512195122,0.23783783783783785,0.5064836003051106,0.016282225237449117,0.002662985940735013,0.09528419305766837,0.33557046979865773,0.32155322862129143,0.03256073203585861,0.15739484396200815,0.37458926615553123,0.009704902490090992,0.621268656716418,0.017591339648173207,0.25311812179016874,0.5674603174603174,0.0,0.22446236559139784,0.4530722484807562,0.5193798449612403
2016greenironhack-tanmayee123,0.43543271409152695,0.23243801652892562,0.11122554067971163,0.5970009372071228,1,0.4498448810754912,0.6520408163265307,0.18510858324715615,0.7767929089443997,0.012409513960703205,0.003494039897816496,0.13210168078899848,0.26288659793814434,0.34558216350123866,0.04484555266096018,0.11995863495346432,0.43907563025210083,0.01273356948157122,0.5034377387318564,0.015511892450879007,0.3528756957328386,0.39546351084812625,0.0,0.17750257997936017,0.44188861985472155,0.7892156862745098
2016greenironhack-shiboo18,0.1976374375283962,0.360082304526749,0.23476297968397292,0.28087431693989073,0.4498448810754912,1,0.6595419847328244,0.3554083885209713,0.35137318255250405,0.027586206896551724,0.0015717759623062831,0.06026443980514962,0.3430232558139535,0.1520912547528517,0.020239147629460753,0.2579908675799087,0.24184476940382452,0.005728131049103909,0.2541484716157205,0.03211009174311927,0.1619402985074627,0.33182503770739064,0.0,0.3685393258426966,0.21231979030144169,0.35568274734260014
2016greenironhack-prachitamane,0.2932910244786945,0.32628398791540786,0.16998468606431852,0.3551219512195122,0.6520408163265307,0.6595419847328244,1,0.23845007451564829,0.5266558966074314,0.018404907975460124,0.002355857304422291,0.08864804779769349,0.38088012139605465,0.22005801906340655,0.030047909205079305,0.1689497716894977,0.3093952483801296,0.008492652867751619,0.3181818181818182,0.023006134969325152,0.2364513734224202,0.4473684210526316,0.0,0.2553191489361702,0.2934918648310388,0.5293637846655791
2016greenironhack-sabrina-hsu,0.07887579329102448,0.6530612244897959,0.572972972972973,0.23783783783783785,0.18510858324715615,0.3554083885209713,0.23845007451564829,1,0.14274193548387096,0.0670391061452514,0.0006467767752938498,0.022926219258024176,0.5948905109489051,0.0780977312390925,0.008234473133286811,0.6480446927374302,0.09539842873176206,0.002357093006412873,0.16370808678500987,0.08379888268156424,0.061664190193164936,0.3660130718954248,0.0,0.8010204081632653,0.1265017667844523,0.1463614063777596
2016greenironhack-cgrieger12,0.48360655737704916,0.1825525040387722,0.09046849757673667,0.5064836003051106,0.7767929089443997,0.35137318255250405,0.5266558966074314,0.14274193548387096,1,0.009693053311793215,0.004473238255942939,0.16634349030470913,0.2084006462035541,0.4449447400736799,0.056764295676429564,0.09369951534733441,0.5393660531697342,0.016061296225595385,0.6451138868479059,0.012116316639741519,0.4421944035346097,0.3171875,0.0,0.14054927302100162,0.5642688679245284,0.89745566692367
2016greenironhack-lheston,0.005452067242162653,0.05309734513274336,0.10714285714285714,0.016282225237449117,0.012409513960703205,0.027586206896551724,0.018404907975460124,0.0670391061452514,0.009693053311793215,1,4.335933689120781e-05,0.0016706111652512877,0.046511627906976744,0.005235602094240838,0.0005583213139161588,0.10344827586206896,0.00676818950930626,0.00015801740825114233,0.011988011988011988,0.8,0.004479283314669653,0.026785714285714284,0.0,0.06896551724137931,0.008480565371024734,0.009811937857726901
2016greenironhack-sauravn,0.007952825041462367,0.0008166008447844138,0.0004046871443179396,0.002662985940735013,0.003494039897816496,0.0015717759623062831,0.002355857304422291,0.0006467767752938498,0.004473238255942939,4.335933689120781e-05,1,0.025954176407462143,0.0009322257431609679,0.008219702717740827,0.07766018565022746,0.00041914025661500884,0.006406342025675954,0.2743913455076276,0.003616891352341585,5.419917111400976e-05,0.009679971960962144,0.0016078913137736667,0.0,0.0006287103849225132,0.005112788475088254,0.004419039084828929
2016greenironhack-lostkuma,0.29631164525486947,0.031176061238691717,0.014885920979410128,0.09528419305766837,0.13210168078899848,0.06026443980514962,0.08864804779769349,0.022926219258024176,0.16634349030470913,0.0016706111652512877,0.025954176407462143,1,0.035341588980102964,0.3031219914729748,0.3342018331549807,0.015442404006677797,0.2459654980523094,0.09458658695566295,0.13903966597077244,0.0020882639565641095,0.3727728285077951,0.05313276290367099,0.0,0.022942157953281424,0.1915188470066519,0.16620421753607104
2016greenironhack-abelal16,0.11721944570649705,0.8473282442748091,0.42857142857142855,0.33557046979865773,0.26288659793814434,0.3430232558139535,0.38088012139605465,0.5948905109489051,0.2084006462035541,0.046511627906976744,0.0009322257431609679,0.035341588980102964,1,0.112565445026178,0.012003908249197413,0.41132075471698115,0.1429375351716376,0.0033973742773995602,0.2502482621648461,0.05813953488372093,0.0942622950819672,0.5314533622559653,0.0,0.5483870967741935,0.1823321554770318,0.2109566639411284
2016greenironhack-dengc,0.32302709069493524,0.09860383944153578,0.04886561954624782,0.32155322862129143,0.34558216350123866,0.1520912547528517,0.22005801906340655,0.0780977312390925,0.4449447400736799,0.005235602094240838,0.008219702717740827,0.3031219914729748,0.112565445026178,1,0.10314920458234776,0.0506108202443281,0.7209991532599492,0.029788074239831513,0.43673647469458987,0.006544502617801047,0.7734570103460578,0.19546247818499127,0.0,0.07591623036649214,0.6173647469458988,0.41107988759534325
2016greenironhack-ishwetasingh,0.1023541453428864,0.010515051412087657,0.0052109989298841485,0.03256073203585861,0.04484555266096018,0.020239147629460753,0.030047909205079305,0.008234473133286811,0.056764295676429564,0.0005583213139161588,0.07766018565022746,0.3342018331549807,0.012003908249197413,0.10314920458234776,1,0.005397106034522868,0.08249197413111245,0.2830054515287983,0.046573302935839576,0.0006979016423951985,0.12464523333178244,0.018805720653789004,0.0,0.008095659051784302,0.06519110945782572,0.056656433156572705
