,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,0.16666666666666666,0.0,0.0,0.13157894736842105,0.0,0.0,0.3076923076923077,0.0,0.6,0.4,0.03571428571428571,0.5714285714285714,0.5714285714285714,0.0,0.0,0.04032258064516129,0.0,0.2857142857142857,0.0,0.0,0.6,0.5714285714285714,0.16666666666666666,0.0,0.6666666666666666,0.26666666666666666,0.6,0.4,0.4444444444444444,0.6,0.0
fall2016-goldironhack-zhe1994,0.3333333333333333,0.0,0.0,0.05263157894736842,0.0,0.0,0.16666666666666666,0.0,0.6666666666666666,1.0,0.018018018018018018,0.3333333333333333,0.3333333333333333,0.0,0.0,0.016129032258064516,0.0,0.15384615384615385,0.0,0.0,0.6666666666666666,0.3333333333333333,0.08695652173913043,0.0,0.4,0.14285714285714285,0.6666666666666666,1.0,0.25,0.6666666666666666,0.0
fall2016-goldironhack-zhan1046,0.14285714285714285,0.0,0.0,0.15789473684210525,0.0,0.0,0.38461538461538464,0.0,0.5,0.3333333333333333,0.044642857142857144,0.7142857142857143,0.7142857142857143,0.0,0.0,0.04838709677419355,0.0,0.35714285714285715,0.0,0.0,0.5,0.7142857142857143,0.20833333333333334,0.0,0.8333333333333334,0.3333333333333333,0.5,0.3333333333333333,0.4,0.5,0.0
fall2016-goldironhack-zhan2709,0.2,0.0,0.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.0,0.75,0.5,0.026785714285714284,0.42857142857142855,0.42857142857142855,0.0,0.0,0.03225806451612903,0.0,0.21428571428571427,0.0,0.0,0.75,0.42857142857142855,0.125,0.0,0.5,0.2,0.75,0.5,0.3333333333333333,0.75,0.0
fall2016-goldironhack-mlung,0.2,0.0,0.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.0,0.75,0.5,0.026785714285714284,0.42857142857142855,0.42857142857142855,0.0,0.0,0.03225806451612903,0.0,0.21428571428571427,0.0,0.0,0.75,0.42857142857142855,0.125,0.0,0.5,0.2,0.75,0.5,0.3333333333333333,0.75,0.0
fall2016-goldironhack-mingranli,0.16666666666666666,0.0,0.0,0.13157894736842105,0.0,0.0,0.3076923076923077,0.0,0.6,0.4,0.03571428571428571,0.5714285714285714,0.5714285714285714,0.0,0.0,0.04032258064516129,0.0,0.2857142857142857,0.0,0.0,0.6,0.5714285714285714,0.16666666666666666,0.0,0.6666666666666666,0.26666666666666666,0.6,0.4,0.4444444444444444,0.6,0.0
fall2016-goldironhack-corpsefact,0.02,0.0,0.0,0.12987012987012986,0.0,0.0,0.1509433962264151,0.0,0.061224489795918366,0.04081632653061224,0.18518518518518517,0.12244897959183673,0.12244897959183673,0.0,0.0,0.26277372262773724,0.0,0.24,0.0,0.0,0.061224489795918366,0.1,0.46938775510204084,0.0,0.10204081632653061,0.2857142857142857,0.061224489795918366,0.04081632653061224,0.11764705882352941,0.061224489795918366,0.0
fall2016-goldironhack-yifeitai,0.2,0.0,0.0,0.10526315789473684,0.0,0.0,0.23076923076923078,0.0,0.75,0.5,0.026785714285714284,0.42857142857142855,0.42857142857142855,0.0,0.0,0.03225806451612903,0.0,0.21428571428571427,0.0,0.0,0.75,0.42857142857142855,0.125,0.0,0.5,0.2,0.75,0.5,0.3333333333333333,0.75,0.0
fall2016-goldironhack-andrewjst,0.010526315789473684,0.0,0.0,0.06451612903225806,0.0,0.0,0.0392156862745098,0.0,0.031914893617021274,0.02127659574468085,0.8303571428571429,0.041666666666666664,0.041666666666666664,0.0,0.0,0.7580645161290323,0.0,0.038834951456310676,0.0,0.0,0.031914893617021274,0.041666666666666664,0.18181818181818182,0.0,0.042105263157894736,0.038461538461538464,0.031914893617021274,0.02127659574468085,0.0851063829787234,0.031914893617021274,0.0
fall2016-goldironhack-yexin,0.16666666666666666,0.0,0.0,0.13157894736842105,0.0,0.0,0.3076923076923077,0.0,0.6,0.4,0.03571428571428571,0.5714285714285714,0.5714285714285714,0.0,0.0,0.04032258064516129,0.0,0.2857142857142857,0.0,0.0,0.6,0.5714285714285714,0.16666666666666666,0.0,0.6666666666666666,0.26666666666666666,0.6,0.4,0.4444444444444444,0.6,0.0
