,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,1,0.42857142857142855,0.8571428571428571,0.125,0.5714285714285714,0.7142857142857143,0.11538461538461539,0.5714285714285714,0.061855670103092786,0.8571428571428571,0.04424778761061947,0.20689655172413793,0.6666666666666666,0.7142857142857143,0.5714285714285714,0.047244094488188976,0.5714285714285714,0.3888888888888889,0.7142857142857143,0.75,0.5714285714285714,1.0,0.24,0.14285714285714285,0.4,0.375,0.75,0.7142857142857143,0.5,0.8571428571428571,0.5714285714285714
fall2016-goldironhack-zhe1994,0.42857142857142855,1,0.2857142857142857,0.041666666666666664,0.4,0.3333333333333333,0.038461538461538464,0.4,0.020618556701030927,0.2857142857142857,0.017857142857142856,0.06896551724137931,0.2222222222222222,0.3333333333333333,0.4,0.015748031496062992,0.4,0.16666666666666666,0.3333333333333333,0.25,0.4,0.42857142857142855,0.08,0.0,0.13333333333333333,0.125,0.25,0.3333333333333333,0.16666666666666666,0.2857142857142857,0.4
fall2016-goldironhack-zhan1046,0.8571428571428571,0.2857142857142857,1,0.1276595744680851,0.6666666666666666,0.8333333333333334,0.11764705882352941,0.6666666666666666,0.0625,1.0,0.044642857142857144,0.21428571428571427,0.75,0.8333333333333334,0.6666666666666666,0.047619047619047616,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.25,0.16666666666666666,0.42857142857142855,0.4,0.8571428571428571,0.8333333333333334,0.5454545454545454,1.0,0.6666666666666666
fall2016-goldironhack-zhan2709,0.125,0.041666666666666664,0.1276595744680851,1,0.0851063829787234,0.10638297872340426,0.2727272727272727,0.0851063829787234,0.07518796992481203,0.1276595744680851,0.05333333333333334,0.25,0.14583333333333334,0.10638297872340426,0.0851063829787234,0.11612903225806452,0.0851063829787234,0.27450980392156865,0.10638297872340426,0.14893617021276595,0.0851063829787234,0.125,0.16393442622950818,0.02127659574468085,0.2978723404255319,0.2916666666666667,0.14893617021276595,0.10638297872340426,0.1836734693877551,0.1276595744680851,0.0851063829787234
fall2016-goldironhack-mlung,0.5714285714285714,0.4,0.6666666666666666,0.0851063829787234,1,0.8,0.0784313725490196,1.0,0.041666666666666664,0.6666666666666666,0.026785714285714284,0.14285714285714285,0.5,0.8,1.0,0.031746031746031744,1.0,0.2222222222222222,0.8,0.5714285714285714,1.0,0.5714285714285714,0.16666666666666666,0.25,0.2857142857142857,0.26666666666666666,0.5714285714285714,0.8,0.36363636363636365,0.6666666666666666,1.0
fall2016-goldironhack-mingranli,0.7142857142857143,0.3333333333333333,0.8333333333333334,0.10638297872340426,0.8,1,0.09803921568627451,0.8,0.052083333333333336,0.8333333333333334,0.03571428571428571,0.17857142857142858,0.625,1.0,0.8,0.03968253968253968,0.8,0.2777777777777778,1.0,0.7142857142857143,0.8,0.7142857142857143,0.20833333333333334,0.2,0.35714285714285715,0.3333333333333333,0.7142857142857143,1.0,0.45454545454545453,0.8333333333333334,0.8
fall2016-goldironhack-corpsefact,0.11538461538461539,0.038461538461538464,0.11764705882352941,0.2727272727272727,0.0784313725490196,0.09803921568627451,1,0.0784313725490196,0.225,0.11764705882352941,0.18248175182481752,0.38596491228070173,0.1568627450980392,0.09803921568627451,0.0784313725490196,0.2642857142857143,0.0784313725490196,0.3269230769230769,0.09803921568627451,0.13725490196078433,0.0784313725490196,0.11538461538461539,0.47058823529411764,0.0196078431372549,0.27450980392156865,0.29411764705882354,0.13725490196078433,0.09803921568627451,0.16981132075471697,0.11764705882352941,0.0784313725490196
fall2016-goldironhack-yifeitai,0.5714285714285714,0.4,0.6666666666666666,0.0851063829787234,1.0,0.8,0.0784313725490196,1,0.041666666666666664,0.6666666666666666,0.026785714285714284,0.14285714285714285,0.5,0.8,1.0,0.031746031746031744,1.0,0.2222222222222222,0.8,0.5714285714285714,1.0,0.5714285714285714,0.16666666666666666,0.25,0.2857142857142857,0.26666666666666666,0.5714285714285714,0.8,0.36363636363636365,0.6666666666666666,1.0
fall2016-goldironhack-andrewjst,0.061855670103092786,0.020618556701030927,0.0625,0.07518796992481203,0.041666666666666664,0.052083333333333336,0.225,0.041666666666666664,1,0.0625,0.831858407079646,0.05982905982905983,0.08333333333333333,0.052083333333333336,0.041666666666666664,0.7619047619047619,0.041666666666666664,0.06542056074766354,0.052083333333333336,0.07291666666666667,0.041666666666666664,0.061855670103092786,0.21212121212121213,0.010416666666666666,0.06796116504854369,0.0673076923076923,0.07291666666666667,0.052083333333333336,0.11458333333333333,0.0625,0.041666666666666664
fall2016-goldironhack-yexin,0.8571428571428571,0.2857142857142857,1.0,0.1276595744680851,0.6666666666666666,0.8333333333333334,0.11764705882352941,0.6666666666666666,0.0625,1,0.044642857142857144,0.21428571428571427,0.75,0.8333333333333334,0.6666666666666666,0.047619047619047616,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.25,0.16666666666666666,0.42857142857142855,0.4,0.8571428571428571,0.8333333333333334,0.5454545454545454,1.0,0.6666666666666666
