,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.11764705882352941,0.0,0.0,0.125,0.03508771929824561,0.3,0.3,0.0,0.0,0.03968253968253968,0.0,0.25,0.0,0.0,0.42857142857142855,0.3,0.06666666666666667,0.0,0.3333333333333333,0.23529411764705882,0.42857142857142855,0.2857142857142857,0.07142857142857142,0.25,0.0
fall2016-goldironhack-zhe1994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018018018018018018,0.3333333333333333,0.3333333333333333,0.0,0.0,0.016129032258064516,0.0,0.15384615384615385,0.0,0.0,0.6666666666666666,0.3333333333333333,0.023809523809523808,0.0,0.4,0.14285714285714285,0.6666666666666666,0.0,0.0,0.0,0.0
fall2016-goldironhack-zhan1046,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.05263157894736842,0.0,0.0,0.1111111111111111,0.02586206896551724,0.2727272727272727,0.2727272727272727,0.0,0.0,0.03125,0.0,0.16666666666666666,0.0,0.0,0.375,0.2727272727272727,0.0425531914893617,0.0,0.3,0.15789473684210525,0.375,0.1111111111111111,0.06666666666666667,0.1,0.0
fall2016-goldironhack-zhan2709,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.058823529411764705,0.0,0.0,0.14285714285714285,0.02631578947368421,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031746031746031744,0.0,0.1875,0.0,0.0,0.5,0.3333333333333333,0.044444444444444446,0.0,0.375,0.17647058823529413,0.5,0.14285714285714285,0.07692307692307693,0.125,0.0
fall2016-goldironhack-mlung,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.058823529411764705,0.0,0.0,0.14285714285714285,0.02631578947368421,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031746031746031744,0.0,0.1875,0.0,0.0,0.5,0.3333333333333333,0.044444444444444446,0.0,0.375,0.17647058823529413,0.5,0.14285714285714285,0.07692307692307693,0.125,0.0
fall2016-goldironhack-mingranli,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.11764705882352941,0.0,0.0,0.125,0.02608695652173913,0.3,0.4444444444444444,0.0,0.0,0.031496062992125984,0.0,0.17647058823529413,0.0,0.0,0.42857142857142855,0.3,0.043478260869565216,0.0,0.3333333333333333,0.16666666666666666,0.42857142857142855,0.125,0.07142857142857142,0.1111111111111111,0.0
fall2016-goldironhack-corpsefact,0.0,0.0,0.0,0.05952380952380952,0.0,0.0,0.10526315789473684,0.0,0.018867924528301886,0.0392156862745098,0.18248175182481752,0.11764705882352941,0.09615384615384616,0.0,0.0,0.19047619047619047,0.0,0.14285714285714285,0.0,0.0,0.058823529411764705,0.05555555555555555,0.2777777777777778,0.0,0.09803921568627451,0.1016949152542373,0.058823529411764705,0.0392156862745098,0.07272727272727272,0.058823529411764705,0.0
fall2016-goldironhack-yifeitai,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.058823529411764705,0.0,0.0,0.14285714285714285,0.02631578947368421,0.3333333333333333,0.3333333333333333,0.0,0.0,0.031746031746031744,0.0,0.1875,0.0,0.0,0.5,0.3333333333333333,0.044444444444444446,0.0,0.375,0.17647058823529413,0.5,0.14285714285714285,0.07692307692307693,0.125,0.0
fall2016-goldironhack-andrewjst,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.020618556701030927,0.0,0.7692307692307693,0.009900990099009901,0.009900990099009901,0.0,0.0,0.7054263565891473,0.0,0.009259259259259259,0.0,0.0,0.01020408163265306,0.009900990099009901,0.26851851851851855,0.0,0.01,0.009174311926605505,0.01020408163265306,0.0,0.04,0.0,0.0
fall2016-goldironhack-yexin,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.05555555555555555,0.0,0.0,0.125,0.02608695652173913,0.3,0.3,0.0,0.0,0.031496062992125984,0.0,0.17647058823529413,0.0,0.0,0.42857142857142855,0.3,0.06666666666666667,0.0,0.3333333333333333,0.23529411764705882,0.42857142857142855,0.125,0.07142857142857142,0.1111111111111111,0.0
