,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,1,0.4,0.5714285714285714,0.8,0.8,0.6666666666666666,0.10204081632653061,0.8,0.020618556701030927,0.6666666666666666,0.4,0.17391304347826086,0.5,1.0,0.8,0.4,0.8,0.6666666666666666,1.0,0.5,1.0,0.8,0.8,0.2,0.16666666666666666,0.8,0.8,0.5555555555555556,0.8,0.8333333333333334,0.8
fall2016-goldironhack-zhe1994,0.4,1,0.3333333333333333,0.5,0.5,0.4,0.04081632653061224,0.5,0.010526315789473684,0.4,0.2222222222222222,0.09090909090909091,0.2857142857142857,0.4,0.5,0.2222222222222222,0.5,0.4,0.4,0.2857142857142857,0.4,0.5,0.5,0.0,0.0,0.5,0.5,0.2222222222222222,0.5,0.3333333333333333,0.5
fall2016-goldironhack-zhan1046,0.5714285714285714,0.3333333333333333,1,0.6666666666666666,0.6666666666666666,0.5714285714285714,0.0784313725490196,0.6666666666666666,0.02040816326530612,0.5714285714285714,0.36363636363636365,0.16666666666666666,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.5714285714285714,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.15384615384615385,0.6666666666666666,0.6666666666666666,0.36363636363636365,0.6666666666666666,0.5,0.6666666666666666
fall2016-goldironhack-zhan2709,0.8,0.5,0.6666666666666666,1,1.0,0.8,0.08163265306122448,1.0,0.020833333333333332,0.8,0.4444444444444444,0.18181818181818182,0.5714285714285714,0.8,1.0,0.4444444444444444,1.0,0.8,0.8,0.5714285714285714,0.8,1.0,1.0,0.25,0.18181818181818182,1.0,1.0,0.4444444444444444,1.0,0.6666666666666666,1.0
fall2016-goldironhack-mlung,0.8,0.5,0.6666666666666666,1.0,1,0.8,0.08163265306122448,1.0,0.020833333333333332,0.8,0.4444444444444444,0.18181818181818182,0.5714285714285714,0.8,1.0,0.4444444444444444,1.0,0.8,0.8,0.5714285714285714,0.8,1.0,1.0,0.25,0.18181818181818182,1.0,1.0,0.4444444444444444,1.0,0.6666666666666666,1.0
fall2016-goldironhack-mingranli,0.6666666666666666,0.4,0.5714285714285714,0.8,0.8,1,0.10204081632653061,0.8,0.020618556701030927,0.6666666666666666,0.4,0.17391304347826086,0.5,0.6666666666666666,0.8,0.4,0.8,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8,0.8,0.2,0.16666666666666666,0.8,0.8,0.4,0.8,0.5714285714285714,0.8
fall2016-goldironhack-corpsefact,0.10204081632653061,0.04081632653061224,0.0784313725490196,0.08163265306122448,0.08163265306122448,0.10204081632653061,1,0.08163265306122448,0.18181818181818182,0.08,0.16,0.26785714285714285,0.12,0.10204081632653061,0.08163265306122448,0.09433962264150944,0.08163265306122448,0.08,0.10204081632653061,0.14285714285714285,0.10204081632653061,0.08163265306122448,0.08163265306122448,0.02040816326530612,0.11538461538461539,0.08163265306122448,0.08163265306122448,0.09433962264150944,0.08163265306122448,0.12244897959183673,0.08163265306122448
fall2016-goldironhack-yifeitai,0.8,0.5,0.6666666666666666,1.0,1.0,0.8,0.08163265306122448,1,0.020833333333333332,0.8,0.4444444444444444,0.18181818181818182,0.5714285714285714,0.8,1.0,0.4444444444444444,1.0,0.8,0.8,0.5714285714285714,0.8,1.0,1.0,0.25,0.18181818181818182,1.0,1.0,0.4444444444444444,1.0,0.6666666666666666,1.0
fall2016-goldironhack-andrewjst,0.020618556701030927,0.010526315789473684,0.02040816326530612,0.020833333333333332,0.020833333333333332,0.020618556701030927,0.18181818181818182,0.020833333333333332,1,0.020618556701030927,0.019801980198019802,0.017543859649122806,0.030612244897959183,0.020618556701030927,0.020833333333333332,0.019801980198019802,0.020833333333333332,0.020618556701030927,0.020618556701030927,0.020202020202020204,0.020618556701030927,0.020833333333333332,0.020833333333333332,0.010638297872340425,0.00980392156862745,0.020833333333333332,0.020833333333333332,0.04040404040404041,0.020833333333333332,0.02040816326530612,0.020833333333333332
fall2016-goldironhack-yexin,0.6666666666666666,0.4,0.5714285714285714,0.8,0.8,0.6666666666666666,0.08,0.8,0.020618556701030927,1,0.4,0.17391304347826086,0.5,0.6666666666666666,0.8,0.4,0.8,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.8,0.8,0.2,0.16666666666666666,0.8,0.8,0.4,0.8,0.5714285714285714,0.8
