,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-zhe1994,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-zhan1046,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-zhan2709,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-mlung,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-mingranli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall2016-goldironhack-corpsefact,0.047619047619047616,0.03225806451612903,0.046875,0.0,0.04838709677419355,0.047619047619047616,0.0,0.04838709677419355,0.0,0.0,0.09375,0.07894736842105263,0.0625,0.047619047619047616,0.0,0.05970149253731343,0.0,0.047619047619047616,0.031746031746031744,0.04838709677419355,0.047619047619047616,0.03225806451612903,0.0,0.0,0.029411764705882353,0.0,0.0,0.04477611940298507,0.04838709677419355,0.015625,0.04838709677419355
fall2016-goldironhack-yifeitai,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-andrewjst,0.015544041450777202,0.010416666666666666,0.015463917525773196,0.0,0.015625,0.015544041450777202,0.0,0.015625,0.0,0.0,0.030927835051546393,0.0392156862745098,0.020618556701030927,0.015544041450777202,0.0,0.02030456852791878,0.0,0.015544041450777202,0.010362694300518135,0.015625,0.015544041450777202,0.010416666666666666,0.0,0.0,0.015228426395939087,0.0,0.0,0.015228426395939087,0.015625,0.005154639175257732,0.015625
fall2016-goldironhack-yexin,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-ravengao,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-zhao719,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-tang227,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-jwbalazs,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-owen9211,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-lindunhe,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-vtung,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-peng115,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-ditton,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-bfellur,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-ssandeep,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-yunhan,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-gillism,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-michaelredding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fall2016-goldironhack-gardne16,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-hutchin5,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-steven91,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-beichhor,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-wenjiewu,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-aorme,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
fall2016-goldironhack-marti763,0.3,0.2222222222222222,0.2727272727272727,0.0,0.3333333333333333,0.3,0.0,0.3333333333333333,0.0,0.0,0.21428571428571427,0.11538461538461539,0.25,0.3,0.0,0.2857142857142857,0.0,0.3,0.2,0.3333333333333333,0.3,0.2222222222222222,0.0,0.0,0.0625,0.0,0.0,0.21428571428571427,0.3333333333333333,0.09090909090909091,0.3333333333333333
