,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,0.017241379310344827,0.07692307692307693,0.0,0.04145077720207254,0.0,0.0,0.5555555555555556,0.0,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.38461538461538464,0.2222222222222222,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.3333333333333333,0.0,0.5,0.25,0.8,0.3125,0.0,0.0,0.4444444444444444,0.5555555555555556,0.3333333333333333,0.0
fall2016-goldironhack-zhe1994,0.01818181818181818,0.0,0.0,0.010362694300518135,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.2,0.6666666666666666,0.0,0.0,0.4,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.2857142857142857,0.2,0.15384615384615385,0.0,0.0,0.4,0.3333333333333333,0.5,0.0
fall2016-goldironhack-zhan1046,0.017391304347826087,0.07894736842105263,0.0,0.041666666666666664,0.0,0.0,0.625,0.0,0.125,0.25,0.125,0.4166666666666667,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.5555555555555556,0.2727272727272727,0.8888888888888888,0.3333333333333333,0.0,0.0,0.5,0.625,0.375,0.0
fall2016-goldironhack-zhan2709,0.032679738562091505,0.673469387755102,0.0,0.24870466321243523,0.0,0.0,0.10204081632653061,0.0,0.02040816326530612,0.04081632653061224,0.02040816326530612,0.1836734693877551,0.04081632653061224,0.0,0.0,0.08163265306122448,0.0,0.0,0.0,0.061224489795918366,0.0,0.12244897959183673,0.057692307692307696,0.1836734693877551,0.24489795918367346,0.0,0.0,0.08163265306122448,0.10204081632653061,0.061224489795918366,0.0
fall2016-goldironhack-mlung,0.017699115044247787,0.08333333333333333,0.0,0.03125,0.0,0.0,0.375,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.0,0.0,0.42857142857142855,0.375,0.5,0.0
fall2016-goldironhack-mingranli,0.017543859649122806,0.08108108108108109,0.0,0.036458333333333336,0.0,0.0,0.5,0.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.3333333333333333,0.2857142857142857,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.42857142857142855,0.0,0.4444444444444444,0.3,0.7777777777777778,0.26666666666666666,0.0,0.0,0.5714285714285714,0.5,0.42857142857142855,0.0
fall2016-goldironhack-corpsefact,0.15714285714285714,0.13157894736842105,0.0,0.2564102564102564,0.0,0.0,0.09433962264150944,0.0,0.018867924528301886,0.03773584905660377,0.018867924528301886,0.16981132075471697,0.03773584905660377,0.0,0.0,0.07547169811320754,0.0,0.0,0.0,0.05660377358490566,0.0,0.11320754716981132,0.05357142857142857,0.16981132075471697,0.22641509433962265,0.0,0.0,0.07547169811320754,0.09433962264150944,0.05660377358490566,0.0
fall2016-goldironhack-yifeitai,0.017699115044247787,0.08333333333333333,0.0,0.03125,0.0,0.0,0.375,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.2,0.0,0.0,0.42857142857142855,0.375,0.5,0.0
fall2016-goldironhack-andrewjst,0.7913043478260869,0.04,0.0,0.5052083333333334,0.0,0.0,0.05154639175257732,0.0,0.010309278350515464,0.020618556701030927,0.010309278350515464,0.06,0.020618556701030927,0.0,0.0,0.041237113402061855,0.0,0.0,0.0,0.030927835051546393,0.0,0.061855670103092786,0.03,0.08163265306122448,0.05825242718446602,0.0,0.0,0.041237113402061855,0.05154639175257732,0.030927835051546393,0.0
fall2016-goldironhack-yexin,0.017391304347826087,0.07894736842105263,0.0,0.041666666666666664,0.0,0.0,0.625,0.0,0.125,0.25,0.125,0.4166666666666667,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.375,0.0,0.5555555555555556,0.2727272727272727,0.8888888888888888,0.3333333333333333,0.0,0.0,0.5,0.625,0.375,0.0
