,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,1,0.013986013986013986,0.02654867256637168,0.11009174311926606,0.02702702702702703,0.026785714285714284,0.16666666666666666,0.02702702702702703,0.7913043478260869,0.02702702702702703,0.9051724137931034,0.02127659574468085,0.03508771929824561,0.026785714285714284,0.02702702702702703,0.8449612403100775,0.02702702702702703,0.024,0.026785714285714284,0.02631578947368421,0.02702702702702703,0.02631578947368421,0.14049586776859505,0.02564102564102564,0.022556390977443608,0.02459016393442623,0.02631578947368421,0.02631578947368421,0.06086956521739131,0.02631578947368421,0.02702702702702703
fall2016-goldironhack-zhe1994,0.013986013986013986,1,0.05128205128205128,0.2556390977443609,0.05405405405405406,0.05263157894736842,0.06172839506172839,0.05405405405405406,0.0234375,0.05405405405405406,0.02097902097902098,0.029850746268656716,0.04878048780487805,0.05263157894736842,0.05405405405405406,0.01875,0.05405405405405406,0.06,0.05263157894736842,0.05,0.05405405405405406,0.05,0.016129032258064516,0.07142857142857142,0.03389830508474576,0.041666666666666664,0.05,0.05,0.06818181818181818,0.05,0.05405405405405406
fall2016-goldironhack-zhan1046,0.02654867256637168,0.05128205128205128,1,0.029850746268656716,0.6666666666666666,0.5714285714285714,0.07547169811320754,0.6666666666666666,0.02,0.6666666666666666,0.02631578947368421,0.1111111111111111,0.4,0.5714285714285714,0.6666666666666666,0.03076923076923077,0.6666666666666666,0.2,0.5714285714285714,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.0967741935483871,0.3333333333333333,0.14285714285714285,0.23529411764705882,0.4444444444444444,0.4444444444444444,0.2857142857142857,0.4444444444444444,0.6666666666666666
fall2016-goldironhack-zhan2709,0.11009174311926606,0.2556390977443609,0.029850746268656716,1,0.030303030303030304,0.03007518796992481,0.24489795918367346,0.030303030303030304,0.11764705882352941,0.030303030303030304,0.11467889908256881,0.16901408450704225,0.05263157894736842,0.03007518796992481,0.030303030303030304,0.18181818181818182,0.030303030303030304,0.1111111111111111,0.03007518796992481,0.05303030303030303,0.030303030303030304,0.05303030303030303,0.1510791366906475,0.06766917293233082,0.15328467153284672,0.0425531914893617,0.05303030303030303,0.02962962962962963,0.058823529411764705,0.03731343283582089,0.030303030303030304
fall2016-goldironhack-mlung,0.02702702702702703,0.05405405405405406,0.6666666666666666,0.030303030303030304,1,0.8,0.0784313725490196,1.0,0.02040816326530612,1.0,0.026785714285714284,0.11764705882352941,0.5,0.8,1.0,0.03125,1.0,0.2222222222222222,0.8,0.5714285714285714,1.0,0.5714285714285714,0.10344827586206896,0.4,0.15384615384615385,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.5714285714285714,1.0
fall2016-goldironhack-mingranli,0.026785714285714284,0.05263157894736842,0.5714285714285714,0.03007518796992481,0.8,1,0.09803921568627451,0.8,0.020202020202020204,0.8,0.02654867256637168,0.11428571428571428,0.625,0.6666666666666666,0.8,0.031007751937984496,0.8,0.21052631578947367,0.6666666666666666,0.5,0.8,0.5,0.1,0.36363636363636365,0.14814814814814814,0.25,0.5,0.5,0.3076923076923077,0.5,0.8
fall2016-goldironhack-corpsefact,0.16666666666666666,0.06172839506172839,0.07547169811320754,0.24489795918367346,0.0784313725490196,0.09803921568627451,1,0.0784313725490196,0.176,0.0784313725490196,0.17391304347826086,0.18055555555555555,0.1346153846153846,0.09803921568627451,0.0784313725490196,0.20134228187919462,0.0784313725490196,0.21052631578947367,0.09803921568627451,0.13725490196078433,0.0784313725490196,0.13725490196078433,0.3389830508474576,0.12962962962962962,0.18461538461538463,0.11864406779661017,0.13725490196078433,0.13725490196078433,0.125,0.11538461538461539,0.0784313725490196
fall2016-goldironhack-yifeitai,0.02702702702702703,0.05405405405405406,0.6666666666666666,0.030303030303030304,1.0,0.8,0.0784313725490196,1,0.02040816326530612,1.0,0.026785714285714284,0.11764705882352941,0.5,0.8,1.0,0.03125,1.0,0.2222222222222222,0.8,0.5714285714285714,1.0,0.5714285714285714,0.10344827586206896,0.4,0.15384615384615385,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.5714285714285714,1.0
fall2016-goldironhack-andrewjst,0.7913043478260869,0.0234375,0.02,0.11764705882352941,0.02040816326530612,0.020202020202020204,0.176,0.02040816326530612,1,0.02040816326530612,0.7692307692307693,0.015625,0.0297029702970297,0.020202020202020204,0.02040816326530612,0.6842105263157895,0.02040816326530612,0.017857142857142856,0.020202020202020204,0.019801980198019802,0.02040816326530612,0.019801980198019802,0.14814814814814814,0.019230769230769232,0.016666666666666666,0.01834862385321101,0.019801980198019802,0.019801980198019802,0.058823529411764705,0.019801980198019802,0.02040816326530612
fall2016-goldironhack-yexin,0.02702702702702703,0.05405405405405406,0.6666666666666666,0.030303030303030304,1.0,0.8,0.0784313725490196,1.0,0.02040816326530612,1,0.026785714285714284,0.11764705882352941,0.5,0.8,1.0,0.03125,1.0,0.2222222222222222,0.8,0.5714285714285714,1.0,0.5714285714285714,0.10344827586206896,0.4,0.15384615384615385,0.26666666666666666,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.5714285714285714,1.0
