,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,0.017543859649122806,0.0,0.0,0.06097560975609756,0.0,0.0,0.2,0.0,0.0,0.2857142857142857,0.0,0.23076923076923078,0.2857142857142857,0.0,0.0,0.1,0.0,0.0,0.0,0.42857142857142855,0.0,0.3,0.18181818181818182,0.3333333333333333,0.1875,0.0,0.0,0.2222222222222222,0.2,0.25,0.0
fall2016-goldironhack-zhe1994,0.009009009009009009,0.0,0.0,0.024691358024691357,0.0,0.0,0.14285714285714285,0.0,0.0,0.6666666666666666,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2857142857142857,0.0,0.2,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
fall2016-goldironhack-zhan1046,0.017699115044247787,0.0,0.0,0.04878048780487805,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.0,0.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.0,0.36363636363636365,0.2,0.0,0.0,0.1111111111111111,0.1,0.125,0.0
fall2016-goldironhack-zhan2709,0.0196078431372549,0.6808510638297872,0.0,0.5679012345679012,0.0,0.0,0.061224489795918366,0.0,0.02127659574468085,0.0425531914893617,0.02127659574468085,0.07692307692307693,0.0425531914893617,0.0,0.0,0.0851063829787234,0.0,0.0,0.0,0.06382978723404255,0.0,0.1276595744680851,0.0392156862745098,0.16666666666666666,0.11320754716981132,0.0,0.0,0.02,0.061224489795918366,0.02040816326530612,0.0
fall2016-goldironhack-mlung,0.018018018018018018,0.0,0.0,0.05,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.42857142857142855,0.0,0.4444444444444444,0.23076923076923078,0.0,0.0,0.14285714285714285,0.125,0.16666666666666666,0.0
fall2016-goldironhack-mingranli,0.017857142857142856,0.0,0.0,0.04938271604938271,0.0,0.0,0.25,0.0,0.0,0.4,0.0,0.2727272727272727,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.375,0.0,0.4,0.21428571428571427,0.0,0.0,0.125,0.1111111111111111,0.14285714285714285,0.0
fall2016-goldironhack-corpsefact,0.15942028985507245,0.0375,0.0,0.32323232323232326,0.0,0.0,0.09803921568627451,0.0,0.0,0.0392156862745098,0.0,0.05263157894736842,0.0392156862745098,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.058823529411764705,0.0,0.11764705882352941,0.03636363636363636,0.1320754716981132,0.08620689655172414,0.0,0.0,0.0784313725490196,0.037037037037037035,0.058823529411764705,0.0
fall2016-goldironhack-yifeitai,0.018018018018018018,0.0,0.0,0.05,0.0,0.0,0.125,0.0,0.0,0.5,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.42857142857142855,0.0,0.4444444444444444,0.23076923076923078,0.0,0.0,0.14285714285714285,0.125,0.16666666666666666,0.0
fall2016-goldironhack-andrewjst,0.782608695652174,0.007874015748031496,0.0,0.1503267973856209,0.0,0.0,0.0,0.0,0.0,0.010309278350515464,0.010416666666666666,0.009615384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.009900990099009901,0.009900990099009901,0.019417475728155338,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0
fall2016-goldironhack-yexin,0.017699115044247787,0.0,0.0,0.06172839506172839,0.0,0.0,0.1,0.0,0.0,0.3333333333333333,0.16666666666666666,0.25,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3333333333333333,0.09090909090909091,0.36363636363636365,0.2857142857142857,0.0,0.0,0.1111111111111111,0.2222222222222222,0.125,0.0
