,fall2016-goldironhack-mingchucong,fall2016-goldironhack-zhe1994,fall2016-goldironhack-zhan1046,fall2016-goldironhack-zhan2709,fall2016-goldironhack-mlung,fall2016-goldironhack-mingranli,fall2016-goldironhack-corpsefact,fall2016-goldironhack-yifeitai,fall2016-goldironhack-andrewjst,fall2016-goldironhack-yexin,fall2016-goldironhack-ravengao,fall2016-goldironhack-zhao719,fall2016-goldironhack-tang227,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-vtung,fall2016-goldironhack-peng115,fall2016-goldironhack-ditton,fall2016-goldironhack-bfellur,fall2016-goldironhack-ssandeep,fall2016-goldironhack-yunhan,fall2016-goldironhack-gillism,fall2016-goldironhack-michaelredding,fall2016-goldironhack-gardne16,fall2016-goldironhack-hutchin5,fall2016-goldironhack-steven91,fall2016-goldironhack-beichhor,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-aorme,fall2016-goldironhack-marti763
fall2016-goldironhack-mingchucong,1,0.05714285714285714,0.043478260869565216,0.45528455284552843,0.04424778761061947,0.043859649122807015,0.17857142857142858,0.04424778761061947,0.8017241379310345,0.04424778761061947,0.8898305084745762,0.034482758620689655,0.05172413793103448,0.043859649122807015,0.04424778761061947,0.8473282442748091,0.04424778761061947,0.03937007874015748,0.043859649122807015,0.034482758620689655,0.04424778761061947,0.04310344827586207,0.28,0.04201680672268908,0.037037037037037035,0.04032258064516129,0.04310344827586207,0.04310344827586207,0.07692307692307693,0.04310344827586207,0.04424778761061947
fall2016-goldironhack-zhe1994,0.05714285714285714,1,0.1282051282051282,0.1417004048582996,0.13513513513513514,0.13157894736842105,0.15584415584415584,0.13513513513513514,0.064,0.13513513513513514,0.035211267605633804,0.1044776119402985,0.12195121951219512,0.13157894736842105,0.13513513513513514,0.05732484076433121,0.13513513513513514,0.12,0.13157894736842105,0.1,0.13513513513513514,0.125,0.09090909090909091,0.17073170731707318,0.0847457627118644,0.10416666666666667,0.125,0.125,0.16279069767441862,0.125,0.13513513513513514
fall2016-goldironhack-zhan1046,0.043478260869565216,0.1282051282051282,1,0.032520325203252036,0.75,0.875,0.1509433962264151,0.75,0.07142857142857142,0.75,0.043859649122807015,0.21052631578947367,0.8,0.875,0.75,0.06153846153846154,0.75,0.4,0.875,0.7777777777777778,0.75,0.8888888888888888,0.16666666666666666,0.6666666666666666,0.2857142857142857,0.47058823529411764,0.8888888888888888,0.8888888888888888,0.5714285714285714,0.8888888888888888,0.75
fall2016-goldironhack-zhan2709,0.45528455284552843,0.1417004048582996,0.032520325203252036,1,0.024390243902439025,0.028455284552845527,0.20080321285140562,0.024390243902439025,0.3943089430894309,0.024390243902439025,0.45121951219512196,0.15447154471544716,0.04065040650406504,0.028455284552845527,0.024390243902439025,0.5284552845528455,0.024390243902439025,0.07692307692307693,0.028455284552845527,0.032520325203252036,0.024390243902439025,0.036585365853658534,0.18072289156626506,0.04878048780487805,0.11382113821138211,0.06910569105691057,0.036585365853658534,0.036585365853658534,0.056910569105691054,0.036585365853658534,0.024390243902439025
fall2016-goldironhack-mlung,0.04424778761061947,0.13513513513513514,0.75,0.024390243902439025,1,0.8571428571428571,0.11320754716981132,1.0,0.05102040816326531,1.0,0.02631578947368421,0.15789473684210525,0.6,0.8571428571428571,1.0,0.046153846153846156,1.0,0.3,0.8571428571428571,0.5555555555555556,1.0,0.6666666666666666,0.125,0.5,0.21428571428571427,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0
fall2016-goldironhack-mingranli,0.043859649122807015,0.13157894736842105,0.875,0.028455284552845527,0.8571428571428571,1,0.1320754716981132,0.8571428571428571,0.061224489795918366,0.8571428571428571,0.03508771929824561,0.18421052631578946,0.7,1.0,0.8571428571428571,0.05384615384615385,0.8571428571428571,0.35,1.0,0.6666666666666666,0.8571428571428571,0.7777777777777778,0.14583333333333334,0.5833333333333334,0.25,0.4117647058823529,0.7777777777777778,0.7777777777777778,0.5,0.7777777777777778,0.8571428571428571
fall2016-goldironhack-corpsefact,0.17857142857142858,0.15584415584415584,0.1509433962264151,0.20080321285140562,0.11320754716981132,0.1320754716981132,1,0.11320754716981132,0.21951219512195122,0.11320754716981132,0.17985611510791366,0.3787878787878788,0.18867924528301888,0.1320754716981132,0.11320754716981132,0.2887323943661972,0.11320754716981132,0.35185185185185186,0.1320754716981132,0.1509433962264151,0.11320754716981132,0.16981132075471697,0.44285714285714284,0.18181818181818182,0.42105263157894735,0.32075471698113206,0.16981132075471697,0.16981132075471697,0.21818181818181817,0.16981132075471697,0.11320754716981132
fall2016-goldironhack-yifeitai,0.04424778761061947,0.13513513513513514,0.75,0.024390243902439025,1.0,0.8571428571428571,0.11320754716981132,1,0.05102040816326531,1.0,0.02631578947368421,0.15789473684210525,0.6,0.8571428571428571,1.0,0.046153846153846156,1.0,0.3,0.8571428571428571,0.5555555555555556,1.0,0.6666666666666666,0.125,0.5,0.21428571428571427,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0
fall2016-goldironhack-andrewjst,0.8017241379310345,0.064,0.07142857142857142,0.3943089430894309,0.05102040816326531,0.061224489795918366,0.21951219512195122,0.05102040816326531,1,0.05102040816326531,0.8245614035087719,0.06299212598425197,0.08080808080808081,0.061224489795918366,0.05102040816326531,0.7461538461538462,0.05102040816326531,0.06363636363636363,0.061224489795918366,0.06060606060606061,0.05102040816326531,0.0707070707070707,0.35514018691588783,0.07920792079207921,0.059322033898305086,0.06542056074766354,0.0707070707070707,0.0707070707070707,0.11,0.0707070707070707,0.05102040816326531
fall2016-goldironhack-yexin,0.04424778761061947,0.13513513513513514,0.75,0.024390243902439025,1.0,0.8571428571428571,0.11320754716981132,1.0,0.05102040816326531,1,0.02631578947368421,0.15789473684210525,0.6,0.8571428571428571,1.0,0.046153846153846156,1.0,0.3,0.8571428571428571,0.5555555555555556,1.0,0.6666666666666666,0.125,0.5,0.21428571428571427,0.35294117647058826,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.6666666666666666,1.0
fall2016-goldironhack-ravengao,0.8898305084745762,0.035211267605633804,0.043859649122807015,0.45121951219512196,0.02631578947368421,0.03508771929824561,0.17985611510791366,0.02631578947368421,0.8245614035087719,0.02631578947368421,1,0.034722222222222224,0.05217391304347826,0.03508771929824561,0.02631578947368421,0.8396946564885496,0.02631578947368421,0.03968253968253968,0.03508771929824561,0.043859649122807015,0.02631578947368421,0.043478260869565216,0.28225806451612906,0.0423728813559322,0.03731343283582089,0.04065040650406504,0.043478260869565216,0.043478260869565216,0.07758620689655173,0.043478260869565216,0.02631578947368421
