,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.9058823529411765,0.3711151736745887,0.3711151736745887,0.40036563071297987,0.5200381679389313,0.12729811496392832,0.1773308957952468,0.3711151736745887,0.6208853575482406,0.5112359550561798,0.03226573177253551,0.43875685557586835,0.05437916293866189
fall2016-blackironhack-kathy789,0.9058823529411765,1,0.34582623509369675,0.34582623509369675,0.3730834752981261,0.5405660377358491,0.13660693507097976,0.16524701873935263,0.34582623509369675,0.6383928571428571,0.5230202578268877,0.033721206364284016,0.4088586030664395,0.05835570136196441
fall2016-blackironhack-thesoupgirl,0.3711151736745887,0.34582623509369675,1,1.0,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.47783251231527096,1.0,0.2304199772985244,0.190253045923149,0.012005230001188636,0.8458333333333333,0.020180932498260265
fall2016-blackironhack-pptx,0.3711151736745887,0.34582623509369675,1.0,1,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.47783251231527096,1.0,0.2304199772985244,0.190253045923149,0.012005230001188636,0.8458333333333333,0.020180932498260265
fall2016-blackironhack-analyst1001,0.40036563071297987,0.3730834752981261,0.9269406392694064,0.9269406392694064,1,0.20936902485659656,0.050965790086106584,0.4429223744292237,0.9269406392694064,0.24858115777525538,0.20411985018726592,0.012775565987283855,0.8966942148760331,0.02177154786758127
fall2016-blackironhack-chriscoraggio,0.5200381679389313,0.5405660377358491,0.19407265774378585,0.19407265774378585,0.20936902485659656,1,0.24226923971169495,0.09273422562141491,0.19407265774378585,0.8009345794392523,0.951061865189289,0.06147540983606557,0.2294455066921606,0.10376702117085777
fall2016-blackironhack-nathanamorin,0.12729811496392832,0.13660693507097976,0.047242262043286014,0.047242262043286014,0.050965790086106584,0.24226923971169495,1,0.02257388875959972,0.047242262043286014,0.2044661549197488,0.24831277635559693,0.25078462722804523,0.05585292064230859,0.3918945123133605
fall2016-blackironhack-cg505,0.1773308957952468,0.16524701873935263,0.47783251231527096,0.47783251231527096,0.4429223744292237,0.09273422562141491,0.02257388875959972,1,0.47783251231527096,0.11010215664018161,0.09090909090909091,0.005705455842149055,0.4041666666666667,0.0096431056765086
fall2016-blackironhack-rkp7,0.3711151736745887,0.34582623509369675,1.0,1.0,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.47783251231527096,1,0.2304199772985244,0.190253045923149,0.012005230001188636,0.8458333333333333,0.020180932498260265
fall2016-blackironhack-lennax,0.6208853575482406,0.6383928571428571,0.2304199772985244,0.2304199772985244,0.24858115777525538,0.8009345794392523,0.2044661549197488,0.11010215664018161,0.2304199772985244,1,0.7855178735105408,0.05123790298640385,0.2724177071509648,0.0875832587732379
fall2016-blackironhack-emmyzhang,0.5112359550561798,0.5230202578268877,0.190253045923149,0.190253045923149,0.20411985018726592,0.951061865189289,0.24831277635559693,0.09090909090909091,0.190253045923149,0.7855178735105408,1,0.0632279534109817,0.22492970946579194,0.1060741624415946
fall2016-blackironhack-danzheng,0.03226573177253551,0.033721206364284016,0.012005230001188636,0.012005230001188636,0.012775565987283855,0.06147540983606557,0.25078462722804523,0.005705455842149055,0.012005230001188636,0.05123790298640385,0.0632279534109817,1,0.014143935342009865,0.5844875346260388
fall2016-blackironhack-drewatk,0.43875685557586835,0.4088586030664395,0.8458333333333333,0.8458333333333333,0.8966942148760331,0.2294455066921606,0.05585292064230859,0.4041666666666667,0.8458333333333333,0.2724177071509648,0.22492970946579194,0.014143935342009865,1,0.02385923053981509
fall2016-blackironhack-sauravn,0.05437916293866189,0.05835570136196441,0.020180932498260265,0.020180932498260265,0.02177154786758127,0.10376702117085777,0.3918945123133605,0.0096431056765086,0.020180932498260265,0.0875832587732379,0.1060741624415946,0.5844875346260388,0.02385923053981509,1
