,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.6985003946329913,0.9514348785871964,0.9514348785871964,0.9515608180839612,0.5127462340672074,0.04036119852236968,0.1096045197740113,0.9514348785871964,0.9112554112554112,0.5212264150943396,0.05235010992928873,0.9471413160733549,0.08331764262850687
fall2016-blackironhack-kathy789,0.6985003946329913,1,0.696921862667719,0.696921862667719,0.7324388318863457,0.7201149425287356,0.05778264240434168,0.07655880031570639,0.696921862667719,0.6913385826771653,0.7281213535589265,0.07339068525660042,0.7261247040252565,0.11928073809075504
fall2016-blackironhack-thesoupgirl,0.9514348785871964,0.696921862667719,1,1.0,0.9515086206896551,0.5115874855156431,0.04026998677429653,0.10985277463193659,1.0,0.8805970149253731,0.5209439528023598,0.05241887554974444,0.9597826086956521,0.08312935417058934
fall2016-blackironhack-pptx,0.9514348785871964,0.696921862667719,1.0,1,0.9515086206896551,0.5115874855156431,0.04026998677429653,0.10985277463193659,1.0,0.8805970149253731,0.5209439528023598,0.05241887554974444,0.9597826086956521,0.08312935417058934
fall2016-blackironhack-analyst1001,0.9515608180839612,0.7324388318863457,0.9515086206896551,0.9515086206896551,1,0.5376593279258401,0.04232225110594245,0.10452586206896551,0.9515086206896551,0.912262156448203,0.5465801886792453,0.0549052231267455,0.9722518676627535,0.08736584447373376
fall2016-blackironhack-chriscoraggio,0.5127462340672074,0.7201149425287356,0.5115874855156431,0.5115874855156431,0.5376593279258401,1,0.07851899138206192,0.05619930475086906,0.5115874855156431,0.5104287369640788,0.9615825688073395,0.10114560455867513,0.5330243337195828,0.16227409638554216
fall2016-blackironhack-nathanamorin,0.04036119852236968,0.05778264240434168,0.04026998677429653,0.04026998677429653,0.04232225110594245,0.07851899138206192,1,0.004423769781547863,0.04026998677429653,0.040083907154909025,0.07730195649199617,0.5819079887333143,0.041957404113649836,0.47855909875533753
fall2016-blackironhack-cg505,0.1096045197740113,0.07655880031570639,0.10985277463193659,0.10985277463193659,0.10452586206896551,0.05619930475086906,0.004423769781547863,1,0.10985277463193659,0.11010215664018161,0.057227138643067846,0.005705455842149055,0.10543478260869565,0.009131990209000188
fall2016-blackironhack-rkp7,0.9514348785871964,0.696921862667719,1.0,1.0,0.9515086206896551,0.5115874855156431,0.04026998677429653,0.10985277463193659,1,0.8805970149253731,0.5209439528023598,0.05241887554974444,0.9597826086956521,0.08312935417058934
fall2016-blackironhack-lennax,0.9112554112554112,0.6913385826771653,0.8805970149253731,0.8805970149253731,0.912262156448203,0.5104287369640788,0.040083907154909025,0.11010215664018161,0.8805970149253731,1,0.5135135135135135,0.05123790298640385,0.8937960042060988,0.08294106571267182
fall2016-blackironhack-emmyzhang,0.5212264150943396,0.7281213535589265,0.5209439528023598,0.5209439528023598,0.5465801886792453,0.9615825688073395,0.07730195649199617,0.057227138643067846,0.5209439528023598,0.5135135135135135,1,0.10002375861249703,0.5427728613569321,0.1595744680851064
fall2016-blackironhack-danzheng,0.05235010992928873,0.07339068525660042,0.05241887554974444,0.05241887554974444,0.0549052231267455,0.10114560455867513,0.5819079887333143,0.005705455842149055,0.05241887554974444,0.05123790298640385,0.10002375861249703,1,0.05455517917632376,0.615955254636444
fall2016-blackironhack-drewatk,0.9471413160733549,0.7261247040252565,0.9597826086956521,0.9597826086956521,0.9722518676627535,0.5330243337195828,0.041957404113649836,0.10543478260869565,0.9597826086956521,0.8937960042060988,0.5427728613569321,0.05455517917632376,1,0.08661269064206364
fall2016-blackironhack-sauravn,0.08331764262850687,0.11928073809075504,0.08312935417058934,0.08312935417058934,0.08736584447373376,0.16227409638554216,0.47855909875533753,0.009131990209000188,0.08312935417058934,0.08294106571267182,0.1595744680851064,0.615955254636444,0.08661269064206364,1
