,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.9036144578313253,0.6189024390243902,0.6189024390243902,0.6676829268292683,0.6444007858546169,0.18197278911564627,0.29573170731707316,0.6189024390243902,0.4917541229385307,0.657258064516129,0.21056149732620322,0.6955223880597015,0.03473104616687844
fall2016-blackironhack-kathy789,0.9036144578313253,1,0.6677631578947368,0.6677631578947368,0.7203947368421053,0.5972495088408645,0.16770538243626062,0.3190789473684211,0.6677631578947368,0.45577211394302847,0.6088709677419355,0.19372077488309952,0.7662337662337663,0.03218975010588734
fall2016-blackironhack-thesoupgirl,0.6189024390243902,0.6677631578947368,1,1.0,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.47783251231527096,1.0,0.30434782608695654,0.4109311740890688,0.13458950201884254,0.8458333333333333,0.02149512918254977
fall2016-blackironhack-pptx,0.6189024390243902,0.6677631578947368,1.0,1,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.47783251231527096,1.0,0.30434782608695654,0.4109311740890688,0.13458950201884254,0.8458333333333333,0.02149512918254977
fall2016-blackironhack-analyst1001,0.6676829268292683,0.7203947368421053,0.9269406392694064,0.9269406392694064,1,0.4302554027504912,0.12464428002276608,0.4429223744292237,0.9269406392694064,0.328335832083958,0.4404040404040404,0.1430490261920752,0.8966942148760331,0.02318932655654384
fall2016-blackironhack-chriscoraggio,0.6444007858546169,0.5972495088408645,0.3988212180746562,0.3988212180746562,0.4302554027504912,1,0.2751828925154755,0.1905697445972495,0.3988212180746562,0.744807121661721,0.8608534322820037,0.2116788321167883,0.4715127701375246,0.053450465707027946
fall2016-blackironhack-nathanamorin,0.18197278911564627,0.16770538243626062,0.11553784860557768,0.11553784860557768,0.12464428002276608,0.2751828925154755,1,0.05520774046670461,0.11553784860557768,0.2744479495268139,0.2739105829088851,0.8430034129692833,0.13659647125782584,0.18604404913172384
fall2016-blackironhack-cg505,0.29573170731707316,0.3190789473684211,0.47783251231527096,0.47783251231527096,0.4429223744292237,0.1905697445972495,0.05520774046670461,1,0.47783251231527096,0.1454272863568216,0.19635627530364372,0.063257065948856,0.4041666666666667,0.010271071579839051
fall2016-blackironhack-rkp7,0.6189024390243902,0.6677631578947368,1.0,1.0,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.47783251231527096,1,0.30434782608695654,0.4109311740890688,0.13458950201884254,0.8458333333333333,0.02149512918254977
fall2016-blackironhack-lennax,0.4917541229385307,0.45577211394302847,0.30434782608695654,0.30434782608695654,0.328335832083958,0.744807121661721,0.2744479495268139,0.1454272863568216,0.30434782608695654,1,0.7174556213017751,0.21195039458850057,0.3598200899550225,0.0706268530283778
fall2016-blackironhack-emmyzhang,0.657258064516129,0.6088709677419355,0.4109311740890688,0.4109311740890688,0.4404040404040404,0.8608534322820037,0.2739105829088851,0.19635627530364372,0.4109311740890688,0.7174556213017751,1,0.23254364089775562,0.48582995951417,0.05230834392206692
fall2016-blackironhack-danzheng,0.21056149732620322,0.19372077488309952,0.13458950201884254,0.13458950201884254,0.1430490261920752,0.2116788321167883,0.8430034129692833,0.063257065948856,0.13458950201884254,0.21195039458850057,0.23254364089775562,1,0.15870880968392737,0.1570309191020754
fall2016-blackironhack-drewatk,0.6955223880597015,0.7662337662337663,0.8458333333333333,0.8458333333333333,0.8966942148760331,0.4715127701375246,0.13659647125782584,0.4041666666666667,0.8458333333333333,0.3598200899550225,0.48582995951417,0.15870880968392737,1,0.025412960609911054
fall2016-blackironhack-sauravn,0.03473104616687844,0.03218975010588734,0.02149512918254977,0.02149512918254977,0.02318932655654384,0.053450465707027946,0.18604404913172384,0.010271071579839051,0.02149512918254977,0.0706268530283778,0.05230834392206692,0.1570309191020754,0.025412960609911054,1
