,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,0.675,0.783375314861461,0.0,0.0,0.0,0.4937694704049844,0.12446684761535479,0.0,0.0,0.7482678983833718,0.3944723618090452,0.020817220933230213,0.0,0.46131805157593125
fall2016-blackironhack-kathy789,0.625,0.772020725388601,0.0,0.0,0.0,0.45638629283489096,0.11516091508336565,0.0,0.0,0.6967592592592593,0.36260978670012545,0.019270430523330755,0.0,0.4248927038626609
fall2016-blackironhack-thesoupgirl,0.4264705882352941,0.5261780104712042,0.0,0.0,0.0,0.31545741324921134,0.07766990291262135,0.0,0.0,0.4731934731934732,0.25477707006369427,0.013022176379577102,0.0,0.29335260115606937
fall2016-blackironhack-pptx,0.4264705882352941,0.5261780104712042,0.0,0.0,0.0,0.31545741324921134,0.07766990291262135,0.0,0.0,0.4731934731934732,0.25477707006369427,0.013022176379577102,0.0,0.29335260115606937
fall2016-blackironhack-analyst1001,0.4509394572025052,0.5558441558441558,0.0,0.0,0.0,0.33437990580847726,0.082622187742436,0.0,0.0,0.5034802784222738,0.2703045685279188,0.013857557202707057,0.0,0.3107913669064748
fall2016-blackironhack-chriscoraggio,0.8106617647058824,0.6046931407942239,0.0,0.0,0.0,0.7246596066565809,0.1923374613003096,0.0,0.0,0.8038461538461539,0.5977722772277227,0.03208349439505218,0.0,0.6915492957746479
fall2016-blackironhack-nathanamorin,0.26443941109852775,0.19786995515695066,0.0,0.0,0.0,0.2634920634920635,0.4296565389696169,0.0,0.0,0.2315492957746479,0.27395885599598596,0.11284397757298446,0.0,0.27485684539302446
fall2016-blackironhack-cg505,0.20378151260504201,0.2486910994764398,0.0,0.0,0.0,0.14826498422712933,0.03650485436893204,0.0,0.0,0.2261072261072261,0.1197452229299363,0.006188757091284167,0.0,0.14017341040462428
fall2016-blackironhack-rkp7,0.4264705882352941,0.5261780104712042,0.0,0.0,0.0,0.31545741324921134,0.07766990291262135,0.0,0.0,0.4731934731934732,0.25477707006369427,0.013022176379577102,0.0,0.29335260115606937
fall2016-blackironhack-lennax,0.6759530791788856,0.49358059914407987,0.0,0.0,0.0,0.9088235294117647,0.2554263565891473,0.0,0.0,0.6261127596439169,0.7844827586206896,0.04259844042018431,0.0,0.9194915254237288
fall2016-blackironhack-emmyzhang,0.883495145631068,0.6775431861804223,0.0,0.0,0.0,0.7201834862385321,0.18975552968568102,0.0,0.0,0.8386454183266933,0.5930087390761548,0.03164883331184736,0.0,0.6918687589158345
fall2016-blackironhack-danzheng,0.2430203045685279,0.2337748344370861,0.0,0.0,0.0,0.2086906803887936,0.37085868830290736,0.0,0.0,0.21628498727735368,0.22234214786832163,0.09560956740377796,0.0,0.21985417835109367
fall2016-blackironhack-drewatk,0.5010482180293501,0.618798955613577,0.0,0.0,0.0,0.3716535433070866,0.09161490683229814,0.0,0.0,0.5594405594405595,0.30025445292620867,0.015341971249919423,0.0,0.3448773448773449
fall2016-blackironhack-sauravn,0.05040237187632359,0.04023718763235917,0.0,0.0,0.0,0.06681490893689115,0.2723422278695468,0.0,0.0,0.04542566709021601,0.08280389665396018,0.5948744168211159,0.0,0.07327403642524354
