,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.9606299212598425,0.8759920634920635,0.8759920634920635,0.9217821782178218,0.8446683459277917,0.051451255348765275,0.09623015873015874,0.8759920634920635,0.5967588179218303,0.8429054054054054,0.19243657252273816,0.8828125,0.09875311720698254
fall2016-blackironhack-kathy789,0.9606299212598425,1,0.8973577235772358,0.8973577235772358,0.9422492401215805,0.8260504201680672,0.05015981028972059,0.09857723577235772,0.8973577235772358,0.613880742913001,0.8195615514333895,0.1935171746492501,0.9059059059059059,0.09624975064831438
fall2016-blackironhack-thesoupgirl,0.8759920634920635,0.8973577235772358,1,1.0,0.9464094319399786,0.7426408746846089,0.04554598442255119,0.10985277463193659,1.0,0.673866090712743,0.7446988973706531,0.19374369323915236,0.9576547231270358,0.08660945918978248
fall2016-blackironhack-pptx,0.8759920634920635,0.8973577235772358,1.0,1,0.9464094319399786,0.7426408746846089,0.04554598442255119,0.10985277463193659,1.0,0.673866090712743,0.7446988973706531,0.19374369323915236,0.9576547231270358,0.08660945918978248
fall2016-blackironhack-analyst1001,0.9217821782178218,0.9422492401215805,0.9464094319399786,0.9464094319399786,1,0.7846930193439865,0.0479628674574523,0.10396570203644159,0.9464094319399786,0.639344262295082,0.7825719120135364,0.19485657764589515,0.9546413502109705,0.0912718204488778
fall2016-blackironhack-chriscoraggio,0.8446683459277917,0.8260504201680672,0.7426408746846089,0.7426408746846089,0.7846930193439865,1,0.06012674532433407,0.0815811606391926,0.7426408746846089,0.5126324368378158,0.8949478748997595,0.18808359270787017,0.7604340567612687,0.11625124626121636
fall2016-blackironhack-nathanamorin,0.051451255348765275,0.05015981028972059,0.04554598442255119,0.04554598442255119,0.0479628674574523,0.06012674532433407,1,0.005003352762160211,0.04554598442255119,0.03371134020618557,0.05886291070141106,0.07649455820910919,0.047454479806055605,0.49686815705046594
fall2016-blackironhack-cg505,0.09623015873015874,0.09857723577235772,0.10985277463193659,0.10985277463193659,0.10396570203644159,0.0815811606391926,0.005003352762160211,1,0.10985277463193659,0.1454272863568216,0.08078231292517007,0.063257065948856,0.10543478260869565,0.009592326139088728
fall2016-blackironhack-rkp7,0.8759920634920635,0.8973577235772358,1.0,1.0,0.9464094319399786,0.7426408746846089,0.04554598442255119,0.10985277463193659,1,0.673866090712743,0.7446988973706531,0.19374369323915236,0.9576547231270358,0.08660945918978248
fall2016-blackironhack-lennax,0.5967588179218303,0.613880742913001,0.673866090712743,0.673866090712743,0.639344262295082,0.5126324368378158,0.03371134020618557,0.1454272863568216,0.673866090712743,1,0.5240066225165563,0.15281501340482573,0.6496881496881497,0.065163157369524
fall2016-blackironhack-emmyzhang,0.8429054054054054,0.8195615514333895,0.7446988973706531,0.7446988973706531,0.7825719120135364,0.8949478748997595,0.05886291070141106,0.08078231292517007,0.7446988973706531,0.5240066225165563,1,0.19630796938316075,0.7760814249363868,0.11420029895366218
fall2016-blackironhack-danzheng,0.19243657252273816,0.1935171746492501,0.19374369323915236,0.19374369323915236,0.19485657764589515,0.18808359270787017,0.07649455820910919,0.063257065948856,0.19374369323915236,0.15281501340482573,0.19630796938316075,1,0.19790628115653042,0.14282872488561765
fall2016-blackironhack-drewatk,0.8828125,0.9059059059059059,0.9576547231270358,0.9576547231270358,0.9546413502109705,0.7604340567612687,0.047454479806055605,0.10543478260869565,0.9576547231270358,0.6496881496881497,0.7760814249363868,0.19790628115653042,1,0.09030133705847136
fall2016-blackironhack-sauravn,0.09875311720698254,0.09624975064831438,0.08660945918978248,0.08660945918978248,0.0912718204488778,0.11625124626121636,0.49686815705046594,0.009592326139088728,0.08660945918978248,0.065163157369524,0.11420029895366218,0.14282872488561765,0.09030133705847136,1
