,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,0.6645962732919255,0.7395577395577395,0.0,0.0,0.0,0.46636085626911317,0.1214230471771075,0.0,0.0,0.6747787610619469,0.37888198757763975,0.020554123711340206,0.0,0.4386459802538787
fall2016-blackironhack-kathy789,0.6115702479338843,0.7360406091370558,0.0,0.0,0.0,0.4231354642313546,0.11171240819482026,0.0,0.0,0.610989010989011,0.34572490706319703,0.019007731958762885,0.0,0.4008438818565401
fall2016-blackironhack-thesoupgirl,0.42348008385744235,0.5025773195876289,0.0,0.0,0.0,0.2930232558139535,0.0755813953488372,0.0,0.0,0.4170403587443946,0.24525916561314792,0.012891581797086502,0.0,0.2785714285714286
fall2016-blackironhack-pptx,0.42348008385744235,0.5025773195876289,0.0,0.0,0.0,0.2930232558139535,0.0755813953488372,0.0,0.0,0.4170403587443946,0.24525916561314792,0.012891581797086502,0.0,0.2785714285714286
fall2016-blackironhack-analyst1001,0.4479166666666667,0.5319693094629157,0.0,0.0,0.0,0.3117283950617284,0.0805265195509098,0.0,0.0,0.44320712694877507,0.2607052896725441,0.013726880195914158,0.0,0.2958748221906117
fall2016-blackironhack-chriscoraggio,0.7684021543985637,0.5734513274336284,0.0,0.0,0.0,0.6838995568685377,0.18728323699421964,0.0,0.0,0.7338262476894639,0.574390243902439,0.031751143169962,0.0,0.665742024965326
fall2016-blackironhack-nathanamorin,0.24055555555555555,0.19585898153329603,0.0,0.0,0.0,0.20484359233097882,0.2992196878751501,0.0,0.0,0.21242373821408764,0.2142515542802487,0.11083949823094243,0.0,0.21780208851317753
fall2016-blackironhack-cg505,0.20378151260504201,0.2454308093994778,0.0,0.0,0.0,0.14826498422712933,0.03650485436893204,0.0,0.0,0.21478060046189376,0.11548223350253807,0.006059043444630656,0.0,0.13525179856115108
fall2016-blackironhack-rkp7,0.42348008385744235,0.5025773195876289,0.0,0.0,0.0,0.2930232558139535,0.0755813953488372,0.0,0.0,0.4170403587443946,0.24525916561314792,0.012891581797086502,0.0,0.2785714285714286
fall2016-blackironhack-lennax,0.576551724137931,0.4381868131868132,0.0,0.0,0.0,0.8153846153846154,0.24337811900191939,0.0,0.0,0.614138438880707,0.6987104337631888,0.04226259502641412,0.0,0.8144192256341789
fall2016-blackironhack-emmyzhang,0.7896678966789668,0.5948905109489051,0.0,0.0,0.0,0.6163793103448276,0.17561349693251535,0.0,0.0,0.7887596899224806,0.5485436893203883,0.0311171240819482,0.0,0.5813333333333334
fall2016-blackironhack-danzheng,0.18083182640144665,0.18662420382165604,0.0,0.0,0.0,0.14953779227841218,0.26402743142144636,0.0,0.0,0.15111378687537627,0.16273100616016428,0.09497422680412371,0.0,0.16061899679829242
fall2016-blackironhack-drewatk,0.4793388429752066,0.5656565656565656,0.0,0.0,0.0,0.3216995447647951,0.08950019372336304,0.0,0.0,0.4543478260869565,0.2920353982300885,0.015211086045762165,0.0,0.32011331444759206
fall2016-blackironhack-sauravn,0.04984654460789502,0.040127051349920596,0.0,0.0,0.0,0.06534841916041027,0.2647089780023155,0.0,0.0,0.04487247327759551,0.08142978003384095,0.5921270894474927,0.0,0.07225219507034804
