,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.8499184339314845,0.3711151736745887,0.3711151736745887,0.40036563071297987,0.5,0.1244196843082637,0.1773308957952468,0.3711151736745887,0.562363238512035,0.47666971637694416,0.03202043604823858,0.418018018018018,0.053541273467765965
fall2016-blackironhack-kathy789,0.8499184339314845,1,0.34582623509369675,0.34582623509369675,0.3730834752981261,0.4981651376146789,0.13554987212276215,0.16524701873935263,0.34582623509369675,0.5700534759358289,0.47942754919499103,0.033598480351418734,0.40407470288624786,0.05782988871224165
fall2016-blackironhack-thesoupgirl,0.3711151736745887,0.34582623509369675,1,1.0,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.4423076923076923,1.0,0.2248587570621469,0.18470149253731344,0.01188495364868077,0.8381742738589212,0.020079522862823062
fall2016-blackironhack-pptx,0.3711151736745887,0.34582623509369675,1.0,1,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.4423076923076923,1.0,0.2248587570621469,0.18470149253731344,0.01188495364868077,0.8381742738589212,0.020079522862823062
fall2016-blackironhack-analyst1001,0.40036563071297987,0.3730834752981261,0.9269406392694064,0.9269406392694064,1,0.20936902485659656,0.05047685508257734,0.4107142857142857,0.9269406392694064,0.23873873873873874,0.19627906976744186,0.012655219535381143,0.8811475409836066,0.021365397992646327
fall2016-blackironhack-chriscoraggio,0.5,0.4981651376146789,0.19407265774378585,0.19407265774378585,0.20936902485659656,1,0.23480471458285185,0.09273422562141491,0.19407265774378585,0.7220732797140303,0.8832442067736186,0.060971265732605084,0.22476190476190477,0.10168650793650794
fall2016-blackironhack-nathanamorin,0.1244196843082637,0.13554987212276215,0.047242262043286014,0.047242262043286014,0.05047685508257734,0.23480471458285185,1,0.02257388875959972,0.047242262043286014,0.20055645722235102,0.23765574526995847,0.250414397347857,0.05560725919032108,0.3762822356437542
fall2016-blackironhack-cg505,0.1773308957952468,0.16524701873935263,0.4423076923076923,0.4423076923076923,0.4107142857142857,0.09273422562141491,0.02257388875959972,1,0.4423076923076923,0.11010215664018161,0.08886810102899906,0.005585928214879962,0.37551020408163266,0.009542743538767396
fall2016-blackironhack-rkp7,0.3711151736745887,0.34582623509369675,1.0,1.0,0.9269406392694064,0.19407265774378585,0.047242262043286014,0.4423076923076923,1,0.2248587570621469,0.18470149253731344,0.01188495364868077,0.8381742738589212,0.020079522862823062
fall2016-blackironhack-lennax,0.562363238512035,0.5700534759358289,0.2248587570621469,0.2248587570621469,0.23873873873873874,0.7220732797140303,0.20055645722235102,0.11010215664018161,0.2248587570621469,1,0.7178130511463845,0.050988306523416634,0.24832962138084633,0.08564056762925473
fall2016-blackironhack-emmyzhang,0.47666971637694416,0.47942754919499103,0.18470149253731344,0.18470149253731344,0.19627906976744186,0.8832442067736186,0.23765574526995847,0.08886810102899906,0.18470149253731344,0.7178130511463845,1,0.06272273699215966,0.2203548085901027,0.1047562307615927
fall2016-blackironhack-danzheng,0.03202043604823858,0.033598480351418734,0.01188495364868077,0.01188495364868077,0.012655219535381143,0.060971265732605084,0.250414397347857,0.005585928214879962,0.01188495364868077,0.050988306523416634,0.06272273699215966,1,0.014023411967437163,0.5641144984873168
fall2016-blackironhack-drewatk,0.418018018018018,0.40407470288624786,0.8381742738589212,0.8381742738589212,0.8811475409836066,0.22476190476190477,0.05560725919032108,0.37551020408163266,0.8381742738589212,0.24832962138084633,0.2203548085901027,0.014023411967437163,1,0.023655700228605508
fall2016-blackironhack-sauravn,0.053541273467765965,0.05782988871224165,0.020079522862823062,0.020079522862823062,0.021365397992646327,0.10168650793650794,0.3762822356437542,0.009542743538767396,0.020079522862823062,0.08564056762925473,0.1047562307615927,0.5641144984873168,0.023655700228605508,1
