,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.9898270600203459,0.9056410256410257,0.9056410256410257,0.9549180327868853,0.5533484676503972,0.04991234402392492,0.09538461538461539,0.9056410256410257,0.4329268292682927,0.898886827458256,0.20214395099540583,0.9258130081300813,0.03468886754189348
fall2016-blackironhack-kathy789,0.9898270600203459,1,0.9001019367991845,0.9001019367991845,0.9510703363914373,0.5567536889897844,0.05016756896107244,0.09480122324159021,0.9001019367991845,0.4303030303030303,0.9044526901669759,0.20336391437308868,0.9279918864097363,0.034902337495997436
fall2016-blackironhack-thesoupgirl,0.9056410256410257,0.9001019367991845,1,1.0,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1.0,0.47098214285714285,0.8236940298507462,0.2050053248136315,0.9597826086956521,0.031415661578966095
fall2016-blackironhack-pptx,0.9056410256410257,0.9001019367991845,1.0,1,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1.0,0.47098214285714285,0.8236940298507462,0.2050053248136315,0.9597826086956521,0.031415661578966095
fall2016-blackironhack-analyst1001,0.9549180327868853,0.9510703363914373,0.9464094319399786,0.9464094319399786,1,0.5295119182746879,0.04807097173509387,0.09967845659163987,0.9464094319399786,0.45068928950159065,0.8685927306616962,0.2059436913451512,0.9691817215727949,0.03319457786316576
fall2016-blackironhack-chriscoraggio,0.5533484676503972,0.5567536889897844,0.5011350737797957,0.5011350737797957,0.5295119182746879,1,0.08987374388044318,0.05278093076049943,0.5011350737797957,0.24405436013590034,0.6083995459704881,0.18925056775170326,0.5221339387060159,0.06268900985519621
fall2016-blackironhack-nathanamorin,0.04991234402392492,0.05016756896107244,0.04554598442255119,0.04554598442255119,0.04807097173509387,0.08987374388044318,1,0.004797028936916491,0.04554598442255119,0.022015983500902295,0.055022689768976896,0.07118171970908341,0.047454479806055605,0.6897570000355783
fall2016-blackironhack-cg505,0.09538461538461539,0.09480122324159021,0.10532276330690826,0.10532276330690826,0.09967845659163987,0.05278093076049943,0.004797028936916491,1,0.10532276330690826,0.21379310344827587,0.08675373134328358,0.0650759219088937,0.10108695652173913,0.003308784288611378
fall2016-blackironhack-rkp7,0.9056410256410257,0.9001019367991845,1.0,1.0,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1,0.47098214285714285,0.8236940298507462,0.2050053248136315,0.9597826086956521,0.031415661578966095
fall2016-blackironhack-lennax,0.4329268292682927,0.4303030303030303,0.47098214285714285,0.47098214285714285,0.45068928950159065,0.24405436013590034,0.022015983500902295,0.21379310344827587,0.47098214285714285,1,0.3915050784856879,0.15900383141762453,0.453862660944206,0.0154404440017077
fall2016-blackironhack-emmyzhang,0.898886827458256,0.9044526901669759,0.8236940298507462,0.8236940298507462,0.8685927306616962,0.6083995459704881,0.055022689768976896,0.08675373134328358,0.8236940298507462,0.3915050784856879,1,0.2019607843137255,0.8582089552238806,0.03813996513324083
fall2016-blackironhack-danzheng,0.20214395099540583,0.20336391437308868,0.2050053248136315,0.2050053248136315,0.2059436913451512,0.18925056775170326,0.07118171970908341,0.0650759219088937,0.2050053248136315,0.15900383141762453,0.2019607843137255,1,0.2092534174553102,0.04909808944391077
fall2016-blackironhack-drewatk,0.9258130081300813,0.9279918864097363,0.9597826086956521,0.9597826086956521,0.9691817215727949,0.5221339387060159,0.047454479806055605,0.10108695652173913,0.9597826086956521,0.453862660944206,0.8582089552238806,0.2092534174553102,1,0.03273205962927385
fall2016-blackironhack-sauravn,0.03468886754189348,0.034902337495997436,0.031415661578966095,0.031415661578966095,0.03319457786316576,0.06268900985519621,0.6897570000355783,0.003308784288611378,0.031415661578966095,0.0154404440017077,0.03813996513324083,0.04909808944391077,0.03273205962927385,1
