,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,0.16497175141242937,0.12641083521444696,0.0,0.0,0.3413566739606127,0.06440677966101695,0.0,0.0,0.0,0.20348698352042036,0.0,0.4384656366542355,0.0,0.005489211182325113
fall2016-blackironhack-kathy789,0.11523283346487766,0.08918705603788477,0.0,0.0,0.24554608830364058,0.04498816101026046,0.0,0.0,0.0,0.2888730385164051,0.0,0.5684478371501273,0.0,0.007863932214769272
fall2016-blackironhack-thesoupgirl,0.16534541336353342,0.12669683257918551,0.0,0.0,0.34210526315789475,0.06455266138165346,0.0,0.0,0.0,0.2058893943021307,0.0,0.4412393162393162,0.0,0.005483028720626632
fall2016-blackironhack-pptx,0.16534541336353342,0.12669683257918551,0.0,0.0,0.34210526315789475,0.06455266138165346,0.0,0.0,0.0,0.2058893943021307,0.0,0.4412393162393162,0.0,0.005483028720626632
fall2016-blackironhack-analyst1001,0.15732758620689655,0.12055974165769645,0.0,0.0,0.32601880877742945,0.061422413793103446,0.0,0.0,0.0,0.2154986845252332,0.0,0.45981905268759976,0.0,0.005756522712155215
fall2016-blackironhack-chriscoraggio,0.08458864426419467,0.06485234510712218,0.0,0.0,0.18181818181818182,0.03302433371958285,0.0,0.0,0.0,0.39634291142246497,0.0,0.8103271983640081,0.0,0.0107047611943082
fall2016-blackironhack-nathanamorin,0.006658457609340083,0.005107624954396206,0.0,0.0,0.015366376362226984,0.002599534820084827,0.0,0.0,0.0,0.1864167766001001,0.0,0.08267590861416389,0.0,0.1359517742837611
fall2016-blackironhack-cg505,0.5986842105263158,0.75,0.0,0.0,0.27696793002915454,0.5247524752475248,0.0,0.0,0.0,0.02285851780558229,0.0,0.05054945054945055,0.0,0.0005967922417008579
fall2016-blackironhack-rkp7,0.16534541336353342,0.12669683257918551,0.0,0.0,0.34210526315789475,0.06455266138165346,0.0,0.0,0.0,0.2058893943021307,0.0,0.4412393162393162,0.0,0.005483028720626632
fall2016-blackironhack-lennax,0.15134529147982062,0.1282633371169126,0.0,0.0,0.3592880978865406,0.06469920544835414,0.0,0.0,0.0,0.2077236747421444,0.0,0.44017094017094016,0.0,0.005433093382069549
fall2016-blackironhack-emmyzhang,0.08613569321533923,0.0660377358490566,0.0,0.0,0.1850989522700815,0.033628318584070796,0.0,0.0,0.0,0.3929507025482258,0.0,0.7871690427698574,0.0,0.010537178522805687
fall2016-blackironhack-danzheng,0.008677563150074294,0.006656365149173897,0.0,0.0,0.019964349376114084,0.003387815750371471,0.0,0.0,0.0,0.2446013289036545,0.0,0.10787518573551264,0.0,0.1013220773908031
fall2016-blackironhack-drewatk,0.15869565217391304,0.12160694896851248,0.0,0.0,0.3287671232876712,0.06195652173913044,0.0,0.0,0.0,0.2144566778362853,0.0,0.4501590668080594,0.0,0.005713042397115504
fall2016-blackironhack-sauravn,0.013745057427979665,0.010543161065612351,0.0,0.0,0.03161757786769549,0.005366221050649595,0.0,0.0,0.0,0.37848679914171096,0.0,0.16691686995683994,0.0,0.06601973132082979
