,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.8809523809523809,0.6189024390243902,0.6189024390243902,0.6676829268292683,0.6379647749510763,0.1799660441426146,0.29573170731707316,0.6189024390243902,0.46755162241887904,0.6309523809523809,0.1557115507338864,0.6511627906976745,0.03429297205757832
fall2016-blackironhack-kathy789,0.8809523809523809,1,0.6677631578947368,0.6677631578947368,0.7203947368421053,0.5941176470588235,0.16572398190045248,0.3190789473684211,0.6677631578947368,0.43215339233038347,0.5770750988142292,0.15663430420711974,0.7053291536050157,0.03164356016509683
fall2016-blackironhack-thesoupgirl,0.6189024390243902,0.6677631578947368,1,1.0,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.4423076923076923,1.0,0.29464285714285715,0.3967935871743487,0.13382649630127774,0.8381742738589212,0.021386977236633138
fall2016-blackironhack-pptx,0.6189024390243902,0.6677631578947368,1.0,1,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.4423076923076923,1.0,0.29464285714285715,0.3967935871743487,0.13382649630127774,0.8381742738589212,0.021386977236633138
fall2016-blackironhack-analyst1001,0.6676829268292683,0.7203947368421053,0.9269406392694064,0.9269406392694064,1,0.4302554027504912,0.12336554860716316,0.4107142857142857,0.9269406392694064,0.3125925925925926,0.4203187250996016,0.14228187919463087,0.8811475409836066,0.02275613886536833
fall2016-blackironhack-chriscoraggio,0.6379647749510763,0.5941176470588235,0.3988212180746562,0.3988212180746562,0.4302554027504912,1,0.21436227224008575,0.1905697445972495,0.3988212180746562,0.6945244956772334,0.7689594356261023,0.15344528083381587,0.44594594594594594,0.05289326139849783
fall2016-blackironhack-nathanamorin,0.1799660441426146,0.16572398190045248,0.11553784860557768,0.11553784860557768,0.12336554860716316,0.21436227224008575,1,0.05520774046670461,0.11553784860557768,0.212,0.2233695652173913,0.8388195232690124,0.13530415008527572,0.1742320998008177
fall2016-blackironhack-cg505,0.29573170731707316,0.3190789473684211,0.4423076923076923,0.4423076923076923,0.4107142857142857,0.1905697445972495,0.05520774046670461,1,0.4423076923076923,0.1454272863568216,0.19153225806451613,0.063257065948856,0.37551020408163266,0.010164107993647432
fall2016-blackironhack-rkp7,0.6189024390243902,0.6677631578947368,1.0,1.0,0.9269406392694064,0.3988212180746562,0.11553784860557768,0.4423076923076923,1,0.29464285714285715,0.3967935871743487,0.13382649630127774,0.8381742738589212,0.021386977236633138
fall2016-blackironhack-lennax,0.46755162241887904,0.43215339233038347,0.29464285714285715,0.29464285714285715,0.3125925925925926,0.6945244956772334,0.212,0.1454272863568216,0.29464285714285715,1,0.6013793103448276,0.15281501340482573,0.32215743440233235,0.06904208077817721
fall2016-blackironhack-emmyzhang,0.6309523809523809,0.5770750988142292,0.3967935871743487,0.3967935871743487,0.4203187250996016,0.7689594356261023,0.2233695652173913,0.19153225806451613,0.3967935871743487,0.6013793103448276,1,0.16431095406360424,0.4709418837675351,0.050861795495400236
fall2016-blackironhack-danzheng,0.1557115507338864,0.15663430420711974,0.13382649630127774,0.13382649630127774,0.14228187919463087,0.15344528083381587,0.8388195232690124,0.063257065948856,0.13382649630127774,0.15281501340482573,0.16431095406360424,1,0.15715245130960376,0.15069502948609942
fall2016-blackironhack-drewatk,0.6511627906976745,0.7053291536050157,0.8381742738589212,0.8381742738589212,0.8811475409836066,0.44594594594594594,0.13530415008527572,0.37551020408163266,0.8381742738589212,0.32215743440233235,0.4709418837675351,0.15715245130960376,1,0.025195850095278426
fall2016-blackironhack-sauravn,0.03429297205757832,0.03164356016509683,0.021386977236633138,0.021386977236633138,0.02275613886536833,0.05289326139849783,0.1742320998008177,0.010164107993647432,0.021386977236633138,0.06904208077817721,0.050861795495400236,0.15069502948609942,0.025195850095278426,1
