,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,0.15593220338983052,0.09491525423728814,0.0,0.0,0.0,0.3559322033898305,0.0,0.09830508474576272,0.0,0.5051724137931034,0.8515151515151516,0.52,0.0,0.03331074977416441
fall2016-blackironhack-kathy789,0.15282392026578073,0.09302325581395349,0.0,0.0,0.0,0.3488372093023256,0.0,0.09634551495016612,0.0,0.5155172413793103,0.8696969696969697,0.5298013245033113,0.0,0.03398825654923216
fall2016-blackironhack-thesoupgirl,0.22058823529411764,0.13793103448275862,0.0,0.0,0.0,0.47368421052631576,0.0,0.14285714285714285,0.0,0.35121107266435986,0.621875,0.7089201877934272,0.0,0.022922312556458897
fall2016-blackironhack-pptx,0.22058823529411764,0.13793103448275862,0.0,0.0,0.0,0.47368421052631576,0.0,0.14285714285714285,0.0,0.35121107266435986,0.621875,0.7089201877934272,0.0,0.022922312556458897
fall2016-blackironhack-analyst1001,0.20454545454545456,0.1278538812785388,0.0,0.0,0.0,0.44,0.0,0.1324200913242009,0.0,0.3765112262521589,0.6614906832298136,0.6593886462882096,0.0,0.0247289972899729
fall2016-blackironhack-chriscoraggio,0.04251386321626617,0.025878003696857672,0.0,0.0,0.0,0.09704251386321626,0.0,0.026802218114602587,0.0,0.5145985401459854,0.2837465564738292,0.1487985212569316,0.0,0.1216704288939052
fall2016-blackironhack-nathanamorin,0.025597269624573378,0.01593625498007968,0.0,0.0,0.0,0.05615428247305729,0.0,0.016505406943653957,0.0,0.27945205479452057,0.1731748726655348,0.09101251422070535,0.0,0.19839656729900632
fall2016-blackironhack-cg505,0.4631578947368421,0.3010752688172043,0.0,0.0,0.0,0.7522123893805309,0.0,0.3118279569892473,0.0,0.16089965397923875,0.29430379746835444,0.5487804878048781,0.0,0.010501355013550135
fall2016-blackironhack-rkp7,0.22058823529411764,0.13793103448275862,0.0,0.0,0.0,0.47368421052631576,0.0,0.14285714285714285,0.0,0.35121107266435986,0.621875,0.7089201877934272,0.0,0.022922312556458897
fall2016-blackironhack-lennax,0.10574712643678161,0.06436781609195402,0.0,0.0,0.0,0.2328767123287671,0.0,0.06666666666666667,0.0,0.7198641765704584,0.5944798301486199,0.3607305936073059,0.0,0.04817238267148014
fall2016-blackironhack-emmyzhang,0.11734693877551021,0.07142857142857142,0.0,0.0,0.0,0.26463104325699743,0.0,0.07397959183673469,0.0,0.6782006920415224,0.7352941176470589,0.4107142857142857,0.0,0.044263775971093045
fall2016-blackironhack-danzheng,0.03258508327299059,0.01955104996379435,0.0,0.0,0.0,0.07220216606498195,0.0,0.021014492753623187,0.0,0.17456508698260348,0.18518518518518517,0.11666666666666667,0.0,0.15582655826558264
fall2016-blackironhack-drewatk,0.18672199170124482,0.11666666666666667,0.0,0.0,0.0,0.4024390243902439,0.0,0.12083333333333333,0.0,0.41522491349480967,0.7375,0.6639004149377593,0.0,0.02710027100271003
fall2016-blackironhack-sauravn,0.0030957668752944344,0.0018843798371357427,0.0,0.0,0.0,0.007066424389259035,0.0,0.0019516791170334478,0.0,0.038898983780873544,0.02126657244767481,0.01083518406353052,0.0,0.5890511927097293
