,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,0.16497175141242937,0.12768361581920903,0.0,0.0,0.38531073446327685,0.06440677966101695,0.0,0.0,0.0,0.21304766490129995,0.0,0.4762165117550574,0.0,0.005501712680048987
fall2016-blackironhack-kathy789,0.11523283346487766,0.08918705603788477,0.0,0.0,0.2691397000789266,0.04498816101026046,0.0,0.0,0.0,0.29875419262098707,0.0,0.6560988715744224,0.0,0.007876463237991035
fall2016-blackironhack-thesoupgirl,0.16534541336353342,0.12797281993204984,0.0,0.0,0.38618346545866367,0.06455266138165346,0.0,0.0,0.0,0.21256620125180548,0.0,0.4759299781181619,0.0,0.005489279431054526
fall2016-blackironhack-pptx,0.16534541336353342,0.12797281993204984,0.0,0.0,0.38618346545866367,0.06455266138165346,0.0,0.0,0.0,0.21256620125180548,0.0,0.4759299781181619,0.0,0.005489279431054526
fall2016-blackironhack-analyst1001,0.15732758620689655,0.12176724137931035,0.0,0.0,0.36745689655172414,0.061422413793103446,0.0,0.0,0.0,0.2233991333654309,0.0,0.4972707423580786,0.0,0.005769027533429898
fall2016-blackironhack-chriscoraggio,0.08458864426419467,0.06546929316338354,0.0,0.0,0.19756662804171496,0.03302433371958285,0.0,0.0,0.0,0.4131218457101658,0.0,0.911987041036717,0.0,0.010729893882219833
fall2016-blackironhack-nathanamorin,0.006658457609340083,0.005153463766133078,0.0,0.0,0.015551603046472386,0.002599534820084827,0.0,0.0,0.0,0.18906720160481444,0.0,0.08277466137638528,0.0,0.13631192535077305
fall2016-blackironhack-cg505,0.6308724832214765,0.8260869565217391,0.0,0.0,0.2844574780058651,0.5555555555555556,0.0,0.0,0.0,0.023350987000481462,0.0,0.0517051705170517,0.0,0.0006030125762313579
fall2016-blackironhack-rkp7,0.16534541336353342,0.12797281993204984,0.0,0.0,0.38618346545866367,0.06455266138165346,0.0,0.0,0.0,0.21256620125180548,0.0,0.4759299781181619,0.0,0.005489279431054526
fall2016-blackironhack-lennax,0.16572077185017026,0.1282633371169126,0.0,0.0,0.3870601589103292,0.06469920544835414,0.0,0.0,0.0,0.2106275547006492,0.0,0.45966432051976175,0.0,0.005476846182060065
fall2016-blackironhack-emmyzhang,0.08613569321533923,0.06666666666666667,0.0,0.0,0.20117994100294986,0.033628318584070796,0.0,0.0,0.0,0.40702429636757276,0.0,0.903470715835141,0.0,0.010537178522805687
fall2016-blackironhack-danzheng,0.008677563150074294,0.0067161961367013375,0.0,0.0,0.020206822774277905,0.003387815750371471,0.0,0.0,0.0,0.24556195452116605,0.0,0.10787518573551264,0.0,0.10459470716590306
fall2016-blackironhack-drewatk,0.15869565217391304,0.12282608695652174,0.0,0.0,0.3706521739130435,0.06195652173913044,0.0,0.0,0.0,0.22147327876745307,0.0,0.4953526517222526,0.0,0.005719294537452054
fall2016-blackironhack-sauravn,0.013745057427979665,0.010638297872340425,0.0,0.0,0.032103182074938806,0.005366221050649595,0.0,0.0,0.0,0.3904206267055613,0.0,0.17087177556015817,0.0,0.0660329854095823
