,fall2016-blackironhack-saul97,fall2016-blackironhack-kathy789,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-pptx,fall2016-blackironhack-analyst1001,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-cg505,fall2016-blackironhack-rkp7,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-danzheng,fall2016-blackironhack-drewatk,fall2016-blackironhack-sauravn
fall2016-blackironhack-saul97,1,0.9817629179331308,0.9056410256410257,0.9056410256410257,0.9529170931422722,0.5515873015873016,0.04974996133422694,0.09538461538461539,0.9056410256410257,0.4001986097318769,0.8866359447004608,0.16181549087321165,0.9122098890010091,0.03450483779169038
fall2016-blackironhack-kathy789,0.9817629179331308,1,0.9001019367991845,0.9001019367991845,0.9451219512195121,0.5558706749858197,0.05000515517063615,0.09480122324159021,0.9001019367991845,0.401980198019802,0.8886844526218951,0.16248153618906944,0.9086345381526104,0.03475507808331258
fall2016-blackironhack-thesoupgirl,0.9056410256410257,0.9001019367991845,1,1.0,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1.0,0.4357298474945534,0.8152274837511606,0.16170431211498973,0.9576547231270358,0.03137896684218016
fall2016-blackironhack-pptx,0.9056410256410257,0.9001019367991845,1.0,1,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1.0,0.4357298474945534,0.8152274837511606,0.16170431211498973,0.9576547231270358,0.03137896684218016
fall2016-blackironhack-analyst1001,0.9529170931422722,0.9451219512195121,0.9464094319399786,0.9464094319399786,1,0.5295119182746879,0.0479628674574523,0.09967845659163987,0.9464094319399786,0.41761658031088084,0.8564814814814815,0.16348088531187122,0.9546413502109705,0.03304756145281207
fall2016-blackironhack-chriscoraggio,0.5515873015873016,0.5558706749858197,0.5011350737797957,0.5011350737797957,0.5295119182746879,1,0.08908800659148257,0.05278093076049943,0.5011350737797957,0.22943480693900392,0.5993227990970654,0.1598375784422296,0.5186862967157417,0.0623488405178546
fall2016-blackironhack-nathanamorin,0.04974996133422694,0.05000515517063615,0.04554598442255119,0.04554598442255119,0.0479628674574523,0.08908800659148257,1,0.004797028936916491,0.04554598442255119,0.02159459877338556,0.0548594998711008,0.07118171970908341,0.047454479806055605,0.6826330333734855
fall2016-blackironhack-cg505,0.09538461538461539,0.09480122324159021,0.10532276330690826,0.10532276330690826,0.09967845659163987,0.05278093076049943,0.004797028936916491,1,0.10532276330690826,0.21379310344827587,0.08472998137802606,0.0650759219088937,0.10108695652173913,0.003273089511882738
fall2016-blackironhack-rkp7,0.9056410256410257,0.9001019367991845,1.0,1.0,0.9464094319399786,0.5011350737797957,0.04554598442255119,0.10532276330690826,1,0.4357298474945534,0.8152274837511606,0.16170431211498973,0.9576547231270358,0.03137896684218016
fall2016-blackironhack-lennax,0.4001986097318769,0.401980198019802,0.4357298474945534,0.4357298474945534,0.41761658031088084,0.22943480693900392,0.02159459877338556,0.21379310344827587,0.4357298474945534,1,0.3601083032490975,0.1033434650455927,0.42033542976939203,0.014826666666666667
fall2016-blackironhack-emmyzhang,0.8866359447004608,0.8886844526218951,0.8152274837511606,0.8152274837511606,0.8564814814814815,0.5993227990970654,0.0548594998711008,0.08472998137802606,0.8152274837511606,0.3601083032490975,1,0.16429249762583095,0.8461538461538461,0.038029171113482745
fall2016-blackironhack-danzheng,0.16181549087321165,0.16248153618906944,0.16170431211498973,0.16170431211498973,0.16348088531187122,0.1598375784422296,0.07118171970908341,0.0650759219088937,0.16170431211498973,0.1033434650455927,0.16429249762583095,1,0.1663286004056795,0.04872497065832059
fall2016-blackironhack-drewatk,0.9122098890010091,0.9086345381526104,0.9576547231270358,0.9576547231270358,0.9546413502109705,0.5186862967157417,0.047454479806055605,0.10108695652173913,0.9576547231270358,0.42033542976939203,0.8461538461538461,0.1663286004056795,1,0.03269531805891561
fall2016-blackironhack-sauravn,0.03450483779169038,0.03475507808331258,0.03137896684218016,0.03137896684218016,0.03304756145281207,0.0623488405178546,0.6826330333734855,0.003273089511882738,0.03137896684218016,0.014826666666666667,0.038029171113482745,0.04872497065832059,0.03269531805891561,1
