,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,1,0.8301886792452831,0.18923766816143497,0.9234234234234234,0.23922902494331066,0.9620853080568721,0.5400516795865633,0.5024038461538461,0.9620853080568721,0.2949438202247191,0.4306122448979592,0.9414414414414415,0.2630922693266833,0.016685294587258502,0.10754332313965341,0.3147590361445783,0.9620853080568721,0.7013422818791947,0.8045977011494253,0.07167119565217392,0.6777251184834123,0.9620853080568721,0.9414414414414415,0.9620853080568721,0.082842559874362,0.7617328519855595,0.4783599088838269,0.07864330972791651,0.6371951219512195,0.6986754966887417,0.07867263236390754
fall2016-goldironhack-ditton,0.8301886792452831,1,0.15874439461883408,0.8194444444444444,0.20068027210884354,0.8627450980392157,0.4597402597402597,0.427536231884058,0.8627450980392157,0.2489451476793249,0.36122448979591837,0.8045454545454546,0.22069825436408977,0.014132864899393164,0.09021406727828746,0.2673716012084592,0.8627450980392157,0.597972972972973,0.6807692307692308,0.060122282608695655,0.807909604519774,0.8627450980392157,0.8045454545454546,0.8627450980392157,0.06949352179034157,0.6389891696750902,0.3977272727272727,0.0659709280655982,0.5429447852760736,0.5860927152317881,0.06599552572706935
fall2016-goldironhack-zhao719,0.18923766816143497,0.15874439461883408,1,0.1937219730941704,0.6781512605042017,0.18206278026905828,0.3452914798206278,0.3318815331010453,0.18206278026905828,0.6376681614349776,0.43559928443649376,0.19730941704035873,0.40131578947368424,0.08478485643839974,0.35312225153913807,0.5937219730941704,0.18206278026905828,0.26547085201793724,0.23318385650224216,0.3303834808259587,0.12825112107623318,0.18206278026905828,0.19730941704035873,0.18206278026905828,0.4193798449612403,0.24619516562220234,0.3816725978647687,0.4035476718403548,0.2854594112399643,0.26857654431512984,0.3369718309859155
fall2016-goldironhack-jwbalazs,0.9234234234234234,0.8194444444444444,0.1937219730941704,1,0.24489795918367346,0.9308755760368663,0.5489690721649485,0.5107913669064749,0.9308755760368663,0.30014025245441794,0.44081632653061226,0.8793103448275862,0.26932668329177056,0.017003272930470183,0.11009174311926606,0.32030075187969925,0.9308755760368663,0.6897689768976898,0.8098859315589354,0.07336956521739131,0.6620370370370371,0.9308755760368663,0.9039301310043668,0.9308755760368663,0.08480565371024736,0.779783393501805,0.4863636363636364,0.08050689526649273,0.6474164133738601,0.7152317880794702,0.08053691275167785
fall2016-goldironhack-tang227,0.23922902494331066,0.20068027210884354,0.6781512605042017,0.24489795918367346,1,0.23015873015873015,0.4365079365079365,0.46938775510204084,0.23015873015873015,0.8061224489795918,0.5278396436525612,0.2494331065759637,0.5309090909090909,0.06974146185764443,0.4385432473444613,0.7505668934240363,0.23015873015873015,0.3235955056179775,0.2845894263217098,0.29959239130434784,0.1621315192743764,0.23015873015873015,0.2494331065759637,0.23015873015873015,0.3462897526501767,0.31405895691609975,0.49490373725934317,0.3282414307004471,0.36961451247165533,0.3424036281179138,0.3263863044287309
fall2016-goldironhack-ssandeep,0.9620853080568721,0.8627450980392157,0.18206278026905828,0.9308755760368663,0.23015873015873015,1,0.5272727272727272,0.49033816425120774,1.0,0.28551336146272854,0.4142857142857143,0.9227272727272727,0.25311720698254364,0.01620887895241137,0.1034658511722732,0.3066465256797583,1.0,0.6858108108108109,0.7739463601532567,0.06895380434782608,0.7044334975369458,1.0,0.9227272727272727,1.0,0.07970160973694543,0.7328519855595668,0.4601366742596811,0.07566157286619456,0.6226993865030674,0.6721854304635762,0.07568978374347501
fall2016-goldironhack-steven91,0.5400516795865633,0.4597402597402597,0.3452914798206278,0.5489690721649485,0.4365079365079365,0.5272727272727272,1,0.8711943793911007,0.5272727272727272,0.5350140056022409,0.7857142857142857,0.5714285714285714,0.4800498753117207,0.030740977323538806,0.1962283384301733,0.5768072289156626,0.5272727272727272,0.732824427480916,0.6287878787878788,0.13077445652173914,0.37142857142857144,0.5272727272727272,0.5714285714285714,0.5272727272727272,0.15115822536317236,0.6717171717171717,0.8619909502262444,0.14307004470938897,0.8,0.7089552238805971,0.1435495898583147
fall2016-goldironhack-mingranli,0.5024038461538461,0.427536231884058,0.3318815331010453,0.5107913669064749,0.46938775510204084,0.49033816425120774,0.8711943793911007,1,0.49033816425120774,0.5060240963855421,0.7384615384615385,0.5277108433734939,0.4597839135654262,0.033056531459597575,0.20854526958290945,0.5371428571428571,0.49033816425120774,0.6745283018867925,0.5784543325526932,0.140625,0.34541062801932365,0.49033816425120774,0.5277108433734939,0.49033816425120774,0.1625441696113074,0.6335697399527187,0.8362068965517241,0.15430488259411107,0.766109785202864,0.6966824644549763,0.15436241610738255
fall2016-goldironhack-yifeitai,0.9620853080568721,0.8627450980392157,0.18206278026905828,0.9308755760368663,0.23015873015873015,1.0,0.5272727272727272,0.49033816425120774,1,0.28551336146272854,0.4142857142857143,0.9227272727272727,0.25311720698254364,0.01620887895241137,0.1034658511722732,0.3066465256797583,1.0,0.6858108108108109,0.7739463601532567,0.06895380434782608,0.7044334975369458,1.0,0.9227272727272727,1.0,0.07970160973694543,0.7328519855595668,0.4601366742596811,0.07566157286619456,0.6226993865030674,0.6721854304635762,0.07568978374347501
fall2016-goldironhack-beichhor,0.2949438202247191,0.2489451476793249,0.6376681614349776,0.30014025245441794,0.8061224489795918,0.28551336146272854,0.5350140056022409,0.5060240963855421,0.28551336146272854,1,0.6185983827493261,0.30758426966292135,0.4789833822091887,0.056686626746506985,0.3623853211009174,0.8990318118948825,0.28551336146272854,0.39667128987517336,0.343015214384509,0.24150815217391305,0.2011251758087201,0.28551336146272854,0.30758426966292135,0.28551336146272854,0.2791519434628975,0.3665283540802213,0.5718194254445964,0.26500186358553857,0.43828016643550627,0.40110650069156295,0.2651006711409396
