,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,1,0.7880184331797235,0.16812749003984065,0.9026548672566371,0.23809523809523808,0.9620853080568721,0.5277777777777778,0.48104265402843605,0.9620853080568721,0.2127659574468085,0.4161616161616162,0.9372197309417041,0.23232323232323232,0.007279186402897743,0.07849829351535836,0.31666666666666665,0.9620853080568721,0.7013422818791947,0.5,0.07077856420626896,0.18788958147818344,0.9620853080568721,0.9414414414414415,0.9620853080568721,0.07902621722846442,0.7827715355805244,0.016613672496025435,0.0724387719903415,0.44136460554371004,0.05697770437654831,0.07865168539325842
fall2016-goldironhack-ditton,0.7880184331797235,1,0.1374106433677522,0.7837837837837838,0.19683257918552036,0.8181818181818182,0.44191919191919193,0.40714285714285714,0.8181818181818182,0.1771255060728745,0.3474747474747475,0.7610619469026548,0.1941638608305275,0.006059972834604534,0.06520090978013647,0.26132930513595165,0.8181818181818182,0.5819397993311036,0.4228855721393035,0.05931917762049208,0.15452930728241562,0.8181818181818182,0.7566371681415929,0.8181818181818182,0.0654940119760479,0.6309963099630996,0.013830379143152372,0.0603448275862069,0.36886993603411516,0.04819608923161663,0.06631697264893219
fall2016-goldironhack-zhao719,0.16812749003984065,0.1374106433677522,1,0.1735668789808917,0.5591240875912409,0.16175298804780877,0.30976965845909454,0.28089025326170375,0.16175298804780877,0.702887537993921,0.3675548589341693,0.17422434367541767,0.36172917991099807,0.04139153402377146,0.4320441988950276,0.5134493670886076,0.16175298804780877,0.22511848341232227,0.30023640661938533,0.15993404781533388,0.7107913669064748,0.16175298804780877,0.1724960254372019,0.16175298804780877,0.4330047462577583,0.21115537848605578,0.09343134930045056,0.39973036737445233,0.3500784929356358,0.22898842476094616,0.30019880715705766
fall2016-goldironhack-jwbalazs,0.9026548672566371,0.7837837837837838,0.1735668789808917,1,0.2471655328798186,0.9095022624434389,0.5363408521303258,0.49292452830188677,0.9095022624434389,0.22087132725430597,0.42943548387096775,0.864406779661017,0.24130190796857465,0.007487636692902417,0.08112206216830932,0.318796992481203,0.9095022624434389,0.6885245901639344,0.5123152709359606,0.07275176827214551,0.19182948490230906,0.9095022624434389,0.8841201716738197,0.9095022624434389,0.08202247191011236,0.7224199288256228,0.01724960254372019,0.07556935817805382,0.45222929936305734,0.05888827738029719,0.08205320344698389
fall2016-goldironhack-tang227,0.23809523809523808,0.19683257918552036,0.5591240875912409,0.2471655328798186,1,0.2290249433106576,0.43258426966292135,0.40303358613217766,0.2290249433106576,0.6865401987353207,0.5099118942731278,0.24660633484162897,0.5059625212947189,0.030004525044380243,0.30438010393466963,0.7214765100671141,0.2290249433106576,0.31508379888268156,0.40994475138121544,0.19993761696818466,0.6603148301574151,0.2290249433106576,0.2440677966101695,0.2290249433106576,0.31860378759747493,0.29491525423728815,0.06927782632875189,0.29152426520847574,0.49888641425389757,0.22888283378746593,0.318232454511697
fall2016-goldironhack-ssandeep,0.9620853080568721,0.8181818181818182,0.16175298804780877,0.9095022624434389,0.2290249433106576,1,0.5152284263959391,0.46904761904761905,1.0,0.20466058763931105,0.4,0.918552036199095,0.22609673790776152,0.007070707070707071,0.076280834914611,0.30851063829787234,1.0,0.6858108108108109,0.48756218905472637,0.06808223795079205,0.18076580587711488,1.0,0.9227272727272727,1.0,0.07602996254681647,0.7660377358490567,0.015977742448330685,0.06967919972404277,0.430406852248394,0.05535665106031396,0.07605844885724991
fall2016-goldironhack-steven91,0.5277777777777778,0.44191919191919193,0.30976965845909454,0.5363408521303258,0.43258426966292135,0.5152284263959391,1,0.7603485838779956,0.5152284263959391,0.3813813813813814,0.7470355731225297,0.5491183879093199,0.4280936454849498,0.013546926693365836,0.14572293716881152,0.5772113943028486,0.5152284263959391,0.687041564792176,0.8741092636579573,0.12979152656355078,0.3460514640638864,0.5152284263959391,0.5465994962216625,0.5152284263959391,0.14584891548242335,0.6725888324873096,0.030587113688726464,0.1324389404884761,0.7638603696098563,0.10643564356435643,0.1476208317721993
fall2016-goldironhack-mingranli,0.48104265402843605,0.40714285714285714,0.28089025326170375,0.49292452830188677,0.40303358613217766,0.46904761904761905,0.7603485838779956,1,0.46904761904761905,0.35790494665373423,0.6834264432029795,0.5011820330969267,0.38110403397027603,0.014384730591062659,0.14419827262485918,0.48066298342541436,0.46904761904761905,0.6173120728929385,0.754880694143167,0.13843044796227685,0.34353146853146854,0.46904761904761905,0.4988179669030733,0.46904761904761905,0.14646840148698884,0.5827505827505828,0.0325862343029725,0.13153399385035872,0.716796875,0.10494670675047828,0.1525233644859813
fall2016-goldironhack-yifeitai,0.9620853080568721,0.8181818181818182,0.16175298804780877,0.9095022624434389,0.2290249433106576,1.0,0.5152284263959391,0.46904761904761905,1,0.20466058763931105,0.4,0.918552036199095,0.22609673790776152,0.007070707070707071,0.076280834914611,0.30851063829787234,1.0,0.6858108108108109,0.48756218905472637,0.06808223795079205,0.18076580587711488,1.0,0.9227272727272727,1.0,0.07602996254681647,0.7660377358490567,0.015977742448330685,0.06967919972404277,0.430406852248394,0.05535665106031396,0.07605844885724991
fall2016-goldironhack-beichhor,0.2127659574468085,0.1771255060728745,0.702887537993921,0.22087132725430597,0.6865401987353207,0.20466058763931105,0.3813813813813814,0.35790494665373423,0.20466058763931105,1,0.4330097087378641,0.2216599190283401,0.40827067669172934,0.03308401461123674,0.35441616766467066,0.6390827517447657,0.20466058763931105,0.2845691382765531,0.36327739387956565,0.16646989374262103,0.7964224872231687,0.20466058763931105,0.21818181818181817,0.20466058763931105,0.3555802743789396,0.25855130784708247,0.07573955111428345,0.3278632478632479,0.439484126984127,0.24226110363391656,0.3194945848375451
fall2016-goldironhack-peng115,0.4161616161616162,0.3474747474747475,0.3675548589341693,0.42943548387096775,0.5099118942731278,0.4,0.7470355731225297,0.6834264432029795,0.4,0.4330097087378641,1,0.4334677419354839,0.48864864864864865,0.01632383140162194,0.1714178544636159,0.5747599451303155,0.4,0.5564356435643565,0.7455621301775148,0.15585284280936454,0.40873362445414846,0.4,0.42570281124497994,0.4,0.1795446061963419,0.5130260521042084,0.03755458515283843,0.16266300617707619,0.8155893536121673,0.12540983606557377,0.17566058801637513
fall2016-goldironhack-aorme,0.9372197309417041,0.7610619469026548,0.17422434367541767,0.864406779661017,0.24660633484162897,0.918552036199095,0.5491183879093199,0.5011820330969267,0.918552036199095,0.2216599190283401,0.4334677419354839,1,0.2449438202247191,0.007627472833658401,0.08188021228203184,0.329803328290469,0.918552036199095,0.7348993288590604,0.5247524752475248,0.07306397306397307,0.1936056838365897,0.918552036199095,0.9427312775330396,0.918552036199095,0.08236615499812804,0.8134328358208955,0.017166017642851465,0.07551724137931035,0.4595744680851064,0.05943863511282334,0.08239700374531835
fall2016-goldironhack-gillism,0.23232323232323232,0.1941638608305275,0.36172917991099807,0.24130190796857465,0.5059625212947189,0.22609673790776152,0.4280936454849498,0.38110403397027603,0.22609673790776152,0.40827067669172934,0.48864864864864865,0.2449438202247191,1,0.030285097643332058,0.3267998492272899,0.423963133640553,0.22609673790776152,0.31444444444444447,0.4087912087912088,0.2711976245463543,0.40069686411149824,0.22609673790776152,0.24103139013452915,0.22609673790776152,0.3159452460229375,0.2914798206278027,0.0655218801930838,0.28174737555028784,0.4889867841409692,0.2301825115772269,0.27913669064748203
fall2016-goldironhack-zhan2709,0.007279186402897743,0.006059972834604534,0.04139153402377146,0.007487636692902417,0.030004525044380243,0.007070707070707071,0.013546926693365836,0.014384730591062659,0.007070707070707071,0.03308401461123674,0.01632383140162194,0.007627472833658401,0.030285097643332058,1,0.08924413553431798,0.022633888153771153,0.007070707070707071,0.009958217270194986,0.013370008008077713,0.09822140554033908,0.03864498833687289,0.007070707070707071,0.007592644190582335,0.007070707070707071,0.09022687002744675,0.009230233368164403,0.43650407069793334,0.09677643221485825,0.016161053254850056,0.11291210682084107,0.09045732554906867
fall2016-goldironhack-andrewjst,0.07849829351535836,0.06520090978013647,0.4320441988950276,0.08112206216830932,0.30438010393466963,0.076280834914611,0.14572293716881152,0.14419827262485918,0.076280834914611,0.35441616766467066,0.1714178544636159,0.08188021228203184,0.3267998492272899,0.08924413553431798,1,0.2432942954287873,0.076280834914611,0.1061178247734139,0.13834586466165413,0.37669043521022866,0.4009697873927639,0.076280834914611,0.08191126279863481,0.076280834914611,0.8993553008595988,0.09855951478392722,0.19545740333228545,0.786498708010336,0.16905660377358492,0.5176926805622879,0.518327605956472
