,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,1,0.8115606936416185,0.278281434765471,0.7804878048780488,0.45361484325015994,0.7898876404494382,0.6557835820895522,0.6340579710144928,0.7898876404494382,0.5017869907076483,0.5932203389830508,0.7750826901874311,0.15436681222707424,0.05361199454793276,0.3008200258955546,0.5222551928783383,0.7898876404494382,0.7151576805696847,0.7350157728706624,0.19082321187584345,0.8315412186379928,0.7898876404494382,0.7750826901874311,0.7898876404494382,0.20532869968143644,0.7238883143743536,0.5597826086956522,0.2585311572700297,0.702191235059761,0.7056451612903226,0.2101040118870728
fall2016-goldironhack-ditton,0.8115606936416185,1,0.33675078864353314,0.949944382647386,0.5456869009584665,0.9572553430821147,0.8013120899718837,0.7736363636363637,0.9572553430821147,0.6137832017229002,0.7251063829787234,0.9414364640883978,0.18672199170124482,0.06466267888241084,0.3601549053356282,0.6337295690936107,0.9572553430821147,0.8723186925434117,0.8975712777191129,0.23116392114501755,0.9603267211201867,0.9572553430821147,0.9392935982339956,0.9572553430821147,0.24753908511870296,0.8836967808930426,0.4566929133858268,0.3077207240487625,0.8449304174950298,0.8632218844984803,0.2549077929803688
fall2016-goldironhack-zhao719,0.278281434765471,0.33675078864353314,1,0.3531965272296764,0.5743944636678201,0.3485984998026056,0.418210484824596,0.41901408450704225,0.3485984998026056,0.531615925058548,0.45386729485669414,0.35477505919494867,0.5019011406844106,0.18430162552679108,0.3648419864559819,0.5249901613537977,0.3485984998026056,0.3793238993710692,0.3700197238658777,0.3154008438818565,0.32491117252270035,0.3485984998026056,0.3542406311637081,0.3485984998026056,0.6006953730944102,0.3734750098386462,0.16327329678935004,0.5220309308433032,0.3921955065037446,0.38331365604092876,0.43256379100850545
fall2016-goldironhack-jwbalazs,0.7804878048780488,0.949944382647386,0.3531965272296764,1,0.5726167626359565,0.9810690423162584,0.8327102803738318,0.8041704442429737,0.9810690423162584,0.6394265232974911,0.7582978723404256,0.9671412924424972,0.19497816593886463,0.06753482737734706,0.3769363166953528,0.6602373887240356,0.9810690423162584,0.9024390243902439,0.9326315789473684,0.2416959222252228,0.9185267857142857,0.9810690423162584,0.9714599341383096,0.9810690423162584,0.25955967555040554,0.9241952232606438,0.43905070118662354,0.32261640798226165,0.8818272095332671,0.9027355623100304,0.26650803093396785
fall2016-goldironhack-tang227,0.45361484325015994,0.5456869009584665,0.5743944636678201,0.5726167626359565,1,0.564299424184261,0.6721833227243794,0.655860349127182,0.564299424184261,0.8525721455457967,0.7193203272498426,0.5741687979539642,0.31738197424892706,0.11618414090256256,0.43397626112759646,0.8438095238095238,0.564299424184261,0.6104060913705583,0.5916030534351145,0.3493975903614458,0.5268886043533931,0.564299424184261,0.5721583652618135,0.564299424184261,0.4441244239631336,0.6065051020408163,0.272264631043257,0.5481400437636762,0.6343331206126356,0.6224489795918368,0.4542232722976964
fall2016-goldironhack-ssandeep,0.7898876404494382,0.9572553430821147,0.3485984998026056,0.9810690423162584,0.564299424184261,1,0.8291079812206573,0.7972727272727272,1.0,0.6336206896551724,0.7472340425531915,0.9811111111111112,0.19240008735531774,0.06687367464404725,0.3731150366221456,0.657973174366617,1.0,0.9047131147540983,0.925026399155227,0.23851971907077255,0.9320498301245753,1.0,0.9811111111111112,1.0,0.2557937427578216,0.9126819126819127,0.44371584699453553,0.3178122690317812,0.8782435129740519,0.889564336372847,0.26264128494943484
fall2016-goldironhack-steven91,0.6557835820895522,0.8013120899718837,0.418210484824596,0.8327102803738318,0.6721833227243794,0.8291079812206573,1,0.9089301503094607,0.8291079812206573,0.7492877492877493,0.8844856661045531,0.8416119962511716,0.23107135064368317,0.08033010296789825,0.4287531806615776,0.782962962962963,0.8291079812206573,0.8880666049953746,0.8582020389249305,0.2859455084974373,0.7727699530516432,0.8291079812206573,0.8398876404494382,0.8291079812206573,0.3070023148148148,0.8533455545371219,0.37385740402193784,0.38098747236551217,0.9128822984244671,0.869406392694064,0.3167757287328971
fall2016-goldironhack-mingranli,0.6340579710144928,0.7736363636363637,0.41901408450704225,0.8041704442429737,0.655860349127182,0.7972727272727272,0.9089301503094607,1,0.7972727272727272,0.7280945757997218,0.8603122432210353,0.809437386569873,0.2269580268282129,0.08277167739492616,0.4289318755256518,0.7301136363636364,0.7972727272727272,0.8498659517426274,0.8357400722021661,0.29446693657219974,0.7522851919561243,0.7972727272727272,0.8077969174977334,0.7972727272727272,0.309331797235023,0.8411131059245961,0.3569530558015943,0.37947406866325784,0.8889891696750902,0.8502673796791443,0.32304038004750596
fall2016-goldironhack-yifeitai,0.7898876404494382,0.9572553430821147,0.3485984998026056,0.9810690423162584,0.564299424184261,1.0,0.8291079812206573,0.7972727272727272,1,0.6336206896551724,0.7472340425531915,0.9811111111111112,0.19240008735531774,0.06687367464404725,0.3731150366221456,0.657973174366617,1.0,0.9047131147540983,0.925026399155227,0.23851971907077255,0.9320498301245753,1.0,0.9811111111111112,1.0,0.2557937427578216,0.9126819126819127,0.44371584699453553,0.3178122690317812,0.8782435129740519,0.889564336372847,0.26264128494943484
fall2016-goldironhack-beichhor,0.5017869907076483,0.6137832017229002,0.531615925058548,0.6394265232974911,0.8525721455457967,0.6336206896551724,0.7492877492877493,0.7280945757997218,0.6336206896551724,1,0.7735457063711911,0.6446518305814788,0.29626411815812337,0.10317460317460317,0.41138273491214666,0.8965995836224844,0.6336206896551724,0.6823027718550106,0.6602564102564102,0.320798755186722,0.5916606757728253,0.6336206896551724,0.6422939068100358,0.6336206896551724,0.39366906474820146,0.6687988628287136,0.28441011235955055,0.4912152269399707,0.7059243397573162,0.6841731724627396,0.4033067611455565
