,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-ditton,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-zhao719,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-jwbalazs,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-tang227,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-ssandeep,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-steven91,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-mingranli,0.27037037037037037,0.10486891385767791,0.4155844155844156,0.2730627306273063,0.676923076923077,0.041044776119402986,0.22348484848484848,0.7843137254901961,0.25,0.584070796460177,0.22794117647058823,0.056179775280898875,0.0,0.09848484848484848,0.9059233449477352,0.30597014925373134,0.25,0.0,0.21897810218978103,0.16853932584269662,0.045454545454545456,0.026515151515151516,0.21933085501858737,0.026515151515151516,0.6385964912280702,0.045112781954887216,0.7359550561797753,0.3682008368200837,0.14339622641509434,0.29818181818181816,0.0
fall2016-goldironhack-yifeitai,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
fall2016-goldironhack-beichhor,0.228486646884273,0.09253731343283582,0.5258899676375405,0.22713864306784662,0.7701149425287356,0.041666666666666664,0.1761194029850746,0.6586021505376344,0.21194029850746268,0.7411504424778761,0.19117647058823528,0.05373134328358209,0.0,0.07761194029850746,0.7707736389684814,0.25671641791044775,0.21194029850746268,0.0,0.18421052631578946,0.14328358208955225,0.03582089552238806,0.020895522388059702,0.18397626112759644,0.020895522388059702,0.5284090909090909,0.041791044776119404,0.9085872576177285,0.46722454672245467,0.11641791044776119,0.2478134110787172,0.0
