,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,0.0,0.0,0.2988826815642458,0.016901408450704224,0.19295774647887323,0.0,0.02112676056338028,0.0,0.0,0.5077355836849508,0.0,0.04366197183098591,0.18732394366197183,0.0233322379231022,0.6580844490216272,0.13802816901408452,0.0,0.0,0.17663421418636996,0.32492997198879553,0.7022749752720079,0.0,0.0,0.0,0.34177215189873417,0.3380084151472651,0.05632568514977693,0.5674157303370787,0.46338028169014084,0.19920205186662868,0.175561797752809
fall2016-goldironhack-ditton,0.0,0.0,0.2494199535962877,0.014002333722287048,0.15985997666277713,0.0,0.01750291715285881,0.0,0.0,0.4224037339556593,0.0,0.03617269544924154,0.15519253208868145,0.028162997042392376,0.7124756335282652,0.11435239206534423,0.0,0.0,0.14797687861271677,0.2724097788125728,0.847675568743818,0.0,0.0,0.0,0.2847141190198366,0.2817229336437718,0.06795188401179,0.47202797202797203,0.3838973162193699,0.24038735403019082,0.14685314685314685
fall2016-goldironhack-zhao719,0.0,0.0,0.08685353335965258,0.00473746545598105,0.05408606395578366,0.0,0.005921831819976312,0.0,0.0,0.14291354125542835,0.0,0.012238452427951046,0.05250690880378997,0.08153422140560404,0.35530990919857874,0.03868930122384524,0.0,0.0,0.053691275167785234,0.09317015396762732,0.3991314646664035,0.0,0.0,0.0,0.09632846427161469,0.09632846427161469,0.19537132440358246,0.16028424792735887,0.12988551125148046,0.3108019995653119,0.05013817607579945
fall2016-goldironhack-jwbalazs,0.0,0.0,0.2386237513873474,0.013392857142857142,0.15290178571428573,0.0,0.016741071428571428,0.0,0.0,0.40401785714285715,0.0,0.03459821428571429,0.1484375,0.029343147241481286,0.7285851780558229,0.109375,0.0,0.0,0.1415929203539823,0.26198439241917504,0.8825271470878578,0.0,0.0,0.0,0.27232142857142855,0.26948775055679286,0.07105871106508405,0.453125,0.3671875,0.2504268639726807,0.14046822742474915
fall2016-goldironhack-tang227,0.0,0.0,0.13865814696485623,0.0076824583866837385,0.08770806658130602,0.0,0.009603072983354673,0.0,0.0,0.23175416133162613,0.0,0.019846350832266324,0.0851472471190781,0.05105460279913266,0.5761843790012804,0.06274007682458387,0.0,0.0,0.08290816326530612,0.15108834827144688,0.647247119078105,0.0,0.0,0.0,0.15620998719590268,0.15620998719590268,0.12366618888358019,0.2599231754161332,0.21062740076824585,0.35294117647058826,0.08130601792573623
fall2016-goldironhack-ssandeep,0.0,0.0,0.2407199100112486,0.013590033975084938,0.1551528878822197,0.0,0.01698754246885617,0.0,0.0,0.4083710407239819,0.0,0.035107587768969425,0.1506228765571914,0.02901741702267499,0.7361246348588121,0.11098527746319366,0.0,0.0,0.14237668161434977,0.26297968397291194,0.8733926805143423,0.0,0.0,0.0,0.2748868778280543,0.27200902934537247,0.07010834926704908,0.4581447963800905,0.3725934314835787,0.24814814814814815,0.14124293785310735
fall2016-goldironhack-steven91,0.0,0.0,0.20318352059925093,0.011267605633802818,0.12863849765258217,0.0,0.014084507042253521,0.0,0.0,0.339906103286385,0.0,0.02910798122065728,0.12488262910798122,0.0349983568846533,0.8450704225352113,0.09201877934272301,0.0,0.0,0.12138188608776844,0.22045028142589118,0.9010989010989011,0.0,0.0,0.0,0.2291079812206573,0.2291079812206573,0.08434886499402629,0.3799249530956848,0.3089201877934272,0.29888983774551664,0.11924882629107982
fall2016-goldironhack-mingranli,0.0,0.0,0.19563239308462238,0.010968921389396709,0.12522851919561243,0.0,0.013711151736745886,0.0,0.0,0.33089579524680074,0.0,0.0283363802559415,0.12157221206581353,0.03595136378573776,0.8226691042047533,0.08957952468007313,0.0,0.0,0.1161524500907441,0.21350364963503649,0.9171220400728597,0.0,0.0,0.0,0.2230347349177331,0.2208029197080292,0.08683183302796145,0.3698630136986301,0.3007312614259598,0.3071448904070595,0.11506849315068493
fall2016-goldironhack-yifeitai,0.0,0.0,0.2407199100112486,0.013590033975084938,0.1551528878822197,0.0,0.01698754246885617,0.0,0.0,0.4083710407239819,0.0,0.035107587768969425,0.1506228765571914,0.02901741702267499,0.7361246348588121,0.11098527746319366,0.0,0.0,0.14237668161434977,0.26297968397291194,0.8733926805143423,0.0,0.0,0.0,0.2748868778280543,0.27200902934537247,0.07010834926704908,0.4581447963800905,0.3725934314835787,0.24814814814814815,0.14124293785310735
fall2016-goldironhack-beichhor,0.0,0.0,0.15401146131805157,0.008626887131560028,0.098490294751977,0.0,0.010783608914450037,0.0,0.0,0.26024442846872753,0.0,0.02228612508986341,0.09561466570812366,0.045677105583122476,0.6470165348670022,0.0704529115744069,0.0,0.0,0.091493924231594,0.16882183908045978,0.7011331444759207,0.0,0.0,0.0,0.17541337167505391,0.17372577171572146,0.11049151597227755,0.2918763479511143,0.23652048885693747,0.3256507592190889,0.09051724137931035
