,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,0.0,0.0,0.2774725274725275,0.016901408450704224,0.14925373134328357,0.0,0.02112676056338028,0.0,0.0,0.47050754458161864,0.0,0.04073033707865169,0.182328190743338,0.023298609970096282,0.581532416502947,0.13802816901408452,0.0,0.0,0.175,0.3084370677731674,0.6905697445972495,0.0,0.0,0.0,0.33426573426573425,0.33613445378151263,0.05607327757865392,0.5204359673024523,0.43706777316735823,0.1944365597502129,0.16899441340782123
fall2016-goldironhack-ditton,0.0,0.0,0.2322654462242563,0.011641443538998836,0.14121699196326062,0.0,0.01750291715285881,0.0,0.0,0.3915525114155251,0.0,0.03496503496503497,0.15250291036088476,0.028129210344714273,0.6359404096834265,0.11175785797438882,0.0,0.0,0.1453287197231834,0.26212471131639725,0.8403940886699507,0.0,0.0,0.0,0.27726218097447797,0.27726218097447797,0.06761169069045155,0.4335981838819523,0.35853379152348225,0.23161764705882354,0.14153132250580047
fall2016-goldironhack-zhao719,0.0,0.0,0.0796078431372549,0.00473746545598105,0.04870384917517675,0.0,0.005921831819976312,0.0,0.0,0.1357395056885053,0.0,0.011439842209072978,0.051676528599605524,0.08071866496180453,0.3389235569422777,0.03868930122384524,0.0,0.0,0.05120126033871603,0.09058684521465143,0.3952755905511811,0.0,0.0,0.0,0.09416863672182821,0.09632846427161469,0.1924414927261227,0.15209721677773422,0.125,0.2323252962811606,0.048482459597950334
fall2016-goldironhack-jwbalazs,0.0,0.0,0.22234392113910187,0.012263099219620958,0.13391877058177826,0.0,0.016741071428571428,0.0,0.0,0.37486338797814206,0.0,0.033444816053511704,0.14587973273942093,0.029309325096931065,0.6583564173591875,0.10813823857302118,0.0,0.0,0.14033149171270717,0.25359911406423036,0.8751229105211407,0.0,0.0,0.0,0.26526082130965595,0.26666666666666666,0.07080280344058618,0.41830065359477125,0.3446761800219539,0.23150224215246637,0.13414634146341464
fall2016-goldironhack-tang227,0.0,0.0,0.1285623812539582,0.0076824583866837385,0.08770806658130602,0.0,0.009603072983354673,0.0,0.0,0.22469764481222151,0.0,0.01854219948849105,0.08445297504798464,0.050709406200735684,0.539712320200125,0.06274007682458387,0.0,0.0,0.08152866242038216,0.14814814814814814,0.6336507936507937,0.0,0.0,0.0,0.1532567049808429,0.15399361022364216,0.12196867297447722,0.25270528325907066,0.2029262086513995,0.25278534290666005,0.07854406130268199
fall2016-goldironhack-ssandeep,0.0,0.0,0.22555555555555556,0.011299435028248588,0.1358574610244989,0.0,0.01698754246885617,0.0,0.0,0.377212389380531,0.0,0.0327683615819209,0.14672686230248308,0.02901741702267499,0.6647992530345471,0.10847457627118644,0.0,0.0,0.14109742441209405,0.25448430493273544,0.8733926805143423,0.0,0.0,0.0,0.26914414414414417,0.2705749718151071,0.069852648347272,0.4211686879823594,0.3481646273637375,0.22923681257014591,0.1361079865016873
fall2016-goldironhack-steven91,0.0,0.0,0.1876155268022181,0.00937207122774133,0.11296296296296296,0.0,0.014084507042253521,0.0,0.0,0.3139963167587477,0.0,0.02717900656044986,0.12172284644194757,0.034930336487907464,0.7815049864007253,0.08997188378631678,0.0,0.0,0.11824953445065177,0.21135940409683426,0.8993595608417201,0.0,0.0,0.0,0.22336448598130842,0.2291079812206573,0.08365836185624453,0.3507805325987144,0.2895467160037003,0.22760290556900725,0.11506080449017773
fall2016-goldironhack-mingranli,0.0,0.0,0.18165467625899281,0.009124087591240875,0.11000901713255185,0.0,0.013711151736745886,0.0,0.0,0.305829596412556,0.0,0.02645985401459854,0.11850501367365543,0.035917321152771846,0.743006993006993,0.08759124087591241,0.0,0.0,0.11413043478260869,0.20580235720761558,0.8546255506607929,0.0,0.0,0.0,0.21747042766151045,0.21525885558583105,0.08648562554750339,0.3416815742397138,0.281981981981982,0.2301098312349317,0.11101000909918107
fall2016-goldironhack-yifeitai,0.0,0.0,0.22555555555555556,0.011299435028248588,0.1358574610244989,0.0,0.01698754246885617,0.0,0.0,0.377212389380531,0.0,0.0327683615819209,0.14672686230248308,0.02901741702267499,0.6647992530345471,0.10847457627118644,0.0,0.0,0.14109742441209405,0.25448430493273544,0.8733926805143423,0.0,0.0,0.0,0.26914414414414417,0.2705749718151071,0.069852648347272,0.4211686879823594,0.3481646273637375,0.22923681257014591,0.1361079865016873
fall2016-goldironhack-beichhor,0.0,0.0,0.15153681200857755,0.007178750897343862,0.09064953604568166,0.0,0.010783608914450037,0.0,0.0,0.24768683274021353,0.0,0.021551724137931036,0.09404163675520459,0.04516192603297642,0.6054660126138752,0.06891600861450108,0.0,0.0,0.09071428571428572,0.16214285714285714,0.6879831342234716,0.0,0.0,0.0,0.17120343839541546,0.17120343839541546,0.1080200302042763,0.27176220806794055,0.2224591329068941,0.22962776659959758,0.08661417322834646
