,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,0.0,0.0,0.6712707182320442,0.023943661971830985,0.7581699346405228,0.1,0.22535211267605634,0.0,0.0,0.3267605633802817,0.3894297635605007,0.036619718309859155,0.18189017951425554,0.05710556371349323,0.4943661971830986,0.5901408450704225,0.0,0.21220527045769763,0.0800561797752809,0.24903542616625746,0.0,0.0,0.0,0.0,0.2638424377554812,0.199438202247191,0.14084507042253522,0.2761571373006612,0.20422535211267606,0.11549295774647887,0.7232375979112271
fall2016-goldironhack-ditton,0.0,0.0,0.5615650172612198,0.019836639439906652,0.6935300794551645,0.08284714119019837,0.1866977829638273,0.0,0.0,0.2707117852975496,0.3248554913294798,0.030338389731621937,0.21780352910192258,0.06901052288114855,0.40956826137689617,0.48891481913652274,0.0,0.1776239907727797,0.0675990675990676,0.30059628200631355,0.0,0.0,0.0,0.0,0.3184689706428837,0.16666666666666666,0.11668611435239207,0.3333333333333333,0.1691948658109685,0.09568261376896149,0.6227876106194691
fall2016-goldironhack-zhao719,0.0,0.0,0.2304147465437788,0.00783410138248848,0.2926267281105991,0.03271889400921659,0.07373271889400922,0.0,0.0,0.10691244239631337,0.13317972350230414,0.011981566820276499,0.5305491105955144,0.17105263157894737,0.16175115207373272,0.19308755760368665,0.0,0.07557603686635944,0.027188940092165898,0.31646565285789197,0.0,0.0,0.0,0.0,0.5262166405023548,0.0663594470046083,0.04608294930875576,0.5672727272727273,0.06682027649769585,0.03778801843317972,0.2746446584135718
fall2016-goldironhack-jwbalazs,0.0,0.0,0.5425414364640884,0.018973214285714284,0.673224043715847,0.07924107142857142,0.17857142857142858,0.0,0.0,0.25892857142857145,0.3108407079646018,0.029017857142857144,0.22710526315789473,0.07192953841135215,0.39174107142857145,0.46763392857142855,0.0,0.16997792494481237,0.06465997770345597,0.3142756927393897,0.0,0.0,0.0,0.0,0.33296172426607207,0.15942028985507245,0.11160714285714286,0.3485025281991443,0.16183035714285715,0.09151785714285714,0.5970307529162248
fall2016-goldironhack-tang227,0.0,0.0,0.4425339366515837,0.015539305301645339,0.5506726457399103,0.06489945155393052,0.14625228519195613,0.0,0.0,0.21206581352833637,0.2561307901907357,0.02376599634369287,0.2761879758466789,0.08834325801451995,0.32084095063985374,0.3829981718464351,0.0,0.14052583862194015,0.05393053016453382,0.32917789757412397,0.0,0.0,0.0,0.0,0.4065403195837978,0.1316270566727605,0.09140767824497258,0.42551536367172305,0.13254113345521024,0.07495429616087751,0.5106382978723404
fall2016-goldironhack-ssandeep,0.0,0.0,0.580952380952381,0.020531400966183576,0.7111111111111111,0.08574879227053141,0.1932367149758454,0.0,0.0,0.28019323671497587,0.3361244019138756,0.03140096618357488,0.21016592046352384,0.0666449139407782,0.42391304347826086,0.5060386473429952,0.0,0.18377088305489261,0.06996381182147166,0.2904244124868467,0.0,0.0,0.0,0.0,0.3076923076923077,0.17249698431845598,0.12077294685990338,0.3220536756126021,0.1751207729468599,0.09903381642512077,0.6434285714285715
fall2016-goldironhack-steven91,0.0,0.0,0.5219721329046088,0.01847826086956522,0.6524973432518597,0.07717391304347826,0.17391304347826086,0.0,0.0,0.25217391304347825,0.3013993541442411,0.02826086956521739,0.2340705634544497,0.07414960437229791,0.3815217391304348,0.45543478260869563,0.0,0.16433941997851773,0.06182212581344902,0.3226937916520519,0.0,0.0,0.0,0.0,0.3418803418803419,0.1540130151843818,0.10869565217391304,0.35783741734733565,0.15760869565217392,0.0891304347826087,0.5822130299896587
fall2016-goldironhack-mingranli,0.0,0.0,0.4412296564195298,0.015539305301645339,0.5590622182146078,0.06489945155393052,0.14625228519195613,0.0,0.0,0.21206581352833637,0.25499092558983666,0.02376599634369287,0.2678664580073031,0.08834325801451995,0.32084095063985374,0.3829981718464351,0.0,0.13949275362318841,0.052968036529680365,0.34964078002052684,0.0,0.0,0.0,0.0,0.4013328396890041,0.13059360730593608,0.09140767824497258,0.42054263565891475,0.13254113345521024,0.07495429616087751,0.5434782608695652
fall2016-goldironhack-yifeitai,0.0,0.0,0.5435267857142857,0.01925254813137033,0.6754966887417219,0.08040770101925254,0.1812004530011325,0.0,0.0,0.2627406568516421,0.31390134529147984,0.02944507361268403,0.22432859399684044,0.07113141365527367,0.39750849377123443,0.47451868629671573,0.0,0.17114093959731544,0.06440677966101695,0.3097158891616977,0.0,0.0,0.0,0.0,0.32813080639167597,0.16045197740112993,0.11325028312570781,0.34344612991054063,0.16421291053227632,0.0928652321630804,0.6053763440860215
fall2016-goldironhack-beichhor,0.0,0.0,0.3860062893081761,0.013460015835312747,0.5027711797307997,0.056215360253365,0.12668250197941408,0.0,0.0,0.18368962787015045,0.2249408050513023,0.02058590657165479,0.3240326401684654,0.10185940303376284,0.27790973871733965,0.33174980205859067,0.0,0.12450748620961387,0.04671417260490895,0.3339818417639429,0.0,0.0,0.0,0.0,0.4693422519509476,0.11401425178147269,0.0791765637371338,0.48951048951048953,0.11480601741884403,0.06492478226444973,0.43524904214559385
