,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,1,0.8284714119019837,0.2656191545080434,0.7897664071190211,0.4548366431774504,0.8040770101925255,0.6610800744878957,0.6489945155393053,0.8040770101925255,0.4261704681872749,0.6068376068376068,0.7880133185349611,0.1522951522951523,0.01616391576550939,0.23865546218487396,0.6339928057553957,0.8040770101925255,0.7274590163934426,0.6604651162790698,0.18654755648975302,0.39378813089295617,0.8040770101925255,0.7888888888888889,0.8040770101925255,0.19645821804095184,0.7395833333333334,0.05488890609274599,0.24499654934437542,0.5991561181434599,0.16450116009280744,0.212003583159152
fall2016-goldironhack-ditton,0.8284714119019837,1,0.32061354283576504,0.9532814238042269,0.5490070467648943,0.9683257918552036,0.797951582867784,0.783363802559415,0.9683257918552036,0.514405762304922,0.7324786324786324,0.951165371809101,0.18382668382668382,0.019510529311326123,0.2880672268907563,0.7048611111111112,0.9683257918552036,0.8780737704918032,0.7972093023255814,0.2251707829742512,0.4753189129229063,0.9683257918552036,0.9522222222222222,0.9683257918552036,0.2371333702268954,0.8927083333333333,0.06618671620993961,0.29572118702553485,0.7217537942664418,0.19832985386221294,0.2558972827709764
fall2016-goldironhack-zhao719,0.2656191545080434,0.32061354283576504,1,0.3363262252151141,0.5798507462686567,0.33034044145155256,0.40179573512906847,0.4087509349289454,0.33034044145155256,0.6232697343808455,0.4377104377104377,0.3370744481855593,0.5429112326461927,0.059984986692750396,0.554210236653825,0.41414141414141414,0.33034044145155256,0.365132809577254,0.40216984661429106,0.451063829787234,0.6651785714285714,0.33034044145155256,0.3367003367003367,0.33034044145155256,0.6419430660746931,0.35914702581369246,0.20053908355795147,0.5944476244991413,0.44332210998877664,0.41680194805194803,0.43074364457115705
fall2016-goldironhack-jwbalazs,0.7897664071190211,0.9532814238042269,0.3363262252151141,1,0.5759128763613068,0.98,0.8336431226765799,0.8167730173199635,0.98,0.5396158463385354,0.7683760683760684,0.9672131147540983,0.19283569283569282,0.020466704610130906,0.3021848739495798,0.7189374464438731,0.98,0.9074262461851476,0.8345724907063197,0.23620599054125066,0.4986134220743206,0.98,0.9747530186608123,0.98,0.24875484228002215,0.9204545454545454,0.06943799349744542,0.31021394064872326,0.7527333894028595,0.20723226703755215,0.26843833980292625
fall2016-goldironhack-tang227,0.4548366431774504,0.5490070467648943,0.5798507462686567,0.5759128763613068,1,0.5656630365150545,0.6880204996796925,0.700832799487508,0.5656630365150545,0.8482245131729668,0.7317691819911224,0.5771941063420885,0.32404255319148934,0.03553784860557769,0.5135135135135135,0.709160794362588,0.5656630365150545,0.6169534735500318,0.6683544303797468,0.4101418812401471,0.8473366282262493,0.5656630365150545,0.5765534913516976,0.5656630365150545,0.43193137797454345,0.6149903907751442,0.1205108359133127,0.5349397590361445,0.7591287636130686,0.35848183290904884,0.4639236732259988
fall2016-goldironhack-ssandeep,0.8040770101925255,0.9683257918552036,0.33034044145155256,0.98,0.5656630365150545,1,0.8221601489757915,0.8071297989031079,1.0,0.5300120048019208,0.7547008547008547,0.9800221975582686,0.1894036894036894,0.02010244735344337,0.29680672268907565,0.7244367417677643,1.0,0.9047131147540983,0.8197026022304833,0.2320021019442985,0.4897393233499723,1.0,0.9811111111111112,1.0,0.24432761483121196,0.9197916666666667,0.0682821088488039,0.3046928916494134,0.7451476793248946,0.2046403712296984,0.26366079426694533
fall2016-goldironhack-steven91,0.6610800744878957,0.797951582867784,0.40179573512906847,0.8336431226765799,0.6880204996796925,0.8221601489757915,1,0.9461400359066428,0.8221601489757915,0.6446578631452581,0.9179487179487179,0.8389199255121043,0.23037323037323038,0.024450768355150827,0.3605510752688172,0.8436179205409975,0.8221601489757915,0.8946395563770795,0.9571948998178507,0.28218602207041515,0.5956738768718802,0.8221601489757915,0.8379888268156425,0.8221601489757915,0.2971776425013835,0.8938547486033519,0.08281733746130031,0.3701276302173163,0.8999158957106812,0.24779786740843765,0.32069274410271725
fall2016-goldironhack-mingranli,0.6489945155393053,0.783363802559415,0.4087509349289454,0.8167730173199635,0.700832799487508,0.8071297989031079,0.9461400359066428,1,0.8071297989031079,0.6225749559082893,0.8866666666666667,0.8202554744525548,0.22755384943484752,0.024906089926010243,0.36314907872696817,0.8040983606557377,0.8071297989031079,0.875,0.916077738515901,0.28744088281660535,0.6067665002773156,0.8071297989031079,0.8210045662100457,0.8071297989031079,0.30271167681239625,0.8740875912408759,0.08453320947515096,0.3775017253278123,0.8788128606760099,0.2533054975643702,0.32666467602269333
fall2016-goldironhack-yifeitai,0.8040770101925255,0.9683257918552036,0.33034044145155256,0.98,0.5656630365150545,1.0,0.8221601489757915,0.8071297989031079,1,0.5300120048019208,0.7547008547008547,0.9800221975582686,0.1894036894036894,0.02010244735344337,0.29680672268907565,0.7244367417677643,1.0,0.9047131147540983,0.8197026022304833,0.2320021019442985,0.4897393233499723,1.0,0.9811111111111112,1.0,0.24432761483121196,0.9197916666666667,0.0682821088488039,0.3046928916494134,0.7451476793248946,0.2046403712296984,0.26366079426694533
fall2016-goldironhack-beichhor,0.4261704681872749,0.514405762304922,0.6232697343808455,0.5396158463385354,0.8482245131729668,0.5300120048019208,0.6446578631452581,0.6225749559082893,0.5300120048019208,1,0.6781065088757396,0.5408163265306123,0.3567753001715266,0.03792828685258964,0.558428475486904,0.6644657863145258,0.5300120048019208,0.5782556750298686,0.6257413997627521,0.43772990015764585,0.9240155296727676,0.5300120048019208,0.5402160864345739,0.5300120048019208,0.4609850581073603,0.5762304921968787,0.12863777089783282,0.5743359779234218,0.7031063321385902,0.38374247336729966,0.47283406754772395
