,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-mlung,0.0,0.0,0.7606177606177607,0.07547169811320754,0.323943661971831,0.33649289099526064,0.7096774193548387,0.0,0.0,0.7579365079365079,0.6835016835016835,0.11267605633802817,0.29472140762463345,0.016895200783545544,0.5482093663911846,0.4268867924528302,0.0,0.6233766233766234,0.2558139534883721,0.07410046312789455,0.0,0.0,0.0,0.0,0.08532147189648201,0.5638766519823789,0.4200913242009132,0.08164852255054432,0.47767857142857145,0.3378995433789954,0.33063209076175043
fall2016-goldironhack-ditton,0.0,0.0,0.5984848484848485,0.0898876404494382,0.2667706708268331,0.37777777777777777,0.8315217391304348,0.0,0.0,0.6294820717131474,0.569023569023569,0.1404494382022472,0.24486803519061584,0.0140373786011589,0.4465753424657534,0.3466981132075472,0.0,0.7309644670050761,0.30386740331491713,0.0619878874242964,0.0,0.0,0.0,0.0,0.0707070707070707,0.654639175257732,0.489247311827957,0.06801399144966964,0.5797872340425532,0.3924731182795699,0.27967479674796747
fall2016-goldironhack-zhao719,0.0,0.0,0.28128587830080365,0.01951779563719862,0.5414534288638689,0.08151549942594719,0.17963386727688788,0.0,0.0,0.22965440356744704,0.30190796857463525,0.028669724770642203,0.2826267664172901,0.06641196553405951,0.36995515695067266,0.4375,0.0,0.17346938775510204,0.0677382319173364,0.12833896223518576,0.0,0.0,0.0,0.0,0.3338651775029916,0.15079365079365079,0.10718358038768529,0.3197852760736196,0.12485811577752554,0.08418657565415244,0.5363070539419087
fall2016-goldironhack-jwbalazs,0.0,0.0,0.752851711026616,0.0787037037037037,0.3296875,0.3225806451612903,0.6860986547085202,0.0,0.0,0.7230769230769231,0.6721854304635762,0.1152073732718894,0.3001464128843338,0.017137261302431858,0.5407608695652174,0.41203703703703703,0.0,0.6239316239316239,0.2557077625570776,0.07511569953720185,0.0,0.0,0.0,0.0,0.08734330772341285,0.5652173913043478,0.4107142857142857,0.08401400233372229,0.4801762114537445,0.33035714285714285,0.3409090909090909
fall2016-goldironhack-tang227,0.0,0.0,0.5045662100456622,0.03855421686746988,0.6314152410575428,0.1575178997613365,0.36018957345971564,0.0,0.0,0.4748858447488584,0.5691964285714286,0.060240963855421686,0.31636363636363635,0.03337958051089529,0.7114093959731543,0.7680525164113785,0.0,0.3348729792147806,0.1342925659472422,0.11349480968858132,0.0,0.0,0.0,0.0,0.16693613581244948,0.30985915492957744,0.22673031026252982,0.15922330097087378,0.25943396226415094,0.18660287081339713,0.5975039001560063
fall2016-goldironhack-ssandeep,0.0,0.0,0.5115384615384615,0.10738255033557047,0.22535211267605634,0.42207792207792205,0.6923076923076923,0.0,0.0,0.5384615384615384,0.4965753424657534,0.16778523489932887,0.20765832106038293,0.011835768508693167,0.3861111111111111,0.2966507177033493,0.0,0.6507936507936508,0.3618421052631579,0.051656572853580336,0.0,0.0,0.0,0.0,0.05984634047715325,0.7485029940119761,0.5796178343949044,0.057565149747180085,0.654320987654321,0.46496815286624205,0.23252032520325203
fall2016-goldironhack-steven91,0.0,0.0,0.851145038167939,0.06639004149377593,0.3671875,0.29583333333333334,0.6528925619834711,0.0,0.0,0.7744360902255639,0.7633333333333333,0.09917355371900827,0.3392070484581498,0.019345359562484694,0.6191780821917808,0.4847775175644028,0.0,0.5658914728682171,0.22540983606557377,0.08443177769861061,0.0,0.0,0.0,0.0,0.09660468876313662,0.49416342412451364,0.3709677419354839,0.09249902837155072,0.4342629482071713,0.29838709677419356,0.37987012987012986
fall2016-goldironhack-mingranli,0.0,0.0,0.49772727272727274,0.03855421686746988,0.5137085137085137,0.1575178997613365,0.35058823529411764,0.0,0.0,0.4582392776523702,0.5315904139433552,0.057692307692307696,0.313180169286578,0.033548281772916494,0.722972972972973,0.6389452332657201,0.0,0.32873563218390806,0.13157894736842105,0.13190291945128385,0.0,0.0,0.0,0.0,0.15804251905334937,0.29466357308584684,0.21513002364066194,0.14807692307692308,0.2805755395683453,0.17535545023696683,0.5729646697388633
fall2016-goldironhack-yifeitai,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-beichhor,0.0,0.0,0.373134328358209,0.0273972602739726,0.6963788300835655,0.11794871794871795,0.26360544217687076,0.0,0.0,0.37436762225969644,0.3974358974358974,0.04280821917808219,0.3252375923970433,0.04589175089664167,0.5412541254125413,0.6420168067226891,0.0,0.24292845257903495,0.09556313993174062,0.12674650698602793,0.0,0.0,0.0,0.0,0.2282958199356913,0.2157190635451505,0.155668358714044,0.2182309772112785,0.1835016835016835,0.12521150592216582,0.6994301994301995
fall2016-goldironhack-peng115,0.0,0.0,0.7061068702290076,0.07881773399014778,0.31191222570532917,0.3125,0.6915887850467289,0.0,0.0,0.688715953307393,0.6587837837837838,0.11764705882352941,0.2796486090775988,0.01599477721560307,0.5150684931506849,0.3957845433255269,0.0,0.6194690265486725,0.2731707317073171,0.07051282051282051,0.0,0.0,0.0,0.0,0.08168216740800648,0.616822429906542,0.4312796208530806,0.07814930015552099,0.5046728971962616,0.3523809523809524,0.3181818181818182
fall2016-goldironhack-aorme,0.0,0.0,0.7318007662835249,0.07692307692307693,0.31357254290171604,0.34299516908212563,0.7230046948356808,0.0,0.0,0.749003984063745,0.6644295302013423,0.1201923076923077,0.2907488986784141,0.016568723473718575,0.5371900826446281,0.41745283018867924,0.0,0.6415929203539823,0.26066350710900477,0.07191171235315058,0.0,0.0,0.0,0.0,0.08326596604688763,0.56,0.42790697674418604,0.07967353284104159,0.4863636363636364,0.34418604651162793,0.3262987012987013
fall2016-goldironhack-gillism,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-zhan2709,0.0,0.0,0.7335907335907336,0.07804878048780488,0.3129890453834116,0.3480392156862745,0.7333333333333333,0.0,0.0,0.744,0.6599326599326599,0.11650485436893204,0.28823529411764703,0.016489795918367346,0.5373961218836565,0.41706161137440756,0.0,0.6428571428571429,0.2644230769230769,0.07160669754185964,0.0,0.0,0.0,0.0,0.08249090173877881,0.5675675675675675,0.4339622641509434,0.07892690513219285,0.4930875576036866,0.3490566037735849,0.32142857142857145
fall2016-goldironhack-andrewjst,0.0,0.0,0.130586186883343,0.009982384028185555,0.2755046372067649,0.03985932004689332,0.0901111761263897,0.0,0.0,0.12108922363847045,0.15211104684788895,0.013481828839390387,0.3792102206736353,0.12689822294022618,0.1941860465116279,0.19215463331438318,0.0,0.08609656777196044,0.03222026947861746,0.4222152098453771,0.0,0.0,0.0,0.0,0.6637450199203188,0.07446189645142524,0.05376972530683811,0.5661414437522903,0.0642148277875073,0.043859649122807015,0.2264050901378579
fall2016-goldironhack-bfellur,0.0,0.0,0.7278688524590164,0.05653710247349823,0.4261275272161742,0.25177304964539005,0.5454545454545454,0.0,0.0,0.6634304207119741,0.7303030303030303,0.08450704225352113,0.3667621776504298,0.022606708561168695,0.7108108108108108,0.5648148148148148,0.0,0.4866666666666667,0.19649122807017544,0.09782995375311278,0.0,0.0,0.0,0.0,0.11358124494745352,0.42,0.31724137931034485,0.10753105590062112,0.36271186440677966,0.25517241379310346,0.4410339256865913
fall2016-goldironhack-marti763,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-hutchin5,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-gardne16,0.0,0.0,0.6617100371747212,0.07881773399014778,0.2996894409937888,0.3,0.6759259259259259,0.0,0.0,0.6628352490421456,0.6421404682274248,0.12315270935960591,0.2777777777777778,0.01599477721560307,0.5109289617486339,0.386046511627907,0.0,0.6123348017621145,0.27941176470588236,0.06937033084311633,0.0,0.0,0.0,0.0,0.07993540573274122,0.5799086757990868,0.4312796208530806,0.07564003103180761,0.5117370892018779,0.3523809523809524,0.313915857605178
fall2016-goldironhack-wenjiewu,0.0,0.0,0.6283524904214559,0.08839779005524862,0.2774294670846395,0.34946236559139787,0.7708333333333334,0.0,0.0,0.6546184738955824,0.6061643835616438,0.13186813186813187,0.2547864506627393,0.01453061224489796,0.4709141274238227,0.3764988009592326,0.0,0.6945812807881774,0.29891304347826086,0.06343549536707056,0.0,0.0,0.0,0.0,0.07278608976951072,0.6363636363636364,0.48148148148148145,0.07001166861143523,0.5625,0.3862433862433862,0.2845528455284553
fall2016-goldironhack-michaelredding,0.0,0.0,0.4980694980694981,0.1111111111111111,0.219435736677116,0.40789473684210525,0.6740331491712708,0.0,0.0,0.5306122448979592,0.4794520547945205,0.15753424657534246,0.20206489675516223,0.011675375571521882,0.38764044943820225,0.2971014492753623,0.0,0.6243386243386243,0.3466666666666667,0.05099857346647646,0.0,0.0,0.0,0.0,0.0578245046502224,0.7393939393939394,0.5986842105263158,0.055620381174640215,0.6645569620253164,0.48026315789473684,0.22838499184339314
fall2016-goldironhack-vtung,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-zhan1046,0.0,0.0,0.7547169811320755,0.07239819004524888,0.327639751552795,0.32272727272727275,0.6814159292035398,0.0,0.0,0.765625,0.6854304635761589,0.10810810810810811,0.30029154518950435,0.01762977473065622,0.555858310626703,0.43457943925233644,0.0,0.6,0.24553571428571427,0.07653969384122464,0.0,0.0,0.0,0.0,0.08764135702746365,0.5294117647058824,0.40350877192982454,0.0843045843045843,0.4592274678111588,0.32456140350877194,0.3408723747980614
fall2016-goldironhack-owen9211,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-lindunhe,0.0,0.0,0.797153024911032,0.06130268199233716,0.38117283950617287,0.2681992337164751,0.5789473684210527,0.0,0.0,0.7202797202797203,0.7539936102236422,0.09578544061302682,0.3448773448773449,0.020811229902880927,0.6036745406824147,0.4762979683972912,0.0,0.5306859205776173,0.21755725190839695,0.0903914590747331,0.0,0.0,0.0,0.0,0.10513546300040437,0.4744525547445255,0.34328358208955223,0.09643687064291247,0.4448669201520912,0.2808988764044944,0.4032258064516129
fall2016-goldironhack-yunhan,0.0,0.0,0.7297297297297297,0.0784313725490196,0.3114241001564945,0.3497536945812808,0.7368421052631579,0.0,0.0,0.74,0.6565656565656566,0.11707317073170732,0.2867647058823529,0.01640816326530612,0.5346260387811634,0.4146919431279621,0.0,0.6457399103139013,0.26570048309178745,0.07125044531528323,0.0,0.0,0.0,0.0,0.08208653457339264,0.5701357466063348,0.43601895734597157,0.07853810264385692,0.49537037037037035,0.35071090047393366,0.3198051948051948
fall2016-goldironhack-zhe1994,0.0,0.0,0.6111111111111112,0.046703296703296704,0.5440494590417311,0.1885245901639344,0.42391304347826086,0.0,0.0,0.532133676092545,0.6325,0.06267029972752043,0.3631578947368421,0.02770534550195567,0.7567567567567568,0.6371490280777538,0.0,0.39313984168865435,0.14945652173913043,0.11983032873807,0.0,0.0,0.0,0.0,0.1402733118971061,0.3582887700534759,0.25405405405405407,0.13892122623205277,0.2872340425531915,0.1989247311827957,0.5195007800312013
fall2016-goldironhack-ravengao,0.0,0.0,0.2703016241299304,0.01880141010575793,0.5967741935483871,0.07845433255269321,0.17852975495915985,0.0,0.0,0.23940435280641467,0.31676300578034683,0.02937720329024677,0.2887383573243014,0.06704684317718941,0.37414187643020597,0.44988344988344986,0.0,0.1722543352601156,0.06941176470588235,0.13513513513513514,0.0,0.0,0.0,0.0,0.32390438247011955,0.1585081585081585,0.10851808634772463,0.32340425531914896,0.13053613053613053,0.08751458576429405,0.5384615384615384
fall2016-goldironhack-yexin,0.0,0.0,0.7769230769230769,0.07339449541284404,0.33125,0.3271889400921659,0.6905829596412556,0.0,0.0,0.7888446215139442,0.697986577181208,0.1095890410958904,0.3073529411764706,0.017467961799036813,0.569060773480663,0.4444444444444444,0.0,0.614406779661017,0.248868778280543,0.07585470085470085,0.0,0.0,0.0,0.0,0.08730800323362975,0.5361702127659574,0.4088888888888889,0.08356004663816556,0.4652173913043478,0.3288888888888889,0.34035656401944897
fall2016-goldironhack-mingchucong,0.0,0.0,0.7065217391304348,0.07048458149779736,0.3390357698289269,0.2857142857142857,0.6495726495726496,0.0,0.0,0.6962962962962963,0.734006734006734,0.11013215859030837,0.2995658465991317,0.01762114537444934,0.5104712041884817,0.4123006833712984,0.0,0.6049382716049383,0.2445414847161572,0.07829181494661921,0.0,0.0,0.0,0.0,0.09138697937727457,0.574468085106383,0.39316239316239315,0.08790353947880203,0.453781512605042,0.3162393162393162,0.3505654281098546
fall2016-goldironhack-corpsefact,0.0,0.0,0.10521662245800177,0.00753880266075388,0.27256715103478646,0.03148558758314856,0.07095343680709534,0.0,0.0,0.09270650263620386,0.12218791354212616,0.011529933481152993,0.22519882796149016,0.15240365514501392,0.14700704225352113,0.17057003977021654,0.0,0.06799116997792494,0.02616407982261641,0.5215037593984962,0.0,0.0,0.0,0.0,0.4642304118922267,0.06103494029190624,0.043882978723404256,0.41235001463271875,0.05088495575221239,0.03544528134692069,0.24836601307189543
