,fall2016-goldironhack-mlung,fall2016-goldironhack-ditton,fall2016-goldironhack-zhao719,fall2016-goldironhack-jwbalazs,fall2016-goldironhack-tang227,fall2016-goldironhack-ssandeep,fall2016-goldironhack-steven91,fall2016-goldironhack-mingranli,fall2016-goldironhack-yifeitai,fall2016-goldironhack-beichhor,fall2016-goldironhack-peng115,fall2016-goldironhack-aorme,fall2016-goldironhack-gillism,fall2016-goldironhack-zhan2709,fall2016-goldironhack-andrewjst,fall2016-goldironhack-bfellur,fall2016-goldironhack-marti763,fall2016-goldironhack-hutchin5,fall2016-goldironhack-gardne16,fall2016-goldironhack-wenjiewu,fall2016-goldironhack-michaelredding,fall2016-goldironhack-vtung,fall2016-goldironhack-zhan1046,fall2016-goldironhack-owen9211,fall2016-goldironhack-lindunhe,fall2016-goldironhack-yunhan,fall2016-goldironhack-zhe1994,fall2016-goldironhack-ravengao,fall2016-goldironhack-yexin,fall2016-goldironhack-mingchucong,fall2016-goldironhack-corpsefact
fall2016-goldironhack-peng115,0.593220339,0.725106383,0.4302195757,0.7593537415,0.7197732997,0.7472340426,0.892074199,0.8603122432,0.7472340426,0.6584795322,1,0.7610544218,0.2419080068,0.0264026403,0.3729711825,0.8157894737,0.7472340426,0.8109704641,0.8913226622,0.3005750131,0.6290410959,0.7472340426,0.7572156197,0.7472340426,0.3208172281,0.8066157761,0.0884784793,0.3846153846,0.8915662651,0.2624423963,0.3421443421
fall2016-goldironhack-aorme,0.7742290749,0.940397351,0.3360747664,0.9650655022,0.574168798,0.9800221976,0.8337975859,0.8087035358,0.9800221976,0.5389688249,0.7610544218,1,0.1924973205,0.0204657728,0.2963210702,0.7236051502,0.9800221976,0.9192229039,0.8228782288,0.2357574166,0.4972314507,0.9800221976,0.9856670342,0.9800221976,0.2489626556,0.9325025961,0.0691789832,0.3001368925,0.7441471572,0.2076958739,0.2686567164
fall2016-goldironhack-gillism,0.1515541265,0.1833190395,0.5192626346,0.1918131162,0.312038794,0.1888936535,0.2287917738,0.2233793836,0.1888936535,0.3443807096,0.2419080068,0.1924973205,1,0.1044759155,0.5207088809,0.2353319058,0.1888936535,0.2062473256,0.2245464248,0.3405097356,0.3561988672,0.1888936535,0.1917720163,0.1888936535,0.5872650556,0.2046282408,0.3479027682,0.5032809704,0.2488252883,0.3824934505,0.3903158625
fall2016-goldironhack-zhan2709,0.0161407822,0.0194873196,0.0593102821,0.0204434731,0.0352550242,0.0201024474,0.024404125,0.0248827574,0.0201024474,0.0374795194,0.0264026403,0.0204657728,0.1044759155,1,0.0673160075,0.0250386962,0.0201024474,0.0219870263,0.0242403551,0.0836379322,0.0410472396,0.0201024474,0.0204430077,0.0201024474,0.0818086656,0.0218554354,0.293663799,0.0651758497,0.0268842906,0.0924780866,0.074824364
fall2016-goldironhack-andrewjst,0.234919571,0.2816053512,0.5154279581,0.2956521739,0.4857517196,0.29159692,0.3523714095,0.3455687831,0.29159692,0.5347222222,0.3729711825,0.2963210702,0.5207088809,0.0673160075,1,0.3652173913,0.29159692,0.317,0.3446215139,0.4962488967,0.5701610253,0.29159692,0.2959866221,0.29159692,0.7943899782,0.3160535117,0.2165824529,0.8561946903,0.387129043,0.5994729908,0.6215384615
fall2016-goldironhack-bfellur,0.6281362007,0.6829477292,0.409921671,0.7072340426,0.6972010178,0.7125645439,0.8327731092,0.775,0.7125645439,0.6486325803,0.8157894737,0.7236051502,0.2353319058,0.0250386962,0.3652173913,1,0.7125645439,0.7548441449,0.8153078203,0.2874737945,0.6050744622,0.7125645439,0.7183219178,0.7125645439,0.3034235229,0.777300086,0.0845320959,0.3706365503,0.8483870968,0.2548656163,0.327375633
fall2016-goldironhack-marti763,0.7898876404,0.9572553431,0.3303404415,0.9778024417,0.5646606914,1,0.822160149,0.7972727273,1,0.5290941812,0.7472340426,0.9800221976,0.1888936535,0.0201024474,0.29159692,0.7125645439,1,0.9047131148,0.8096118299,0.2320021019,0.4897393233,1,0.9811111111,1,0.2443276148,0.9197916667,0.0680340557,0.2944197193,0.7334450964,0.2043609371,0.2636607943
fall2016-goldironhack-hutchin5,0.7151576806,0.8723186925,0.359538003,0.9035532995,0.6107936508,0.9047131148,0.8824609734,0.8498659517,0.9047131148,0.5744934446,0.8109704641,0.9192229039,0.2062473256,0.0219870263,0.317,0.7548441449,0.9047131148,1,0.8662420382,0.2524882137,0.5319735391,0.9047131148,0.9162410623,0.9047131148,0.2669058791,0.9654822335,0.0742344572,0.3212824011,0.7918739635,0.22253065,0.2875855909
fall2016-goldironhack-gardne16,0.6436464088,0.7855822551,0.3953834698,0.817679558,0.6630914826,0.8096118299,0.9518619437,0.9009640666,0.8096118299,0.619019492,0.8913226622,0.8228782288,0.2245464248,0.0242403551,0.3446215139,0.8153078203,0.8096118299,0.8662420382,1,0.2737473904,0.5752599891,0.8096118299,0.8186003683,0.8096118299,0.2906688687,0.8704044118,0.0806364409,0.3481506617,0.853978671,0.2411249424,0.3135391924
fall2016-goldironhack-wenjiewu,0.1859243697,0.2248489624,0.3211663948,0.2358812713,0.365648855,0.2320021019,0.2805038048,0.2864268837,0.2320021019,0.3307392996,0.3005750131,0.2357574166,0.3405097356,0.0836379322,0.4962488967,0.2874737945,0.2320021019,0.2524882137,0.2737473904,1,0.3587693798,0.2320021019,0.2358193277,0.2320021019,0.4935587762,0.2512470465,0.2496823855,0.4573913043,0.3092864638,0.5276731928,0.6358024691
fall2016-goldironhack-michaelredding,0.3891652847,0.4728682171,0.6645593157,0.496124031,0.7827239004,0.4897393233,0.5921416713,0.5882675439,0.4897393233,0.8710895361,0.6290410959,0.4972314507,0.3561988672,0.0410472396,0.5701610253,0.6050744622,0.4897393233,0.5319735391,0.5752599891,0.3587693798,1,0.4897393233,0.4975069252,0.4897393233,0.4947571744,0.5324459235,0.1378324057,0.5822955234,0.6399560922,0.3737918633,0.4838709677
fall2016-goldironhack-vtung,0.7898876404,0.9572553431,0.3303404415,0.9778024417,0.5646606914,1,0.822160149,0.7972727273,1,0.5290941812,0.7472340426,0.9800221976,0.1888936535,0.0201024474,0.29159692,0.7125645439,1,0.9047131148,0.8096118299,0.2320021019,0.4897393233,1,0.9811111111,1,0.2443276148,0.9197916667,0.0680340557,0.2944197193,0.7334450964,0.2043609371,0.2636607943
fall2016-goldironhack-zhan1046,0.7750826902,0.9392935982,0.3357009346,0.9704271632,0.5725239617,0.9811111111,0.8328690808,0.8077969175,0.9811111111,0.5365269461,0.7572156197,0.9856670342,0.1917720163,0.0204430077,0.2959866221,0.7183219178,0.9811111111,0.9162410623,0.8186003683,0.2358193277,0.4975069252,0.9811111111,1,0.9811111111,0.248340708,0.9254658385,0.0691843368,0.2989056088,0.7433110368,0.2077440297,0.2679797075
fall2016-goldironhack-owen9211,0.7898876404,0.9572553431,0.3303404415,0.9778024417,0.5646606914,1,0.822160149,0.7972727273,1,0.5290941812,0.7472340426,0.9800221976,0.1888936535,0.0201024474,0.29159692,0.7125645439,1,0.9047131148,0.8096118299,0.2320021019,0.4897393233,1,0.9811111111,1,0.2443276148,0.9197916667,0.0680340557,0.2944197193,0.7334450964,0.2043609371,0.2636607943
fall2016-goldironhack-lindunhe,0.1961272476,0.236449115,0.6095750128,0.2487548423,0.4256198347,0.2443276148,0.2957435047,0.2955421024,0.2443276148,0.4505494505,0.3208172281,0.2489626556,0.5872650556,0.0818086656,0.7943899782,0.3034235229,0.2443276148,0.2669058791,0.2906688687,0.4935587762,0.4947571744,0.2443276148,0.248340708,0.2443276148,1,0.2656336469,0.2623138603,0.7595244529,0.3234969664,0.5903251706,0.5893631591
fall2016-goldironhack-yunhan,0.7269906929,0.880952381,0.3591470258,0.9047131148,0.6108626198,0.9197916667,0.8938547486,0.8521190261,0.9197916667,0.56869773,0.8066157761,0.9325025961,0.2046282408,0.0218554354,0.3160535117,0.777300086,0.9197916667,0.9654822335,0.8704044118,0.2512470465,0.5324459235,0.9197916667,0.9254658385,0.9197916667,0.2656336469,1,0.0737444866,0.3194254446,0.7845257903,0.2213722763,0.2866527322
fall2016-goldironhack-zhe1994,0.0548072457,0.0659391688,0.1976797787,0.0691896912,0.1198174505,0.0680340557,0.0821472772,0.0841974926,0.0680340557,0.126023166,0.0884784793,0.0691789832,0.3479027682,0.293663799,0.2165824529,0.0845320959,0.0680340557,0.0742344572,0.0806364409,0.2496823855,0.1378324057,0.0680340557,0.0691843368,0.0680340557,0.2623138603,0.0737444866,1,0.2123581723,0.0912397462,0.2575746514,0.2239446158
fall2016-goldironhack-ravengao,0.2394366197,0.2850787132,0.5475,0.2998972954,0.5084573748,0.2944197193,0.3556313993,0.3518455808,0.2944197193,0.5476432689,0.3846153846,0.3001368925,0.5032809704,0.0651758497,0.8561946903,0.3706365503,0.2944197193,0.3212824011,0.3481506617,0.4573913043,0.5822955234,0.2944197193,0.2989056088,0.2944197193,0.7595244529,0.3194254446,0.2123581723,1,0.3973305955,0.563679757,0.5863382428
fall2016-goldironhack-yexin,0.5937762826,0.7087866109,0.4352678571,0.7410192147,0.7401774398,0.7334450964,0.8623248145,0.8364222401,0.7334450964,0.6849881797,0.8915662651,0.7441471572,0.2488252883,0.0268842906,0.387129043,0.8483870968,0.7334450964,0.7918739635,0.853978671,0.3092864638,0.6399560922,0.7334450964,0.7433110368,0.7334450964,0.3234969664,0.7845257903,0.0912397462,0.3973305955,1,0.2729379055,0.3514157973
fall2016-goldironhack-mingchucong,0.1636911662,0.1983298539,0.3380605596,0.207232267,0.3494252874,0.2043609371,0.2472196478,0.2452177921,0.2043609371,0.3594994312,0.2624423963,0.2076958739,0.3824934505,0.0924780866,0.5994729908,0.2548656163,0.2043609371,0.22253065,0.2411249424,0.5276731928,0.3737918633,0.2043609371,0.2077440297,0.2043609371,0.5903251706,0.2213722763,0.2575746514,0.563679757,0.2729379055,1,0.6310969116
fall2016-goldironhack-corpsefact,0.2109188544,0.2558972828,0.4192788122,0.2684383398,0.4556774385,0.2636607943,0.3206927441,0.3242921013,0.2636607943,0.4536231884,0.3421443421,0.2686567164,0.3903158625,0.074824364,0.6215384615,0.327375633,0.2636607943,0.2875855909,0.3135391924,0.6358024691,0.4838709677,0.2636607943,0.2679797075,0.2636607943,0.5893631591,0.2866527322,0.2239446158,0.5863382428,0.3514157973,0.6310969116,1
