,Student,Group,user-requirement-phase5,infovis-phase5,novelty-phase5,total-phase5,tech-phase5,tech-phase4,user-requirement-phase4,infovis-phase4,novelty-phase4,total-phase4,tech-phase3,user-requirement-phase3,infovis-phase3,novelty-phase3,total-phase3,tech-phase2,user-requirement-phase2,infovis-phase2,novelty-phase2,total-phase2,tech-phase1,user-requirement-phase1,infovis-phase1,novelty-phase1,total-phase1,improve-ur-12,improve-ur-23,improve-ur-34,improve-ur-45,improve-ur-15,improve-ur-25,improve-vis-12,improve-vis-23,improve-vis-34,improve-vis-45,improve-vis-15,improve-vis-25,improve-novel-12,improve-novel-23,improve-novel-34,improve-novel-45,improve-novel-15,improve-novel-25,improve-tech-12,improve-tech-23,improve-tech-34,improve-tech-45,improve-tech-25,improve-tech-15,improve-total-12,improve-total-23,improve-total-34,improve-total-45,improve-total-15,improve-total-25,improve-sum-ur,improve-sum-vis,improve-sum-novel,improve-sum-tech,add-loc-12,delete-loc-12,change-files-12,add-loc-15,delete-loc-15,change-files-15,add-loc-23,delete-loc-23,change-files-23,add-loc-34,delete-loc-34,change-files-34,add-loc-45,delete-loc-45,change-files-45,add-loc-25,delete-loc-25,change-files-25,add-loc-sum,d3-delete-12,d3-add-12,d3-delete-23,d3-add-23,d3-delete-34,d3-add-34,d3-delete-45,d3-add-45,d3-delete-15,d3-add-15,Q2_Q2_1,Q2_Q2_2,Q2_Q2_3,Q2_Q2_4,Q2_Q2_5,Q2_Q2_6,Q2_Q2_7,Q2_Q2_8,Q2_Q2_9,Q2_Q2_10,Q2_Q2_11,Q2_Q2_12,Q2_Q2_13,Q3_Q3_1,Q3_Q3_2,Q3_Q3_3,Q3_Q3_4,Q3_Q3_5,Q4_Q4_1,Q4_Q4_2,Q4_Q4_3,Q4_Q4_4,Q4_Q4_5,Q5_Q5_1,Q5_Q5_2,Q5_Q5_3,Q5_Q5_4,Q5_Q5_5,Q7_Q7_1,Q7_Q7_2,Q7_Q7_3,Q7_Q7_4,Q8_Q8_1,Q8_Q8_2,Q10,Q11,Q12,Q13,Q14,improve-effort-12,improve-effort-23,improve-effort-34,improve-effort-45,improve-effort-15,improve-effort-25,d3-effort-12,d3-effort-23,d3-effort-34,d3-effort-45,d3-effort-15,functions,unique,len_unique,phase
0,fffeelipe,0.0,20.0,29.17,50.0,199.17,100.0,100.0,20.0,29.17,43.75,192.92,75.0,60.0,37.5,0.0,172.5,75.0,60.0,37.5,0.0,172.5,50.0,20.0,29.17,0.0,99.17,40.0,0.0,-40.0,0.0,0.0,-40.0,8.329999999999998,0.0,-8.329999999999998,0.0,0.0,-8.329999999999998,0.0,0.0,43.75,6.25,50.0,50.0,25.0,0.0,25.0,0.0,25.0,50.0,73.33,0.0,20.419999999999987,6.25,99.99999999999999,26.669999999999987,0.0,0.0,50.0,50.0,0.0,0.0,0.0,92.0,249.0,18.0,0.0,0.0,0.0,87.0,202.0,17.0,78.0,168.0,6.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,5.0,1.0,2.0,5.0,6.0,4.0,5.0,3.0,1.0,4.0,6.0,1.0,5.0,2.0,6.0,4.0,1.0,1.0,1.0,6.0,1.0,4.0,2.0,0.0,5.0,6.0,1.0,0.0,0.0,3.0,5.0,5.0,3.0,1.0,0.0,8.0,1.0,0.0,0.0,-14.0,-6.0,-32.5,0.0,0.0,0.0,0.0,0.0,0.0,".ready,.click,.css,.removeClass,.is,.val,.check,.on,.closest,.list,.find,.form,.toggleClass,document.body,.result,.attr,console.log,.results,.remove,.btnsel,div.addClass,div.attr,.address,addres.appendTo,.phone,tel.appendTo,cost.appendTo,.length,nparks.appendTo,npoli.appendTo,nbikes.appendTo,ncondoms.appendTo,.before,.after,document.getElementById,google.maps.Map,google.maps.Marker,timei.setDate,timei.getDate,.ajax,timei.toISOString,.substr,timef.toISOString,data.results,.value,GetSearchResults.htm,i.address,data.getElementsByTagName,.childNodes,.textContent,rentaldata.push,Math.abs,rentaldata.sort,rentaldata.length,data.cityofchicago.org,iimk.json,map.setCenter,housedata.length,.latitude,.longitude,sel.push,sel.length,ad.setMonth,ad.getMonth,ad.toISOString,xi.json,.done,CrimesData.push,rows.json,policedata.data,dataPoliceStation.push,dataPark.data,dataParcks.push,dataCon.data,dataCondoms.push,databik.data,dataBikes.push,Math.sin,Math.cos,Math.atan,Math.sqrt,Math.PI,.generate,dataC.push,i.substring,map.setZoom,policeMarkers.push,bikesMarkers.push,bike.PNG,condomMarkers.push,condom.PNG,parkMarkers.push,houseMarkers.push,.setMap,.v,.min.js,papaparse.js,papaparse.min.js,bootstrap.min.css,theme.min.css,jquery.min.js,bootstrap.min.js,js.js,map.js,data.js,markers.js,Chart.js,css.css,README.md,GetVersionedResource.htm,.gif,Papa.parse,results.data,data.length,years.push,silverMinted.push,","['.ready' '.click' '.css' '.removeClass' '.is' '.val' '.check' '.on'
 '.closest' '.list' '.find' '.form' '.toggleClass' 'document.body'
 '.result' '.attr' 'console.log' '.results' '.remove' '.btnsel'
 'div.addClass' 'div.attr' '.address' 'addres.appendTo' '.phone'
 'tel.appendTo' 'cost.appendTo' '.length' 'nparks.appendTo'
 'npoli.appendTo' 'nbikes.appendTo' 'ncondoms.appendTo' '.before' '.after'
 'document.getElementById' 'google.maps.Map' 'google.maps.Marker'
 'timei.setDate' 'timei.getDate' '.ajax' 'timei.toISOString' '.substr'
 'timef.toISOString' 'data.results' '.value' 'GetSearchResults.htm'
 'i.address' 'data.getElementsByTagName' '.childNodes' '.textContent'
 'rentaldata.push' 'Math.abs' 'rentaldata.sort' 'rentaldata.length'
 'data.cityofchicago.org' 'iimk.json' 'map.setCenter' 'housedata.length'
 '.latitude' '.longitude' 'sel.push' 'sel.length' 'ad.setMonth'
 'ad.getMonth' 'ad.toISOString' 'xi.json' '.done' 'CrimesData.push'
 'rows.json' 'policedata.data' 'dataPoliceStation.push' 'dataPark.data'
 'dataParcks.push' 'dataCon.data' 'dataCondoms.push' 'databik.data'
 'dataBikes.push' 'Math.sin' 'Math.cos' 'Math.atan' 'Math.sqrt' 'Math.PI'
 '.generate' 'dataC.push' 'i.substring' 'map.setZoom' 'policeMarkers.push'
 'bikesMarkers.push' 'bike.PNG' 'condomMarkers.push' 'condom.PNG'
 'parkMarkers.push' 'houseMarkers.push' '.setMap' '.v' '.min.js'
 'papaparse.js' 'papaparse.min.js' 'bootstrap.min.css' 'theme.min.css'
 'jquery.min.js' 'bootstrap.min.js' 'js.js' 'map.js' 'data.js'
 'markers.js' 'Chart.js' 'css.css' 'README.md' 'GetVersionedResource.htm'
 '.gif' 'Papa.parse' 'results.data' 'data.length' 'years.push'
 'silverMinted.push' '']",116.0,phase5
