,fall2016-blackironhack-cg505,fall2016-blackironhack-analyst1001,fall2016-blackironhack-pptx,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-saul97,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-kathy789,fall2016-blackironhack-sauravn,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-rkp7,fall2016-blackironhack-drewatk,fall2016-blackironhack-danzheng
fall2016-blackironhack-cg505,1,0.42857142857142855,0.75,0.05555555555555555,0.42857142857142855,0.375,0.75,0.375,0.003952569169960474,0.022222222222222223,0.15789473684210525,0.75,0.6,0.0
fall2016-blackironhack-analyst1001,0.42857142857142855,1,0.5714285714285714,0.10909090909090909,0.75,0.875,0.5714285714285714,0.875,0.00922266139657444,0.05185185185185185,0.3684210526315789,0.5714285714285714,0.7142857142857143,0.004739336492890996
fall2016-blackironhack-pptx,0.75,0.5714285714285714,1,0.05454545454545454,0.5714285714285714,0.5,1.0,0.5,0.005270092226613966,0.02962962962962963,0.21052631578947367,1.0,0.8,0.004807692307692308
fall2016-blackironhack-lennax,0.05555555555555555,0.10909090909090909,0.05454545454545454,1,0.10909090909090909,0.10714285714285714,0.05454545454545454,0.12727272727272726,0.0683311432325887,0.2684563758389262,0.21666666666666667,0.05454545454545454,0.07272727272727272,0.14096916299559473
fall2016-blackironhack-emmyzhang,0.42857142857142855,0.75,0.5714285714285714,0.10909090909090909,1,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.00922266139657444,0.04411764705882353,0.3,0.5714285714285714,0.7142857142857143,0.004739336492890996
fall2016-blackironhack-saul97,0.375,0.875,0.5,0.10714285714285714,0.6666666666666666,1,0.5,0.7777777777777778,0.010540184453227932,0.051470588235294115,0.35,0.5,0.625,0.009478672985781991
fall2016-blackironhack-thesoupgirl,0.75,0.5714285714285714,1.0,0.05454545454545454,0.5714285714285714,0.5,1,0.5,0.005270092226613966,0.02962962962962963,0.21052631578947367,1.0,0.8,0.004807692307692308
fall2016-blackironhack-kathy789,0.375,0.875,0.5,0.12727272727272726,0.6666666666666666,0.7777777777777778,0.5,1,0.010540184453227932,0.05925925925925926,0.42105263157894735,0.5,0.625,0.0047169811320754715
fall2016-blackironhack-sauravn,0.003952569169960474,0.00922266139657444,0.005270092226613966,0.0683311432325887,0.00922266139657444,0.010540184453227932,0.005270092226613966,0.010540184453227932,1,0.17786561264822134,0.025032938076416336,0.005270092226613966,0.006587615283267457,0.2617801047120419
fall2016-blackironhack-nathanamorin,0.022222222222222223,0.05185185185185185,0.02962962962962963,0.2684563758389262,0.04411764705882353,0.051470588235294115,0.02962962962962963,0.05925925925925926,0.17786561264822134,1,0.07692307692307693,0.02962962962962963,0.037037037037037035,0.5668202764976958
fall2016-blackironhack-chriscoraggio,0.15789473684210525,0.3684210526315789,0.21052631578947367,0.21666666666666667,0.3,0.35,0.21052631578947367,0.42105263157894735,0.025032938076416336,0.07692307692307693,1,0.21052631578947367,0.2631578947368421,0.009009009009009009
fall2016-blackironhack-rkp7,0.75,0.5714285714285714,1.0,0.05454545454545454,0.5714285714285714,0.5,1.0,0.5,0.005270092226613966,0.02962962962962963,0.21052631578947367,1,0.8,0.004807692307692308
fall2016-blackironhack-drewatk,0.6,0.7142857142857143,0.8,0.07272727272727272,0.7142857142857143,0.625,0.8,0.625,0.006587615283267457,0.037037037037037035,0.2631578947368421,0.8,1,0.004784688995215311
fall2016-blackironhack-danzheng,0.0,0.004739336492890996,0.004807692307692308,0.14096916299559473,0.004739336492890996,0.009478672985781991,0.004807692307692308,0.0047169811320754715,0.2617801047120419,0.5668202764976958,0.009009009009009009,0.004807692307692308,0.004784688995215311,1
