,fall2016-blackironhack-cg505,fall2016-blackironhack-analyst1001,fall2016-blackironhack-pptx,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-saul97,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-kathy789,fall2016-blackironhack-sauravn,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-rkp7,fall2016-blackironhack-drewatk,fall2016-blackironhack-danzheng
fall2016-blackironhack-cg505,1,0.3333333333333333,0.5,0.25,0.1,0.3333333333333333,0.5,0.3,0.05128205128205128,0.011320754716981131,0.14285714285714285,0.5,0.42857142857142855,0.0
fall2016-blackironhack-analyst1001,0.3333333333333333,1,0.6666666666666666,0.16666666666666666,0.21428571428571427,1.0,0.6666666666666666,0.9,0.06818181818181818,0.026217228464419477,0.42857142857142855,0.6666666666666666,0.6,0.009615384615384616
fall2016-blackironhack-pptx,0.5,0.6666666666666666,1,0.2,0.2727272727272727,0.6666666666666666,1.0,0.6,0.07317073170731707,0.022641509433962263,0.2857142857142857,1.0,0.8571428571428571,0.00975609756097561
fall2016-blackironhack-lennax,0.25,0.16666666666666666,0.2,1,0.1111111111111111,0.16666666666666666,0.2,0.2222222222222222,0.13636363636363635,0.02214022140221402,0.1,0.2,0.26666666666666666,0.009478672985781991
fall2016-blackironhack-emmyzhang,0.1,0.21428571428571427,0.2727272727272727,0.1111111111111111,1,0.21428571428571427,0.2727272727272727,0.2,0.09523809523809523,0.01486988847583643,0.11538461538461539,0.2727272727272727,0.36363636363636365,0.00966183574879227
fall2016-blackironhack-saul97,0.3333333333333333,1.0,0.6666666666666666,0.16666666666666666,0.21428571428571427,1,0.6666666666666666,0.9,0.06818181818181818,0.026217228464419477,0.42857142857142855,0.6666666666666666,0.6,0.009615384615384616
fall2016-blackironhack-thesoupgirl,0.5,0.6666666666666666,1.0,0.2,0.2727272727272727,0.6666666666666666,1,0.6,0.07317073170731707,0.022641509433962263,0.2857142857142857,1.0,0.8571428571428571,0.00975609756097561
fall2016-blackironhack-kathy789,0.3,0.9,0.6,0.2222222222222222,0.2,0.9,0.6,1,0.06666666666666667,0.026119402985074626,0.4090909090909091,0.6,0.5454545454545454,0.009569377990430622
fall2016-blackironhack-sauravn,0.05128205128205128,0.06818181818181818,0.07317073170731707,0.13636363636363635,0.09523809523809523,0.06818181818181818,0.07317073170731707,0.06666666666666667,1,0.09386281588447654,0.20408163265306123,0.07317073170731707,0.0975609756097561,0.10138248847926268
fall2016-blackironhack-nathanamorin,0.011320754716981131,0.026217228464419477,0.022641509433962263,0.02214022140221402,0.01486988847583643,0.026217228464419477,0.022641509433962263,0.026119402985074626,0.09386281588447654,1,0.02877697841726619,0.022641509433962263,0.026415094339622643,0.706959706959707
fall2016-blackironhack-chriscoraggio,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.1,0.11538461538461539,0.42857142857142855,0.2857142857142857,0.4090909090909091,0.20408163265306123,0.02877697841726619,1,0.2857142857142857,0.2727272727272727,0.0136986301369863
fall2016-blackironhack-rkp7,0.5,0.6666666666666666,1.0,0.2,0.2727272727272727,0.6666666666666666,1.0,0.6,0.07317073170731707,0.022641509433962263,0.2857142857142857,1,0.8571428571428571,0.00975609756097561
fall2016-blackironhack-drewatk,0.42857142857142855,0.6,0.8571428571428571,0.26666666666666666,0.36363636363636365,0.6,0.8571428571428571,0.5454545454545454,0.0975609756097561,0.026415094339622643,0.2727272727272727,0.8571428571428571,1,0.009708737864077669
fall2016-blackironhack-danzheng,0.0,0.009615384615384616,0.00975609756097561,0.009478672985781991,0.00966183574879227,0.009615384615384616,0.00975609756097561,0.009569377990430622,0.10138248847926268,0.706959706959707,0.0136986301369863,0.00975609756097561,0.009708737864077669,1
