,fall2016-blackironhack-cg505,fall2016-blackironhack-analyst1001,fall2016-blackironhack-pptx,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-saul97,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-kathy789,fall2016-blackironhack-sauravn,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-rkp7,fall2016-blackironhack-drewatk,fall2016-blackironhack-danzheng
fall2016-blackironhack-cg505,0.0,0.0,0.0,0.75,0.0,0.6,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0
fall2016-blackironhack-analyst1001,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.058823529411764705,0.07692307692307693,0.0,0.0,0.017241379310344827
fall2016-blackironhack-pptx,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.5,0.07142857142857142,0.1,0.0,0.0,0.017699115044247787
fall2016-blackironhack-lennax,0.0,0.0,0.0,0.4,0.0,0.25,0.0,0.1,0.3,0.11764705882352941,0.0,0.0,0.0,0.017094017094017096
fall2016-blackironhack-emmyzhang,0.0,0.0,0.0,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.0,0.1111111111111111,0.3333333333333333,0.058823529411764705,0.07692307692307693,0.0,0.0,0.017241379310344827
fall2016-blackironhack-saul97,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.1,0.3,0.05555555555555555,0.07142857142857142,0.0,0.0,0.017094017094017096
fall2016-blackironhack-thesoupgirl,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.5,0.07142857142857142,0.1,0.0,0.0,0.017699115044247787
fall2016-blackironhack-kathy789,0.0,0.0,0.0,0.4,0.1,0.5,0.0,0.1,0.3,0.05555555555555555,0.07142857142857142,0.0,0.0,0.017094017094017096
fall2016-blackironhack-sauravn,0.0,0.0,0.0,0.1111111111111111,0.027777777777777776,0.10810810810810811,0.0,0.027777777777777776,0.08333333333333333,0.15384615384615385,0.10810810810810811,0.0,0.0,0.1885245901639344
fall2016-blackironhack-nathanamorin,0.0,0.0,0.0,0.015625,0.00390625,0.01953125,0.0,0.00390625,0.01171875,0.023166023166023165,0.007722007722007722,0.0,0.0,0.3931297709923664
fall2016-blackironhack-chriscoraggio,0.0,0.0,0.0,0.25,0.0625,0.3125,0.0,0.0625,0.1875,0.08695652173913043,0.05,0.0,0.0,0.02459016393442623
fall2016-blackironhack-rkp7,0.0,0.0,0.0,0.42857142857142855,0.16666666666666666,0.8333333333333334,0.0,0.16666666666666666,0.5,0.07142857142857142,0.1,0.0,0.0,0.017699115044247787
fall2016-blackironhack-drewatk,0.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0,0.14285714285714285,0.42857142857142855,0.06666666666666667,0.09090909090909091,0.0,0.0,0.017543859649122806
fall2016-blackironhack-danzheng,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052083333333333336,0.0,0.0,0.0,0.8108108108108109
