,fall2016-blackironhack-cg505,fall2016-blackironhack-analyst1001,fall2016-blackironhack-pptx,fall2016-blackironhack-lennax,fall2016-blackironhack-emmyzhang,fall2016-blackironhack-saul97,fall2016-blackironhack-thesoupgirl,fall2016-blackironhack-kathy789,fall2016-blackironhack-sauravn,fall2016-blackironhack-nathanamorin,fall2016-blackironhack-chriscoraggio,fall2016-blackironhack-rkp7,fall2016-blackironhack-drewatk,fall2016-blackironhack-danzheng
fall2016-blackironhack-cg505,1,0.3333333333333333,0.5,0.3,0.09090909090909091,0.3,0.5,0.3,0.05405405405405406,0.01171875,0.1875,0.5,0.42857142857142855,0.0
fall2016-blackironhack-analyst1001,0.3333333333333333,1,0.6666666666666666,0.1875,0.2857142857142857,0.9,0.6666666666666666,0.9,0.07142857142857142,0.027131782945736434,0.5625,0.6666666666666666,0.6,0.0
fall2016-blackironhack-pptx,0.5,0.6666666666666666,1,0.23076923076923078,0.36363636363636365,0.6,1.0,0.6,0.07692307692307693,0.0234375,0.375,1.0,0.8571428571428571,0.0
fall2016-blackironhack-lennax,0.3,0.1875,0.23076923076923078,1,0.11764705882352941,0.17647058823529413,0.23076923076923078,0.17647058823529413,0.15,0.023076923076923078,0.13043478260869565,0.23076923076923078,0.3076923076923077,0.02
fall2016-blackironhack-emmyzhang,0.09090909090909091,0.2857142857142857,0.36363636363636365,0.11764705882352941,1,0.26666666666666666,0.36363636363636365,0.26666666666666666,0.0975609756097561,0.019230769230769232,0.19047619047619047,0.36363636363636365,0.45454545454545453,0.0
fall2016-blackironhack-saul97,0.3,0.9,0.6,0.17647058823529413,0.26666666666666666,1,0.6,0.8181818181818182,0.09523809523809523,0.02702702702702703,0.625,0.6,0.5454545454545454,0.0
fall2016-blackironhack-thesoupgirl,0.5,0.6666666666666666,1.0,0.23076923076923078,0.36363636363636365,0.6,1,0.6,0.07692307692307693,0.0234375,0.375,1.0,0.8571428571428571,0.0
fall2016-blackironhack-kathy789,0.3,0.9,0.6,0.17647058823529413,0.26666666666666666,0.8181818181818182,0.6,1,0.06976744186046512,0.02702702702702703,0.5294117647058824,0.6,0.5454545454545454,0.0
fall2016-blackironhack-sauravn,0.05405405405405406,0.07142857142857142,0.07692307692307693,0.15,0.0975609756097561,0.09523809523809523,0.07692307692307693,0.06976744186046512,1,0.09774436090225563,0.13043478260869565,0.07692307692307693,0.10256410256410256,0.18518518518518517
fall2016-blackironhack-nathanamorin,0.01171875,0.027131782945736434,0.0234375,0.023076923076923078,0.019230769230769232,0.02702702702702703,0.0234375,0.02702702702702703,0.09774436090225563,1,0.030303030303030304,0.0234375,0.02734375,0.359375
fall2016-blackironhack-chriscoraggio,0.1875,0.5625,0.375,0.13043478260869565,0.19047619047619047,0.625,0.375,0.5294117647058824,0.13043478260869565,0.030303030303030304,1,0.375,0.35294117647058826,0.009345794392523364
fall2016-blackironhack-rkp7,0.5,0.6666666666666666,1.0,0.23076923076923078,0.36363636363636365,0.6,1.0,0.6,0.07692307692307693,0.0234375,0.375,1,0.8571428571428571,0.0
fall2016-blackironhack-drewatk,0.42857142857142855,0.6,0.8571428571428571,0.3076923076923077,0.45454545454545453,0.5454545454545454,0.8571428571428571,0.5454545454545454,0.10256410256410256,0.02734375,0.35294117647058826,0.8571428571428571,1,0.0
fall2016-blackironhack-danzheng,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.18518518518518517,0.359375,0.009345794392523364,0.0,0.0,1
